MonthId,Year,Month,RainYear,RainMonth,Livingstone,Mwinilunga,Mongu,Zambezi,Kaoma,Luena
2000.03,2000,3,1999.0,9.0,,,295.6,254.2,,
2000.04,2000,4,1999.0,10.0,,,21.0,14.9,,
2000.05,2000,5,1999.0,11.0,,,7.4,0.0,,
2000.06,2000,6,1999.0,12.0,,,0.0,0.0,,
2000.07,2000,7,2000.0,1.0,,,0.0,0.0,,
2000.08,2000,8,2000.0,2.0,,,0.0,0.0,,
2000.09,2000,9,2000.0,3.0,,,0.0,16.0,,
2000.1,2000,10,2000.0,4.0,,,0.5,57.3,,
2000.11,2000,11,2000.0,5.0,,,161.8,59.4,,
2000.12,2000,12,2000.0,6.0,,,327.4,0.0,,
2001.01,2001,1,2000.0,7.0,,,168.5,196.4,,
2001.02,2001,2,2000.0,8.0,,,268.1,337.3,,
2001.03,2001,3,2000.0,9.0,,,89.0,157.9,,
2001.04,2001,4,2000.0,10.0,,,9.4,24.9,,
2001.05,2001,5,2000.0,11.0,,,0.0,0.0,,
2001.06,2001,6,2000.0,12.0,,,0.0,0.0,,
2001.07,2001,7,2001.0,1.0,,,0.0,0.0,,
2001.08,2001,8,2001.0,2.0,,,0.0,0.0,,
2001.09,2001,9,2001.0,3.0,,,0.0,10.9,,
2001.1,2001,10,2001.0,4.0,,,19.8,104.5,,
2001.11,2001,11,2001.0,5.0,,,128.0,102.6,,
2001.12,2001,12,2001.0,6.0,,,133.7,91.6,,
2002.01,2002,1,2001.0,7.0,,,219.5,95.5,,
2002.02,2002,2,2001.0,8.0,,,273.1,168.2,,
2002.03,2002,3,2001.0,9.0,,,104.2,158.1,,
2002.04,2002,4,2001.0,10.0,,,120.6,0.0,,
2002.05,2002,5,2001.0,11.0,,,0.0,0.0,,
2002.06,2002,6,2001.0,12.0,,,0.0,0.0,,
2002.07,2002,7,2002.0,1.0,,,0.0,0.0,,
2002.08,2002,8,2002.0,2.0,,,0.6,5.5,,
2002.09,2002,9,2002.0,3.0,,,2.3,0.1,,
2002.1,2002,10,2002.0,4.0,,,12.8,31.8,,
2002.11,2002,11,2002.0,5.0,,,124.7,116.9,,
2002.12,2002,12,2002.0,6.0,,,202.4,399.9,,
2003.01,2003,1,2002.0,7.0,,,172.6,120.4,,
2003.02,2003,2,2002.0,8.0,,,196.4,240.2,,
2003.03,2003,3,2002.0,9.0,,,100.0,104.0,,
2003.04,2003,4,2002.0,10.0,,,51.6,128.6,,
2003.05,2003,5,2002.0,11.0,,,0.0,0.0,,
2003.06,2003,6,2002.0,12.0,,,0.0,0.0,,
2003.07,2003,7,2003.0,1.0,,,0.0,0.0,,
2003.08,2003,8,2003.0,2.0,,,0.0,0.0,,
2003.09,2003,9,2003.0,3.0,,,0.0,0.0,,
2003.1,2003,10,2003.0,4.0,,,24.9,0.0,,
2003.11,2003,11,2003.0,5.0,,,57.0,116.4,,
2003.12,2003,12,2003.0,6.0,,,211.3,301.7,,
2004.01,2004,1,2003.0,7.0,,,275.2,299.7,,
2004.02,2004,2,2003.0,8.0,,,192.1,147.3,,
2004.03,2004,3,2003.0,9.0,,,312.1,178.0,,
2004.04,2004,4,2003.0,10.0,,,0.0,36.3,,
2004.05,2004,5,2003.0,11.0,,,0.0,0.0,,
2004.06,2004,6,2003.0,12.0,,,0.0,0.0,,
2004.07,2004,7,2004.0,1.0,,,0.0,0.0,,
2004.08,2004,8,2004.0,2.0,,,0.0,0.0,,
2004.09,2004,9,2004.0,3.0,,,37.4,0.0,,
2004.1,2004,10,2004.0,4.0,,,29.6,47.6,,
2004.11,2004,11,2004.0,5.0,,,45.5,140.8,,
2004.12,2004,12,2004.0,6.0,,,92.5,207.9,,
2005.01,2005,1,2004.0,7.0,,,102.4,236.1,,
2005.02,2005,2,2004.0,8.0,,,100.8,113.4,,
2005.03,2005,3,2004.0,9.0,,,81.3,199.3,,
2005.04,2005,4,2004.0,10.0,,,31.8,58.3,,
2005.05,2005,5,2004.0,11.0,,,0.0,0.0,,
2005.06,2005,6,2004.0,12.0,,,0.0,0.0,,
2005.07,2005,7,2005.0,1.0,,,0.0,0.0,,
2005.08,2005,8,2005.0,2.0,,,0.0,0.0,,
2005.09,2005,9,2005.0,3.0,,,0.0,13.3,,
2005.1,2005,10,2005.0,4.0,,,1.0,38.7,,
2005.11,2005,11,2005.0,5.0,,,104.3,212.7,,
2005.12,2005,12,2005.0,6.0,,,260.6,155.8,,
2006.01,2006,1,2005.0,7.0,,,172.1,287.5,,
2006.02,2006,2,2005.0,8.0,,,186.0,179.5,,
2006.03,2006,3,2005.0,9.0,,,142.3,,,
2006.04,2006,4,2005.0,10.0,,,12.6,,,
2006.05,2006,5,2005.0,11.0,,,0.0,,,
2006.06,2006,6,2005.0,12.0,,,0.0,,,
