Exceedance,VicFalls_full,VicFalls_overlap,VicFalls_factor_smooth,Ngonye_gauged,Ngonye_synthetic,Conversion
0.895,247.5017,237.5208,1.0474100260416133,231.151,242.10987492954496,0.9782149978345399
0.896,247.5017,237.5208,1.045830206148952,231.151,242.10987492954496,0.9767395455527635
0.897,247.5017,237.5208,1.0439761843017896,230.3659,242.10987492954496,0.9716964096620252
0.898,247.5017,236.077,1.0437364571666212,230.1736,242.10987492954496,0.9706623340255319
0.899,244.603,234.0298,1.0440123842484126,229.1978,240.6376071322972,0.9782600444086573
0.9,244.1538,234.0298,1.0442613684526905,229.1978,239.34240827434607,0.9802936029434974
0.901,244.1538,234.0298,1.0446168205463622,228.2237,239.34240827434607,0.976459575346879
0.902,244.1538,233.8744,1.0440618734581668,228.2237,239.28534164249083,0.975940836429966
0.903,241.0452,230.9384,1.041927444108702,227.2512,237.47561610952334,0.982302331623428
0.904,240.8345,230.5719,1.040067216713738,227.2512,236.356523078857,0.9814064142756002
0.905,240.8345,230.5719,1.038192677080379,227.2512,236.356523078857,0.9796376005004627
0.906,237.5439,230.5719,1.0353964954564676,226.2803,234.28982961083813,0.986301183111156
0.907,237.5439,230.5719,1.0314429964300564,225.3111,234.28982961083813,0.9783267687065511
0.908,237.5208,230.5719,1.0286908805782666,225.0712,231.5286909208072,0.9747722764524503
0.909,236.1931,230.5719,1.0266611314307006,224.3436,231.52869092080718,0.9751548804992041
0.91,234.2817,230.5719,1.0249286860692344,222.452,227.99743607347332,0.9731764626664111
0.911,234.2817,228.513,1.0230623437788444,222.4134,227.99743607347332,0.9712357998589802
0.912,234.0298,227.147,1.0212103137268493,221.4509,227.99743607347332,0.9663211397185023
0.913,231.2608,227.147,1.022383722012369,220.49,226.14794306409314,0.9747669594955448
0.914,231.0479,227.147,1.0244374867545234,219.5307,224.89547857346125,0.973371662644245
0.915,231.0479,227.147,1.0242571960701106,219.5307,224.89547857346125,0.9732003590307837
0.916,231.0479,223.755,1.0225380206148387,218.5731,224.89547857346125,0.9673288743747473
0.917,230.5719,223.755,1.022560322830729,218.5731,223.5041796981132,0.9693470006454091
0.918,229.1212,223.755,1.022716521975543,217.8007,223.5041796981132,0.9721857880800147
0.919,227.8423,223.755,1.0229357242896326,217.6172,222.60840809988184,0.9770284451126146
0.92,227.8423,223.755,1.0210467779632124,217.6172,222.60840809988184,0.9752242708635578
0.921,227.8423,223.755,1.0194617354601705,217.6172,222.60840809988184,0.9737103618510831
0.922,227.147,222.9756,1.0188028973196805,216.6629,220.8291890708859,0.9717794655517539
0.923,224.6649,220.3957,1.019141779270689,216.1028,220.73679026168423,0.9803017387111999
0.924,224.6649,220.3957,1.0209723584558146,215.7103,220.23939209737784,0.9802788674786818
0.925,224.6649,220.3957,1.0227629886822345,214.7594,220.23939209737784,0.9776692567090074
0.926,224.6649,220.1218,1.0231615452594853,213.8101,220.23939209737784,0.9737269698474711
0.927,224.6649,217.8926,1.0233207048032982,212.8625,220.23939209737784,0.969562239255852
0.928,223.755,217.069,1.0249779567320119,211.9166,217.3069842849817,0.9707485583142056
0.929,221.7355,217.069,1.0252977531434506,211.9166,217.3069842849817,0.9798954783234952
0.93,221.5156,217.069,1.025436347530027,211.9166,217.20984366559506,0.9810008156761045
0.931,220.3957,213.7748,1.0263446514064138,210.0298,217.14902707759,0.9780724481737112
0.932,218.3943,213.7748,1.0263935362149934,210.0298,215.5732291325278,0.9870826717204975
0.933,218.3943,213.7748,1.0265715650381522,209.0889,215.57322913252784,0.9828311421365197
0.934,218.3943,210.5129,1.029170810540585,209.0889,215.5629618659588,0.9853196383240741
0.935,217.069,210.5129,1.0292202624107414,208.1497,214.77673837375616,0.9869299110177736
0.936,215.3008,210.5129,1.0318378473461944,208.1497,214.77673837375616,0.9975659095263749
0.937,215.3008,207.2832,1.0344554322816475,207.2122,214.42559039583332,0.9955921479392142
0.9380000000000001,213.7748,207.2832,1.0348116104931724,207.2122,214.23188885471708,1.0030442802230821
0.9390000000000001,212.2351,204.0855,1.0348616395757608,206.2763,213.46743002362155,1.005806438348895
0.9400000000000001,212.2351,204.0855,1.0351904825787457,205.3422,213.46743002362155,1.0015699152109208
0.9410000000000001,212.2351,204.0855,1.0332428291790248,205.3422,213.46743002362155,0.9996855170414561
0.9420000000000001,210.5129,204.0855,1.0323468770266793,204.4097,211.0217154289604,1.0024170273126274
0.9430000000000001,209.197,204.0855,1.0303869736583313,203.4789,211.0217154289604,1.0022228233403263
0.9440000000000001,209.197,204.0855,1.0284270702899836,202.5498,209.6620079743263,0.9957489705962423
0.9450000000000001,209.197,204.0855,1.027843397545333,202.5498,209.66200797432623,0.9951838439563077
0.9460000000000001,206.1864,200.9197,1.029412056399569,201.6224,208.65659646887934,1.0066257008232184
0.9470000000000001,206.1864,200.9197,1.0319018277987224,199.7726,207.55252940021643,0.9998026595551552
0.9480000000000001,206.1864,199.0511,1.0328741552007972,199.7726,207.55252940021643,1.0007447409589905
0.9490000000000001,206.1864,197.7856,1.036195590569851,198.8503,207.55252940021643,0.9993278123265746
0.9500000000000001,206.1864,197.7856,1.038702947209946,198.8503,207.55252940021643,1.0017459573647047
0.9510000000000001,204.0855,197.7856,1.0432368791530942,197.9296,207.55252940021643,1.0117693721308976
0.9520000000000001,204.0855,194.6831,1.0453800204746284,197.0511,206.48745819602027,1.0093479593236563
0.9530000000000001,203.2033,194.6831,1.0457504973299832,196.0935,206.4874581960203,1.0091611462420986
0.9540000000000001,203.2033,192.0726,1.0480419956033178,195.1779,205.60648631226817,1.006650166673793
0.9550000000000001,201.3553,191.6121,1.052336488924718,195.1779,205.06487514817707,1.0200517493291694
0.9560000000000001,200.2476,191.6121,1.0548459981101126,194.2641,205.06487514817707,1.0233266638974086
0.9570000000000001,200.2476,189.1779,1.057643722720531,193.3519,204.91870846146273,1.0212228426762062
0.9580000000000001,200.2476,188.5724,1.0584148720278965,193.3519,204.91870846146273,1.0219674367875102
0.9590000000000001,197.7856,185.5639,1.0602005813331785,192.0744,203.63739053922146,1.0295865348095183
0.96,197.3191,185.5639,1.0628008065082297,190.6258,203.63739053922146,1.0267493313180351
0.961,197.3191,185.5639,1.0636983804639155,190.547,202.5972539812765,1.0271916672144648
0.962,197.3191,185.5639,1.066141708771683,189.7205,202.59725398127654,1.02508544818529
0.963,194.6831,183.0986,1.0662535749268864,188.9723,202.49001074279778,1.0349762790769002
0.964,194.4177,182.5865,1.0666698654237459,187.915,200.4432677611032,1.030992897051571
0.965,194.4177,180.1804,1.0670861559206053,187.0149,200.4432677611032,1.026454951071206
0.966,191.6121,179.6399,1.0675024464174645,186.1164,198.67971231841136,1.0368850000517262
0.967,191.5433,179.6399,1.068141631793426,184.3247,196.88488583783374,1.0278870930898327
0.968,191.5433,179.6399,1.0684626141402414,184.3247,196.88488583783374,1.028195978729696
0.969,191.5433,179.6399,1.0670658305280587,183.4314,196.88488583783374,1.021875362834015
0.97,188.6959,176.724,1.067180483135717,181.6501,193.85344147965134,1.0273325571973282
0.971,188.5724,176.724,1.0653097810403185,181.6501,193.8446804690579,1.0262033481938606
0.972,185.8753,173.8388,1.061164968841603,180.762,191.81830209774583,1.0319730598834047
0.973,185.5639,173.8388,1.0594941877074162,179.8756,190.5771527103841,1.0270163146516327
0.974,183.0814,173.8388,1.0570485517042905,179.2175,190.3565012484435,1.0347397322451308
0.975,180.3141,173.8388,1.0554679930837652,178.1081,189.44159881506368,1.0425551793174386
0.976,180.3141,170.984,1.0512679224278247,177.2269,187.98739885896254,1.033268917745888
0.977,179.6399,170.984,1.046457145179105,176.5128,184.71308077557035,1.028240835001413
0.978,177.5733,168.1596,1.0422694140868807,176.2,183.64787076210837,1.034208807079152
0.979,174.8589,168.1596,1.040471082372106,175.0108,183.64787076210837,1.0413749400391294
0.98,173.8388,168.1596,1.033978353962459,174.5938,180.52620993605075,1.0384690295610115
0.981,172.1708,168.1596,1.0282068038712924,173.7196,178.61967468579937,1.0374562625358037
0.982,169.4433,165.3653,1.020209554319591,173.2031,176.77186822886273,1.0428471202919891
0.983,166.8731,165.3653,1.0137084949558577,172.8472,176.56749935234166,1.049999520410025
0.984,164.2633,162.601,1.0084367033451664,171.9764,174.5415724748434,1.0557885654870547
0.985,162.601,162.601,1.0026121319418044,171.9764,172.42562504767656,1.060421676666666
0.986,161.6793,162.601,0.9981134053567466,171.1075,170.78468950707952,1.0563175960502025
0.987,161.5446,162.0518,0.9919745146847435,170.2403,170.78468950707952,1.045370993349732
0.988,157.162,159.8667,0.9858251770316363,169.3748,169.05535277838638,1.062432026792087
0.989,156.0885,157.162,0.9809999355061273,167.5768,165.03303372202055,1.0532027022639283
0.99,151.8414,157.162,0.9795386246633564,165.9305,163.51620242600086,1.0704283137517374
0.991,149.4164,154.487,0.9671778207875097,165.0738,162.53533375970306,1.0685287435188722
0.992,146.7127,151.8414,0.9662233093214369,164.2189,161.30129435009158,1.0815159765386777
0.993,144.3068,146.638,0.9841023472769678,163.3657,158.67212901112606,1.1140747964374855
0.994,137.2387,146.638,0.9359013352609827,157.5574,152.0911667128575,1.0744650090699546
0.995,132.6503,144.0799,0.9206717939143487,155.767,147.65668842565825,1.0811154088807666
0.996,123.7663,140.1103,0.8833490471435719,154.4514,145.26606322724012,1.1023557868336589
0.997,113.3633,129.4946,0.8754287823584922,153.2661,144.42881951407293,1.183571361276841
0.998,106.8565,117.1741,0.9119464113656516,152.4361,141.3999686032468,1.300936811121229
0.999,100.0,107.7292,0.9282534354659646,151.6078,139.93263964231625,1.4073046119343686
1.0,92.0043,96.8024,0.9504340801467732,149.9567,134.21486194034347,1.5491010553457352
