StartYear,DebtEnd,EquityEnd,Energy,YearNo,CumEnergy,DiscountedEnergy,CumDiscountedEnergy
1934,1951,1958,781.9457629314177,11,8760.25265668839,193.28503361344067,4830.201085050691
1934,1951,1958,777.448679780939,12,9537.701336469328,167.1073247273774,4997.308409778068
1934,1951,1958,854.7264600744002,13,10392.427796543729,159.75448684164334,5157.062896619712
1934,1951,1958,922.9550143778779,14,11315.382810921607,150.00599259814138,5307.068889217853
1934,1951,1958,528.6600489325239,15,11844.042859854131,74.7148152465191,5381.783704464372
1934,1951,1958,823.2562764121654,16,12667.299136266296,101.17365628173526,5482.957360746107
1934,1951,1958,868.0574955179251,17,13535.356631784221,92.76476438287747,5575.722125128985
1934,1951,1958,930.9003555241632,18,14466.256987308385,86.50474099781229,5662.226866126797
1934,1951,1958,897.8462491810716,19,15364.103236489456,72.55057291799135,5734.7774390447885
1934,1951,1958,882.7891915646774,20,16246.892428054134,62.0294657278533,5796.806904772642
1934,1951,1958,939.8675838308978,21,17186.76001188503,57.426171539251605,5854.2330763118935
1934,1951,1958,989.7481349583363,22,18176.508146843367,52.58598880595359,5906.8190651178475
1934,1951,1958,866.7060252771756,23,19043.214172120544,40.04232884982501,5946.8613939676725
1934,1951,1958,990.9926404398755,24,20034.20681256042,39.812559716552464,5986.673953684225
1934,1951,1958,908.3306904310443,25,20942.537502991465,31.731881207172407,6018.405834891398
1935,1952,1959,760.2910245130723,1,760.2910245130723,760.2910245130723,760.2910245130723
1935,1952,1959,856.375648127462,2,1616.6666726405342,744.6744766325758,1504.965501145648
1935,1952,1959,780.6633563918547,3,2397.3300290323887,590.2936532263552,2095.259154372003
1935,1952,1959,781.7033418236945,4,3179.033370856083,513.9826361954104,2609.241790567414
1935,1952,1959,920.7019614900146,5,4099.7353323460975,526.414334705788,3135.6561252732017
1935,1952,1959,832.2910896336301,6,4932.026421979727,413.7957667619046,3549.4518920351065
1935,1952,1959,681.0898196479186,7,5613.116241627646,294.45392432822024,3843.9058163633267
1935,1952,1959,723.7052708860721,8,6336.821512513718,272.06761731364986,4115.973433676976
1935,1952,1959,815.4897454832237,9,7152.311257996941,266.5850443518255,4382.558478028802
1935,1952,1959,781.9457629314177,10,7934.2570209283585,222.27778865545673,4604.836266684259
1935,1952,1959,777.448679780939,11,8711.705700709297,192.173423436484,4797.009690120743
1935,1952,1959,854.7264600744002,12,9566.432160783697,183.71765986788986,4980.727349988632
1935,1952,1959,922.9550143778779,13,10489.387175161575,172.50689148786256,5153.234241476495
1935,1952,1959,528.6600489325239,14,11018.0472240941,85.92203753349695,5239.156279009992
1935,1952,1959,823.2562764121654,15,11841.303500506265,116.34970472399556,5355.505983733988
1935,1952,1959,868.0574955179251,16,12709.36099602419,106.67947904030908,5462.185462774297
1935,1952,1959,930.9003555241632,17,13640.261351548354,99.48045214748413,5561.665914921781
1935,1952,1959,897.8462491810716,18,14538.107600729425,83.43315885569004,5645.099073777471
1935,1952,1959,882.7891915646774,19,15420.896792294103,71.3338855870313,5716.4329593645025
1935,1952,1959,939.8675838308978,20,16360.764376125,66.04009727013934,5782.473056634642
1935,1952,1959,989.7481349583363,21,17350.512511083336,60.47388712684662,5842.946943761488
1935,1952,1959,866.7060252771756,22,18217.218536360513,46.048678177298754,5888.995621938787
1935,1952,1959,990.9926404398755,23,19208.21117680039,45.78444367403533,5934.780065612822
1935,1952,1959,908.3306904310443,24,20116.541867231434,36.49166338824827,5971.2717290010705
1935,1952,1959,823.3568130527404,25,20939.898680284175,28.763379744999398,6000.03510874607
1936,1953,1960,856.375648127462,1,856.375648127462,856.375648127462,856.375648127462
1936,1953,1960,780.6633563918547,2,1637.0390045193167,678.8377012103085,1535.2133493377705
1936,1953,1960,781.7033418236945,3,2418.7423463430114,591.0800316247218,2126.2933809624924
1936,1953,1960,920.7019614900146,4,3339.444307833026,605.376484911656,2731.6698658741484
1936,1953,1960,832.2910896336301,5,4171.735397466656,475.8651317761903,3207.5349976503385
1936,1953,1960,681.0898196479186,6,4852.825217114574,338.6220129774532,3546.157010627792
1936,1953,1960,723.7052708860721,7,5576.530488000646,312.87775991069725,3859.0347705384893
1936,1953,1960,815.4897454832237,8,6392.02023348387,306.57280100459934,4165.607571543089
1936,1953,1960,781.9457629314177,9,7173.965996415287,255.61945695377523,4421.2270284968645
1936,1953,1960,777.448679780939,10,7951.414676196226,220.99943695195654,4642.226465448821
1936,1953,1960,854.7264600744002,11,8806.141136270626,211.2753088480733,4853.501774296894
1936,1953,1960,922.9550143778779,12,9729.096150648504,198.38292521104196,5051.884699507936
1936,1953,1960,528.6600489325239,13,10257.756199581028,98.81034316352147,5150.6950426714575
1936,1953,1960,823.2562764121654,14,11081.012475993193,133.8021604325949,5284.4972031040525
1936,1953,1960,868.0574955179251,15,11949.069971511119,122.68140089635544,5407.178604000408
1936,1953,1960,930.9003555241632,16,12879.970327035282,114.40251996960673,5521.581123970015
