Exceedance,VicFalls_full,Ngonye_gauged,Ngonye_synthetic,Conversion,,Exceedance,VicFalls_full,Ngonye_gauged,Ngonye_synthetic,Conversion,,Ngonye_synthetic dx,%
0.818,301.2308,277.8688,282.2962149,0.932437437,,0.818,301.2308,277.8688,278.1493391,0.932437437,,-4.146875777,1.49%
0.819,301.2308,277.8688,282.2962149,0.929337226,,0.819,301.2308,277.8688,278.1493391,0.929337226,,-4.146875777,1.49%
0.82,301.2308,276.8171,282.2962149,0.925951173,,0.82,301.2308,276.8171,275.9224809,0.925951173,,-6.373734048,2.31%
0.821,298.0019,276.472,278.1493391,0.933381093,,0.821,298.0019,276.472,275.9224809,0.933381093,,-2.226858248,0.81%
0.822,297.4406,274.7185,275.9224809,0.927655743,,0.822,297.4406,274.7185,274.9720487,0.927655743,,-0.950432184,0.35%
0.823,297.4406,274.7185,275.9224809,0.926100072,,0.823,297.4406,274.7185,274.9720487,0.926100072,,-0.950432184,0.35%
0.824,293.9613,273.6716,274.9720487,0.933693855,,0.824,293.9613,273.6716,274.9720487,0.933693855,,1.5589E-08,0.00%
0.825,293.6805,273.6716,274.9720487,0.936296583,,0.825,293.6805,273.6716,274.9720487,0.936296583,,1.5589E-08,0.00%
0.826,293.6805,272.6263,274.9720487,0.93467218,,0.826,293.6805,272.6263,274.9720487,0.93467218,,1.5589E-08,0.00%
0.827,293.6805,271.5825,274.9720487,0.930258023,,0.827,293.6805,271.5825,274.4698593,0.930258023,,-0.502189417,0.18%
0.828,293.6805,271.5825,274.9720487,0.930258023,,0.828,293.6805,271.5825,272.3199558,0.930258023,,-2.65209292,0.97%
0.829,293.6805,271.5825,274.9720487,0.930381756,,0.829,293.6805,271.5825,272.3199558,0.930381756,,-2.65209292,0.97%
0.83,291.5539,271.4701,273.1582183,0.936904697,,0.83,291.5539,271.4701,272.3199558,0.936904697,,-0.83826252,0.31%
0.831,289.956,270.5404,272.3199558,0.939041154,,0.831,289.956,270.5404,272.3199558,0.939041154,,-1.957E-08,0.00%
0.832,289.9506,270.5404,272.3199558,0.939194317,,0.832,289.9506,270.5404,272.2806167,0.939194317,,-0.039339068,0.01%
0.833,289.9506,269.4998,272.3199558,0.933999094,,0.833,289.9506,269.4998,270.4280511,0.933999094,,-1.891904721,0.70%
0.834,289.9506,269.4998,272.3199558,0.933390211,,0.834,289.9506,269.4998,270.4280511,0.933390211,,-1.891904721,0.70%
0.835,289.9506,269.4998,272.2806167,0.933725501,,0.835,289.9506,269.4998,270.4280511,0.933725501,,-1.852565621,0.69%
0.836,286.2506,268.6255,270.4280511,0.944724836,,0.836,286.2506,268.6255,270.4280511,0.944724836,,-2.0584E-08,0.00%
0.837,286.2506,268.4608,270.4280511,0.946142932,,0.837,286.2506,268.4608,270.4280511,0.946142932,,-2.0584E-08,0.00%
0.838,286.2506,268.4608,270.4280511,0.946154735,,0.838,286.2506,268.4608,268.3622165,0.946154735,,-2.065834594,0.77%
0.839,286.2506,267.4234,270.4280511,0.940898896,,0.839,286.2506,267.4234,267.8282731,0.940898896,,-2.599778023,0.97%
0.84,286.2506,266.512,270.4280511,0.937818827,,0.84,286.2506,266.512,267.8282731,0.937818827,,-2.599778023,0.97%
0.841,285.986,266.3877,268.3622165,0.938375363,,0.841,285.986,266.3877,267.8282731,0.938375363,,-0.533943423,0.20%
0.842,282.5805,265.3535,267.8282731,0.947794604,,0.842,282.5805,265.3535,267.8282731,0.947794604,,-2.2931E-08,0.00%
0.843,282.5805,264.3209,267.8282731,0.944244637,,0.843,282.5805,264.3209,267.8282731,0.944244637,,-2.2931E-08,0.00%
0.844,282.5805,263.2899,267.8282731,0.940699306,,0.844,282.5805,263.2899,267.8282731,0.940699306,,-2.2931E-08,0.00%
0.845,282.5805,263.2899,267.8282731,0.940708594,,0.845,282.5805,263.2899,264.1051872,0.940708594,,-3.723085902,1.41%
0.846,282.5805,262.991,267.8282731,0.939768287,,0.846,282.5805,262.991,264.1051872,0.939768287,,-3.723085902,1.41%
0.847,282.5805,262.2605,267.8282731,0.937285207,,0.847,282.5805,262.2605,264.1051872,0.937285207,,-3.723085902,1.41%
0.848,282.0511,261.2328,264.1051872,0.936235361,,0.848,282.0511,261.2328,264.1051872,0.936235361,,-2.42699E-09,0.00%
0.849,278.9403,261.2328,264.1051872,0.946816172,,0.849,278.9403,261.2328,264.1051872,0.946816172,,-2.42699E-09,0.00%
0.85,278.9403,261.2328,264.1051872,0.946955893,,0.85,278.9403,261.2328,264.0662135,0.946955893,,-0.038973723,0.01%
0.851,278.9403,261.1487,264.1051872,0.946405936,,0.851,278.9403,261.1487,261.6960649,0.946405936,,-2.409122342,0.92%
0.852,278.9403,260.2066,264.1051872,0.94163034,,0.852,278.9403,260.2066,261.3829246,0.94163034,,-2.722262648,1.04%
0.853,278.9403,260.2066,264.0662135,0.941759318,,0.853,278.9403,260.2066,261.3829246,0.941759318,,-2.683288948,1.03%
0.854,278.1512,259.182,261.6960649,0.940841042,,0.854,278.1512,259.182,261.3829246,0.940841042,,-0.313140348,0.12%
0.855,275.3297,259.182,261.3829246,0.949345183,,0.855,275.3297,259.182,259.557224,0.949345183,,-1.825700627,0.70%
0.856,275.3297,259.182,261.3829246,0.9486505,,0.856,275.3297,259.182,259.557224,0.9486505,,-1.825700627,0.70%
0.857,275.3297,258.159,261.3829246,0.943273592,,0.857,275.3297,258.159,259.557224,0.943273592,,-1.825700627,0.70%
0.858,274.2861,258.159,259.557224,0.945610606,,0.858,274.2861,258.159,259.557224,0.945610606,,-2.6619E-08,0.00%
0.859,273.6479,258.159,259.557224,0.947947444,,0.859,273.6479,258.159,259.557224,0.947947444,,-2.6619E-08,0.00%
0.86,271.7487,257.8924,259.557224,0.955136948,,0.86,271.7487,257.8924,259.3678451,0.955136948,,-0.189378856,0.07%
0.861,271.7487,257.1377,259.557224,0.954407086,,0.861,271.7487,257.1377,259.3678451,0.954407086,,-0.189378856,0.07%
0.862,271.7487,257.1377,259.557224,0.956331266,,0.862,271.7487,257.1377,257.7096887,0.956331266,,-1.847535349,0.72%
0.863,271.7487,256.1179,259.557224,0.951725527,,0.863,271.7487,256.1179,257.7096887,0.951725527,,-1.847535349,0.72%
0.864,271.7487,256.1179,259.3678451,0.951858039,,0.864,271.7487,256.1179,257.7096887,0.951858039,,-1.658156449,0.64%
0.865,270.4558,255.0998,257.7096887,0.952739123,,0.865,270.4558,255.0998,257.7096887,0.952739123,,-4.9271E-08,0.00%
0.866,268.1972,255.0998,257.7096887,0.960896268,,0.866,268.1972,255.0998,257.7096887,0.960896268,,-4.9271E-08,0.00%
0.867,268.1972,254.0833,257.7096887,0.955785025,,0.867,268.1972,254.0833,257.6738218,0.955785025,,-0.035866925,0.01%
0.868,268.1972,253.0919,257.7096887,0.94948306,,0.868,268.1972,253.0919,251.8327053,0.94948306,,-5.87698338,2.33%
0.869,268.1972,253.0683,257.7096887,0.947475719,,0.869,268.1972,253.0683,251.8327053,0.947475719,,-5.87698338,2.33%
0.87,268.1972,252.055,257.6738218,0.942377348,,0.87,268.1972,252.055,251.8240572,0.942377348,,-5.849764634,2.32%
0.871,266.66,251.123,251.8327053,0.944396255,,0.871,266.66,251.123,251.8240572,0.944396255,,-0.008648134,0.00%
0.872,266.66,251.0434,251.8327053,0.944230364,,0.872,266.66,251.0434,251.8240572,0.944230364,,-0.008648134,0.00%
0.873,264.675,251.0434,251.8240572,0.951446329,,0.873,264.675,251.0434,251.8240572,0.951446329,,-3.4221E-08,0.00%
0.874,264.675,249.1579,251.8240572,0.94371734,,0.874,264.675,249.1579,247.8534984,0.94371734,,-3.970558848,1.60%
0.875,264.675,249.0248,251.8240572,0.943213207,,0.875,264.675,249.0248,247.8534984,0.943213207,,-3.970558848,1.60%
0.876,264.675,248.7908,251.8240572,0.941450197,,0.876,264.675,248.7908,247.1972977,0.941450197,,-4.626759507,1.87%
0.877,263.2744,248.018,248.5162779,0.94317203,,0.877,263.2744,248.018,247.1972977,0.94317203,,-1.318980207,0.53%
0.878,262.8986,248.018,247.8534984,0.942772226,,0.878,262.8986,248.018,247.1972977,0.942772226,,-0.656200707,0.27%
0.879,261.1822,248.018,247.1972977,0.946455377,,0.879,261.1822,248.018,244.5458387,0.946455377,,-2.651458983,1.08%
0.88,261.1822,247.0128,247.1972977,0.941706544,,0.88,261.1822,247.0128,244.5458387,0.941706544,,-2.651458983,1.08%
0.881,261.1822,247.0128,247.1972977,0.940756013,,0.881,261.1822,247.0128,243.6650496,0.940756013,,-3.532248085,1.45%
0.882,259.806,246.0855,244.737815,0.941430311,,0.882,259.806,246.0855,243.6650496,0.941430311,,-1.072765385,0.44%
0.883,259.1714,246.0092,244.5458387,0.943567997,,0.883,259.1714,246.0092,243.6650496,0.943567997,,-0.880789085,0.36%
0.884,257.7185,245.3954,243.6650496,0.945469765,,0.884,257.7185,245.3954,240.9519311,0.945469765,,-2.713118477,1.13%
0.885,257.7185,245.0073,243.6650496,0.942300056,,0.885,257.7185,245.0073,240.4885894,0.942300056,,-3.176460152,1.32%
0.886,257.7185,244.0069,243.6650496,0.937492956,,0.886,257.7185,244.0069,240.4885894,0.937492956,,-3.176460152,1.32%
0.887,255.4785,244.0069,240.9519311,0.94313976,,0.887,255.4785,244.0069,240.4885894,0.94313976,,-0.463341652,0.19%
0.888,254.284,243.8674,240.4885894,0.94574802,,0.888,254.284,243.8674,237.7773655,0.94574802,,-2.711223939,1.14%
0.889,254.284,243.0082,240.4885894,0.941225979,,0.889,254.284,243.0082,237.4368998,0.941225979,,-3.051689639,1.29%
0.89,254.284,243.0082,240.4885894,0.939533118,,0.89,254.284,243.0082,237.1722864,0.939533118,,-3.316303037,1.40%
0.891,253.5739,242.0111,238.8130408,0.937786078,,0.891,253.5739,242.0111,237.1722864,0.937786078,,-1.640754437,0.69%
0.892,251.8195,241.6136,237.4368998,0.94288528,,0.892,251.8195,241.6136,237.1722864,0.94288528,,-0.264613437,0.11%
0.893,250.8784,241.0157,237.1722864,0.945367502,,0.893,250.8784,241.0157,237.1722864,0.945367502,,-3.6706E-08,0.00%
0.894,250.8784,241.0157,237.1722864,0.947442668,,0.894,250.8784,241.0157,237.1722864,0.947442668,,-3.6706E-08,0.00%
0.895,250.8784,240.0219,237.1722864,0.943611996,,0.895,250.8784,240.0219,235.3364576,0.943611996,,-1.835828847,0.78%
0.896,250.8784,240.0219,237.1722864,0.943225989,,0.896,250.8784,240.0219,235.3364576,0.943225989,,-1.835828847,0.78%
0.897,250.8784,240.0219,237.1722864,0.943343449,,0.897,250.8784,240.0219,235.3364576,0.943343449,,-1.835828847,0.78%
0.898,248.1944,239.0297,235.7155204,0.949721349,,0.898,248.1944,239.0297,235.3364576,0.949721349,,-0.379062847,0.16%
0.899,247.5017,238.6156,235.3364576,0.950847843,,0.899,247.5017,238.6156,234.4714103,0.950847843,,-0.865047332,0.37%
0.9,247.5017,238.0391,235.3364576,0.947822099,,0.9,247.5017,238.0391,233.1537958,0.947822099,,-2.182661816,0.94%
0.901,247.5017,238.0391,235.3364576,0.94609878,,0.901,247.5017,238.0391,232.5986922,0.94609878,,-2.737765363,1.18%
0.902,247.5017,237.0502,235.3364576,0.941910519,,0.902,247.5017,237.0502,232.5986922,0.941910519,,-2.737765363,1.18%
0.903,244.603,237.0502,233.1537958,0.953192707,,0.903,244.603,237.0502,231.4302867,0.953192707,,-1.723509073,0.74%
0.904,244.1538,236.5936,232.5986922,0.952672833,,0.904,244.1538,236.5936,230.3612636,0.952672833,,-2.237428576,0.97%
0.905,244.1538,236.0629,232.5986922,0.950776213,,0.905,244.1538,236.0629,230.329211,0.950776213,,-2.269481154,0.99%
0.906,244.1538,235.0772,232.5986922,0.947044349,,0.906,244.1538,235.0772,228.5473328,0.947044349,,-4.051359421,1.77%
0.907,241.0452,235.0772,230.7516594,0.957296223,,0.907,241.0452,235.0772,228.5473328,0.957296223,,-2.204326621,0.96%
0.908,240.8345,235.0772,230.329211,0.956379634,,0.908,240.8345,235.0772,227.5905907,0.956379634,,-2.7386203,1.20%
0.909,240.8325,234.0932,230.329211,0.950624385,,0.909,240.8325,234.0932,227.3540057,0.950624385,,-2.975205325,1.31%
0.91,237.5439,234.0932,228.5473328,0.962126718,,0.91,237.5439,234.0932,226.4521227,0.962126718,,-2.095210144,0.93%
0.911,237.5439,234.0932,228.5473328,0.961031968,,0.911,237.5439,234.0932,226.4521227,0.961031968,,-2.095210144,0.93%
0.912,237.5208,233.5691,227.3540057,0.957196194,,0.912,237.5208,233.5691,226.4521227,0.957196194,,-0.901883044,0.40%
0.913,234.2817,233.1109,226.4521227,0.9665805,,0.913,234.2817,233.1109,225.6623906,0.9665805,,-0.789732052,0.35%
0.914,234.2817,233.1109,226.4521227,0.966808993,,0.914,234.2817,233.1109,225.3873862,0.966808993,,-1.064736466,0.47%
0.915,234.2817,232.1301,226.4521227,0.962968735,,0.915,234.2817,232.1301,225.3873862,0.962968735,,-1.064736466,0.47%
0.916,234.0298,232.1301,225.6623906,0.964246394,,0.916,234.0298,232.1301,225.3873862,0.964246394,,-0.275004366,0.12%
0.917,231.0479,231.888,225.3873862,0.975500692,,0.917,231.0479,231.888,223.4297903,0.975500692,,-1.95759594,0.88%
0.918,231.0479,231.151,225.3873862,0.972229235,,0.918,231.0479,231.151,223.4297903,0.972229235,,-1.95759594,0.88%
0.919,231.0479,231.151,225.3873862,0.970415718,,0.919,231.0479,231.151,222.6077292,0.970415718,,-2.779656961,1.25%
0.92,230.5719,230.3348,223.5836747,0.969024371,,0.92,230.5719,230.3348,222.6077292,0.969024371,,-0.975945461,0.44%
0.921,230.5719,230.1736,223.4297903,0.968462139,,0.921,230.5719,230.1736,222.6077292,0.968462139,,-0.822061061,0.37%
0.922,227.8423,229.5328,222.6077292,0.977025466,,0.922,227.8423,229.5328,221.3196766,0.977025466,,-1.288052603,0.58%
0.923,227.8423,229.1978,222.6077292,0.973765246,,0.923,227.8423,229.1978,220.9809752,0.973765246,,-1.626753984,0.74%
0.924,227.8423,228.2549,222.6077292,0.969497712,,0.924,227.8423,228.2549,220.7833889,0.969497712,,-1.824340327,0.83%
0.925,227.147,228.2237,221.6575211,0.972854474,,0.925,227.147,228.2237,220.7833889,0.972854474,,-0.874132227,0.40%
0.926,224.6649,227.5118,220.7833889,0.982723108,,0.926,224.6649,227.5118,220.7833889,0.982723108,,-2.6641E-08,0.00%
0.927,224.6649,227.2512,220.7833889,0.982061656,,0.927,224.6649,227.2512,220.7833889,0.982061656,,-2.6641E-08,0.00%
0.928,224.6649,227.2512,220.7833889,0.981609909,,0.928,224.6649,227.2512,217.4446033,0.981609909,,-3.338785559,1.54%
0.929,224.6649,226.2803,220.7833889,0.977339984,,0.929,224.6649,226.2803,217.4446033,0.977339984,,-3.338785559,1.54%
0.93,224.6649,225.3111,220.7833889,0.973259631,,0.93,224.6649,225.3111,214.7531004,0.973259631,,-6.030288519,2.81%
0.931,223.755,224.3436,217.4446033,0.97179774,,0.931,223.755,224.3436,213.866556,0.97179774,,-3.578047286,1.67%
0.932,223.6688,223.3777,217.2340829,0.966144127,,0.932,223.6688,223.3777,212.4428614,0.966144127,,-4.791221547,2.26%
0.933,221.5156,222.4134,214.7531004,0.969471678,,0.933,221.5156,222.4134,212.0514492,0.969471678,,-2.701651186,1.27%
0.934,220.3957,221.6549,213.6117936,0.969219425,,0.934,220.3957,221.6549,212.0514492,0.969219425,,-1.560344386,0.74%
0.935,218.3943,220.49,212.0514492,0.970956885,,0.935,218.3943,220.49,209.6789167,0.970956885,,-2.372532543,1.13%
0.936,218.3943,219.9605,212.0514492,0.967496517,,0.936,218.3943,219.9605,209.2745177,0.967496517,,-2.776931483,1.33%
0.937,218.3943,219.5307,212.0514492,0.965820618,,0.937,218.3943,219.5307,209.2745177,0.965820618,,-2.776931483,1.33%
0.938,217.069,218.5731,209.6789167,0.965955142,,0.938,217.069,218.5731,208.7806809,0.965955142,,-0.898235752,0.43%
0.939,215.3008,218.5731,209.2745177,0.97200994,,0.939,215.3008,218.5731,206.5966433,0.97200994,,-2.677874437,1.30%
0.94,215.3008,217.6172,209.2745177,0.965888903,,0.94,215.3008,217.6172,206.5966433,0.965888903,,-2.677874437,1.30%
0.941,212.5188,217.6172,208.7806809,0.976638411,,0.941,212.5188,217.6172,206.5966433,0.976638411,,-2.184037637,1.06%
0.942,212.2351,216.6629,206.5966433,0.973432968,,0.942,212.2351,216.6629,203.0235504,0.973432968,,-3.573092944,1.76%
0.943,212.2351,215.7103,206.5966433,0.967261393,,0.943,212.2351,215.7103,203.0235504,0.967261393,,-3.573092944,1.76%
0.944,212.2351,214.7594,206.5966433,0.961114133,,0.944,212.2351,214.7594,202.1648125,0.961114133,,-4.431830754,2.19%
0.945,210.5129,213.8101,203.0235504,0.964423322,,0.945,210.5129,213.8101,202.1648125,0.964423322,,-0.858737854,0.42%
0.946,209.197,212.8625,202.1648125,0.966384855,,0.946,209.197,212.8625,201.3481982,0.966384855,,-0.816614333,0.41%
0.947,209.197,211.9166,202.1648125,0.962285903,,0.947,209.197,211.9166,201.1701128,0.962285903,,-0.994699681,0.49%
0.948,207.2832,211.9166,201.9001768,0.971367666,,0.948,207.2832,211.9166,201.1701128,0.971367666,,-0.730063981,0.36%
0.949,206.1864,211.4275,201.172797,0.975671105,,0.949,206.1864,211.4275,201.1701128,0.975671105,,-0.002684181,0.00%
0.95,206.1864,209.183,201.1701128,0.967533047,,0.95,206.1864,209.183,201.1701128,0.967533047,,1.8619E-08,0.00%
0.951,206.1864,209.0889,201.1701128,0.969541006,,0.951,206.1864,209.0889,201.1701128,0.969541006,,1.8619E-08,0.00%
0.952,206.1864,208.4653,201.1701128,0.969761794,,0.952,206.1864,208.4653,200.5526073,0.969761794,,-0.617505463,0.31%
0.953,206.1864,208.1497,201.1701128,0.972685296,,0.953,206.1864,208.1497,200.5526073,0.972685296,,-0.617505463,0.31%
0.954,204.0855,207.2122,201.0069253,0.982689154,,0.954,204.0855,207.2122,200.2479823,0.982689154,,-0.758943032,0.38%
0.955,204.0855,206.2763,200.5526073,0.983249832,,0.955,204.0855,206.2763,200.2479823,0.983249832,,-0.304625032,0.15%
0.956,203.2033,205.3422,200.2479823,0.98545635,,0.956,203.2033,205.3422,200.0131299,0.98545635,,-0.234852402,0.12%
0.957,203.2033,205.3422,200.2479823,0.987865994,,0.957,203.2033,205.3422,199.092559,0.987865994,,-1.155423276,0.58%
0.958,200.9197,204.4097,200.0131299,0.995487898,,0.958,200.9197,204.4097,199.092559,0.995487898,,-0.920570876,0.46%
0.959,200.2476,203.4789,199.092559,0.994231936,,0.959,200.2476,203.4789,196.11724,0.994231936,,-2.975318952,1.52%
0.96,200.2476,202.5498,199.092559,0.9877455,,0.96,200.2476,202.5498,196.0596325,0.9877455,,-3.032926474,1.55%
0.961,198.465,202.5498,199.092559,0.996874283,,0.961,198.465,202.5498,195.2077038,0.996874283,,-3.884855228,1.99%
0.962,197.7856,200.6966,196.0596325,0.991273543,,0.962,197.7856,200.6966,195.2077038,0.991273543,,-0.851928728,0.44%
0.963,197.3191,199.7726,195.4953367,0.989299585,,0.963,197.3191,199.7726,195.2077038,0.989299585,,-0.287632928,0.15%
0.964,197.3191,199.7726,195.2077038,0.989556645,,0.964,197.3191,199.7726,194.7956742,0.989556645,,-0.412029615,0.21%
0.965,197.1985,198.8503,195.2077038,0.985746317,,0.965,197.1985,198.8503,194.7956742,0.985746317,,-0.412029615,0.21%
0.966,194.4177,198.8393,195.0615902,1.001944135,,0.966,194.4177,198.8393,193.9940241,1.001944135,,-1.067566088,0.55%
0.967,194.4177,197.9296,194.7956742,1.001703689,,0.967,194.4177,197.9296,193.6370037,1.001703689,,-1.158670516,0.60%
0.968,191.6121,196.299,194.7956742,1.010567723,,0.968,191.6121,196.299,193.2746604,1.010567723,,-1.521013847,0.79%
0.969,191.5433,195.1779,193.6370037,1.007058128,,0.969,191.5433,195.1779,192.8952371,1.007058128,,-0.741766626,0.38%
0.97,191.5433,195.0545,193.2746604,1.011353973,,0.97,191.5433,195.0545,192.8952371,1.011353973,,-0.379423326,0.20%
0.971,191.5433,194.2641,192.8952371,1.009966031,,0.971,191.5433,194.2641,192.8952371,1.009966031,,-2.5517E-08,0.00%
0.972,188.6959,193.3519,192.8952371,1.024265288,,0.972,188.6959,193.3519,191.2193801,1.024265288,,-1.67585701,0.88%
0.973,188.6959,192.4415,192.8952371,1.019843119,,0.973,188.6959,192.4415,191.0981616,1.019843119,,-1.797075474,0.94%
0.974,185.8753,191.4711,191.2193801,1.028750889,,0.974,185.8753,191.4711,190.4129687,1.028750889,,-0.80641141,0.42%
0.975,185.5639,190.6258,191.0981616,1.02613153,,0.975,185.5639,190.6258,189.2396047,1.02613153,,-1.858556873,0.98%
0.976,183.0814,189.7205,190.4129687,1.03363643,,0.976,183.0814,189.7205,188.7198288,1.03363643,,-1.693139878,0.90%
0.977,180.3141,189.5271,189.2396047,1.046617147,,0.977,180.3141,189.5271,187.9408002,1.046617147,,-1.298804529,0.69%
0.978,179.8246,188.2794,188.7198288,1.041476118,,0.978,179.8246,188.2794,185.7787056,1.041476118,,-2.941123228,1.58%
0.979,177.5733,187.0248,187.0925238,1.046208555,,0.979,177.5733,187.0248,184.6492498,1.046208555,,-2.443274,1.32%
0.98,177.5733,184.3247,185.7787056,1.029394632,,0.98,177.5733,184.3247,181.5686792,1.029394632,,-4.21002644,2.32%
0.981,174.018,183.6619,182.7005087,1.044845351,,0.981,174.018,183.6619,179.8265102,1.044845351,,-2.873998473,1.60%
0.982,172.1708,182.5399,179.8307912,1.044465788,,0.982,172.1708,182.5399,178.5203978,1.044465788,,-1.310393359,0.73%
0.983,169.5089,181.6501,178.5203978,1.051740462,,0.983,169.5089,181.6501,178.2793689,1.051740462,,-0.241028946,0.14%
0.984,166.8731,181.6501,177.6855083,1.061612883,,0.984,166.8731,181.6501,176.1450418,1.061612883,,-1.540466531,0.87%
0.985,164.2633,180.762,175.0438496,1.065629691,,0.985,164.2633,180.762,173.8393554,1.065629691,,-1.204494228,0.69%
0.986,161.8797,179.8756,173.8393554,1.069116152,,0.986,161.8797,179.8756,171.1379824,1.069116152,,-2.701372962,1.58%
0.987,161.6793,178.991,171.1379824,1.058502742,,0.987,161.6793,178.991,171.1379824,1.058502742,,3.8192E-08,0.00%
0.988,159.1211,178.1081,171.1379824,1.063299213,,0.988,159.1211,178.1081,169.1933404,1.063299213,,-1.94464202,1.15%
0.989,156.5885,176.3475,166.8735184,1.061793044,,0.989,156.5885,176.3475,166.26458,1.061793044,,-0.608938357,0.37%
0.99,154.0815,175.3121,165.4617145,1.0635632,,0.99,154.0815,175.3121,163.6870127,1.0635632,,-1.774701841,1.08%
0.991,151.5999,174.5938,163.0406149,1.073756004,,0.991,151.5999,174.5938,162.7813028,1.073756004,,-0.259312075,0.16%
0.992,149.1437,172.8472,159.3304261,1.063014373,,0.992,149.1437,172.8472,158.5418967,1.063014373,,-0.788529416,0.50%
0.993,146.6954,171.9764,157.2968936,1.062414941,,0.993,146.6954,171.9764,156.0778908,1.062414941,,-1.219002833,0.78%
0.994,141.5506,171.1075,155.8697645,1.086556187,,0.994,141.5506,171.1075,150.3466443,1.086556187,,-5.523120163,3.67%
0.995,134.8007,169.2971,147.1238356,1.077213958,,0.995,134.8007,169.2971,145.210188,1.077213958,,-1.91364755,1.32%
0.996,128.1598,167.2431,142.4060073,1.082570702,,0.996,128.1598,167.2431,138.7420446,1.082570702,,-3.663962679,2.64%
0.997,115.2667,165.9305,130.5542119,1.092788265,,0.997,115.2667,165.9305,126.7731428,1.092788265,,-3.781069053,2.98%
0.998,107.1446,164.2189,124.4860969,1.119893206,,0.998,107.1446,164.2189,124.1695793,1.119893206,,-0.316517616,0.25%
0.999,100,163.3657,111.4074796,1.114074796,,0.999,100,163.3657,111.4074796,1.114074796,,4.3748E-08,0.00%
1,92.0043,160.8168,102.6918891,1.116164017,,1,92.0043,160.8168,102.6918891,1.116164017,,-6.88004E-10,0.00%
