,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
0.62,301.36898239454155,372.5253902702169,408.0045462535737,345.035537835028,316.52242407738737,467.15714832529636,418.63574249593796,470.8920403637335,303.49369746972536,420.28892993659525,440.0331111664572,360.34880084276085,422.46981897066564,402.9023774441872,377.11676084070143,537.6074047546412,392.018037797066,325.6607962357874,361.73559019883965,360.34880084276085,413.7323824701425,346.9384943839358,460.31792262135787,486.02502639130836,360.34880084276085,389.9924886122188,459.2604427967549,461.573679913074,478.0571623383123,500.2608389676734,513.6074784673772,565.9760780366673,542.0087505502821,564.116377927029,507.28985707136894,454.8803933489546,477.3484869166725,563.1799052144394,666.8063237852695,546.327334312409,447.9513571776671,468.1241246650062,442.799181369126,593.7658933682206,647.6489852382476,630.1125986840717,523.0192327708844,459.26044279675483,361.73559019883965,445.541354005931,549.0806095355805,512.1178199937132,524.4011096116081,698.3632702156517,682.3088631722309,606.6898974566029,528.9957179193252,389.9924886122188,409.8374538428757,337.4665745284718,393.84246130893007,360.34880084276085,468.1241246650062,388.353084629044,460.31792262135787,329.2057950036568,317.7040618918711,316.52242407738737,324.2775114058603,284.16514106114784,224.67104686473823,234.62645198444454,264.1051871975735,384.5472250794132,378.9896621273308,330.1784061646158,422.67017130096417,417.7460065280269,403.335437162316,425.45783248248927,350.68824876681833,381.77412233809406,483.75460523181573,446.3362554357532,493.7791193530423,562.6237839527881,553.7256467564458,484.86489029848985,420.6273313550929,572.826906887469,387.3500787389432,350.11115054508235,378.10994733415635
0.63,287.1870699602335,358.3115240011842,389.13393637134163,331.8046297746498,311.8155700798613,465.6876823807662,408.0045462535737,453.2017410198457,293.3788437092684,408.0045462535737,429.5738474478938,346.9384943839358,411.89947488084056,388.30102784622426,368.5464324269548,523.0192327708844,384.7089676715823,323.62655383883583,351.7282894875864,350.40736038144763,402.9023774441872,340.5953058875766,453.07261391760653,472.73549730702996,353.9823107128336,377.11676084070143,450.66261074587044,459.26044279675483,469.21197304717987,483.95720918106474,483.95720918106474,556.549961343165,537.7325322740754,554.548746829147,489.34362431273223,440.1714146765907,472.4927083802066,559.0425546482697,644.2175622378618,532.5192229643311,440.0331111664572,462.56506724863937,434.04438801285437,572.1950016358404,644.2175622378618,615.4968486324138,512.1178199937132,453.07261391760653,358.3115240011842,442.799181369126,536.0642732949573,512.1178199937132,515.2833442502493,677.3480505684033,671.1252982544645,589.5556964205495,521.0204391558538,386.53109723034976,401.38057772660113,329.32608361585585,379.64648427328143,352.77811691699833,455.6551559623895,386.53109723034976,454.828742508059,323.62655383883583,311.8155700798613,311.8155700798613,316.52242407738737,279.59434019200097,222.2828362851385,229.46850149240538,249.7991800258312,366.16663469656885,364.91073366435194,326.5922164381982,417.7460065280269,414.8228382295926,392.04822692393026,414.96899664451433,346.6650904854098,371.197839538571,471.0462647249272,432.2181152644956,481.566763323433,553.7256467564458,534.8912804550208,472.38863996511486,413.32502014898387,540.5587845830194,380.55910954840994,348.25654132213623,359.58562677202195
0.64,283.6079686159883,350.2192051008483,377.26556810144143,323.62655383883583,311.8155700798613,459.3926277748302,398.33697829142875,442.79918136912596,290.5219447532691,403.1064641965627,422.6363414514767,342.204969024239,402.90237744418727,386.53109723034976,350.2192051008483,519.2714947427017,377.11676084070143,323.62655383883583,340.75627220124284,345.54707599111384,391.8169121240828,338.4120122703828,442.90886827459815,467.15714832529636,347.06972281261227,360.7494386208852,440.14375397456394,454.10563073551975,459.57631101789644,472.6869395216652,470.27149974662234,548.1781559247493,532.5192229643311,548.2909626261031,477.4370713443775,430.9578316629287,459.3926277748302,550.9983234585969,608.7950640130589,513.9798930857933,440.03311116645716,455.7993674357641,426.6328809909446,563.9275439778775,618.8569649271785,589.4909241598159,489.97059432100997,442.79918136912596,353.9823107128336,426.98744115605484,527.3375978981461,489.3436243127323,505.30187233863904,654.4451221790212,660.2165735427791,574.3153688041448,512.1178199937132,386.53109723034976,389.24125540145127,323.62655383883583,373.01012538244936,344.7122249554206,445.8426044023979,378.60483344810143,440.14375397456394,316.6701288041978,306.1404532963635,307.22343606718744,306.1404532963635,271.3721880011112,214.98419619891197,228.3791709838717,246.28012899749825,354.2401023578276,354.55454497042723,323.43724627567735,399.10934972861025,410.1421567276903,380.0198862828387,405.44534838358726,341.0310225674728,361.3908201636264,462.3337709519629,420.62733135509285,481.566763323433,526.7045016949136,513.1070091828019,466.03926954154906,410.1421567276903,526.2881641708102,373.7173162670666,340.42531368799337,345.2326698365154
0.65,281.3222739992266,338.3210417029997,373.01012538244936,311.11877939786945,307.22343606718744,457.09727069613564,389.13393637134163,426.6328809909446,287.1870699602335,387.5722328867465,422.4698189706656,338.3210417029997,387.5722328867465,371.14428749198464,348.25077867070075,489.3436243127323,366.9554086666527,310.14327244308095,333.1560674637444,340.5953058875766,383.11460430766067,331.6115672476363,435.49688511870175,455.00952045119374,342.20496902423895,360.34880084276085,428.3628612597382,451.18979893968753,454.10563073551975,462.4191250081714,462.4191250081714,527.3375978981461,507.8578527092918,537.7325322740754,464.4018996793022,421.92459671214795,455.6551559623895,529.4102479246201,589.2318351168824,493.34671847121825,435.49688511870175,445.541354005931,420.28892993659525,559.8706372707358,608.7950640130589,571.8920920403683,474.4350197947929,438.8990546545183,350.2192051008483,421.1612855502234,507.8578527092918,477.79550030202415,494.68108319071365,630.1125986840717,623.8090120652902,566.1224018980095,498.8157997222992,377.11676084070143,378.6048334481014,320.2150422476492,350.2192051008483,338.3210417029997,441.1395392475247,370.36474529587133,424.1350437787771,310.14327244308095,302.30479186612183,306.020121877383,297.75587679488007,270.26224589706084,209.2745177174335,226.3790707324809,241.0966507425811,344.94778969606773,348.25654132213623,318.1363643937325,392.74254153823074,410.1421567276903,366.08106453652874,398.9332627522059,340.42531368799337,353.0916302142915,439.1486297443566,414.67518550574806,471.5281152375277,509.3416651440544,494.28234931495035,461.3327016834522,403.335437162316,501.6144722586866,366.2328823662496,330.1784061646158,335.9497472014125
0.66,279.50839322906137,334.5461176582419,360.34880084276085,302.30479186612183,302.30479186612183,444.8832325730978,385.1645000612742,420.5070188400023,281.3222739992266,376.1311683307209,408.0045462535736,329.44637222805477,380.83694235920143,360.34880084276085,338.3210417029997,473.84594018131685,358.8208432115784,307.4147396353088,325.6607962357874,335.4728177879068,364.6825175805071,325.1725780605191,422.4698189706656,435.9505077234773,340.5953058875766,353.0791653659571,421.9464056024887,431.41173700850607,442.1353245204855,455.65515596238953,455.65515596238953,527.3375978981461,486.0250263913083,523.0192327708844,455.65515596238953,418.10088773572534,445.541354005931,527.3375978981461,563.9275439778775,480.20929048749804,434.40751228931623,440.0331111664572,408.0045462535736,548.4601726781341,594.1545269326213,563.6636714731346,467.1571483252964,435.49688511870175,344.6194637292325,408.0045462535736,494.6810831907136,463.3264554624644,484.4741634836256,618.6506296297572,612.303790104849,550.9983234585969,476.18310006792075,372.3752341616706,373.01012538244936,316.52242407738737,343.6536658472351,331.0341819090812,426.6328809909446,360.34880084276085,418.7153585446466,302.30479186612183,299.18021087320443,299.49266897249623,294.26257606911486,264.1051871975735,209.2745177174335,222.5216573430985,234.7678800260071,337.8901279539476,339.8115164796184,307.6913559651973,385.83350008972036,403.335437162316,351.3233588240323,380.03304166012197,333.583479171771,346.5404511845193,429.58775913034117,404.0161091188535,457.61608688994704,490.44912121318373,475.0058701801551,447.2117847813898,392.74254153823074,479.99214896904635,354.2401023578276,320.5238292243257,330.1784061646158
0.67,271.5715421224245,326.0861960879316,353.9823107128336,292.4125396506214,290.5219447532691,428.24090861200557,380.8369423592014,408.00454625357366,273.7644374568714,370.36474529587133,402.90237744418727,327.2560456813285,370.6821909062606,360.34880084276085,335.4728177879068,470.1789493868897,350.2192051008483,299.5551605923544,316.96553825781865,329.2057950036568,350.6707777742864,316.52242407738737,414.5191681661166,424.343196879791,335.8146046577179,341.07820482857517,414.2274292060007,422.4698189706656,430.9578316629287,443.12824208554247,453.3825189629804,514.2126522223031,470.45660046608765,505.86986797656164,443.12824208554247,405.198353408411,440.3650395907773,505.01787451967766,562.8280752081156,474.6778087216161,422.9693864130989,430.9578316629287,398.7174282208251,534.8652121537159,578.5566688369041,552.4178936685387,462.56506724863937,424.343196879791,340.5953058875766,408.00454625357366,489.9841193780898,457.2775350378538,473.0754018045823,609.6149891715252,590.009102245683,539.6568304983683,470.45660046608765,360.34880084276085,365.36438490635067,311.8155700798613,332.0749173124686,325.6607962357874,420.55063662068363,346.9384943839358,402.90237744418727,290.5219447532691,291.02610339256296,292.4125396506214,290.5219447532691,264.1051871975735,202.69663223237438,220.53049583159046,231.43340615217082,332.2992154099003,332.50199389861666,293.85689676199195,376.8136157961318,393.48542808390755,340.2452240813135,366.2328823662496,327.68266760399445,340.14264954423624,422.45464332248275,398.9332627522059,444.64356536752234,475.0058701801551,466.6401089635542,436.2324379737803,385.83350008972036,466.03926954154906,351.30607738383713,312.3673714773974,324.70403395065745
0.68,268.4546202416094,321.8525678114187,336.83996526715134,283.6079686159883,288.78780986089055,421.33575667294895,371.6345277374287,402.90237744418727,271.2725109404546,357.03822597519854,387.7804600180258,323.62655383883583,370.36474529587133,347.30733958760794,328.51716632147475,464.85674985271487,342.52690165157134,290.5219447532691,304.0881502715271,311.2581375342678,344.6194637292325,310.3662454613183,405.3514184726926,417.85777193562865,331.6115672476363,326.30458959794976,408.00454625357366,411.5663814649513,424.4680887403994,424.4680887403994,444.1154242347923,479.56309760929685,462.56506724863937,489.3436243127323,435.49688511870175,391.2803169735345,421.33575667294895,494.6810831907136,550.9983234585969,466.23873210996493,420.28892993659525,426.6328809909446,386.53109723034976,521.7699867614901,563.9275439778775,550.9983234585969,457.3856936428848,420.28892993659525,338.3210417029997,390.4217647326574,486.02502639130836,451.5663619352713,464.7692661654346,605.1461086485352,574.8000241568998,531.4828979510941,467.1571483252964,350.2192051008483,360.34880084276085,306.020121877383,327.36239564436465,311.8155700798613,415.71256941357575,340.5953058875766,394.8552359013536,287.1870699602335,287.1870699602335,281.3222739992266,287.1870699602335,261.382924552137,199.64716218125977,214.21277014744334,228.5473327785961,324.40971315327386,329.8455821236061,288.3667877376204,366.2328823662496,380.3145550711103,334.9301774542639,364.52541642457186,315.2664893313146,328.2022579554788,417.7460065280269,389.62494671277733,429.4091080752019,468.44262722957046,456.7837787373111,431.0077093347094,375.7306055061493,458.3294938779206,348.25654132213623,312.12360204404035,316.0595269438518
0.6900000000000001,260.63090286191823,315.7693274377831,323.0807119842459,281.6651281917408,286.61441374515414,402.14147758539406,370.36474529587133,389.13393637134163,270.26224589706084,343.9755984745675,377.11676084070143,309.0284073518941,360.34880084276085,343.9755984745675,325.6607962357874,444.3401962513978,338.3210417029997,283.24225747730634,301.804858907255,295.3918083662584,340.23142361804423,302.30479186612183,391.38763600364416,413.7323824701425,325.3353174522751,316.52242407738737,398.1467533267305,398.1467533267305,420.28892993659525,417.19770962115075,430.26583955541116,472.4927083802066,455.2419492352242,479.56309760929685,426.6328809909446,386.53109723034976,420.28892993659525,494.68108319071365,540.4904261365297,459.7561364645374,417.19770962115075,422.1208767252143,373.01012538244936,505.01787451967766,562.8280752081156,541.3245556260889,451.86761233173826,418.2224456357736,334.85501770146345,377.11676084070143,476.57156235083784,440.4480216968575,455.65515596238953,583.0034913422678,566.8540212047202,517.7099372309589,455.65515596238953,346.5674494791832,352.8553001002098,306.020121877383,325.3353174522751,307.9526288741704,408.00454625357366,338.3210417029997,389.13393637134163,275.9224808516464,280.45830709561363,273.7644374568714,282.3782905736934,258.51836918383117,194.79567418452638,207.41486415571023,226.10578691364205,312.3283683680603,324.7040339506575,283.56829088636164,353.70664327164747,373.2969491501227,331.95988593065476,352.5852607597445,311.2066594119385,317.4408277217526,413.9082906735324,380.9869461243172,414.82283822959255,457.8538892192715,439.81976936374633,418.17820525208674,365.5718080153007,454.0537359645679,341.0310225674728,299.4760499879804,312.3283683680603
0.7000000000000001,249.7991800258312,306.62177897228514,309.58583989748746,278.62237742543635,281.3222739992266,386.53109723034976,360.34880084276085,380.8369423592014,270.26224589706084,329.2057950036568,370.36474529587133,298.5140293067535,344.6194637292325,331.6115672476363,325.6607962357874,435.49688511870175,338.3210417029997,275.9224808516464,295.6146555725493,287.1870699602335,331.6115672476363,295.6146555725493,386.53109723034976,405.45346184888035,323.6265538388358,309.0284073518941,389.6705315218898,386.53109723034976,420.28892993659525,403.92281120606447,418.3440035358219,464.86110778696775,443.3476158964869,473.46386408749964,422.4698189706656,375.0634431115753,408.0045462535736,477.3484869166725,527.3375978981461,459.26044279675483,403.92281120606447,417.85777193562865,370.36474529587133,489.3436243127323,550.9983234585969,528.373922911383,440.58632520699086,408.00454625357366,329.2057950036568,373.83145247409965,459.26044279675483,435.49688511870175,445.541354005931,564.512839423246,563.9275439778775,508.56784725669525,447.56411439722245,341.40013745590767,340.5953058875766,302.30479186612183,323.6265538388358,299.8051270717878,399.09787815022173,338.3210417029997,386.53109723034976,273.7644374568714,271.77089624373787,273.7644374568714,273.7644374568714,246.75093670821684,193.5788631193333,202.1648125463628,220.88096392230003,299.0775001152962,306.7941078859483,276.3852007435198,341.8461530922344,356.6386583595117,325.08167044816554,341.38986594138487,305.4007919880862,305.76041042620074,393.9806857810256,369.88358616942685,394.86112066304753,447.2117847813898,428.0103319731329,412.48249747864133,351.5728069269272,444.2933536292678,330.6025680136727,291.51576358890105,302.4677578108368
0.71,244.91249934252778,300.92997622923826,302.30479186612183,273.3906484794089,272.66798978964806,379.20006249106143,344.6194637292325,380.2789151314264,264.4086707225007,325.6607962357874,350.8830315281187,287.1870699602335,339.5946296463628,325.6607962357874,322.1254887387138,422.1426856155551,331.6115672476363,271.2725109404546,289.0545998443335,283.6079686159883,324.76572958112877,290.5219447532691,377.11676084070143,402.1890338265688,323.62655383883583,302.30479186612183,384.02566908704455,380.8369423592014,413.7323824701425,389.13393637134163,405.75959197744373,459.2604427967548,433.49970159816166,467.15714832529636,419.21922041616995,364.6825175805071,402.90237744418727,472.4927083802066,518.2226111489292,445.541354005931,400.8099028325064,408.00454625357366,370.36474529587133,476.6201201362027,540.1272145087512,516.7730027239134,436.0399881849048,402.90237744418727,323.62655383883583,367.86456510111117,430.9578316629287,426.0084216879028,440.0331111664572,553.9222015284618,549.757449743704,485.0557370740067,440.0331111664572,333.77386755018784,335.4728177879068,290.5219447532691,316.52242407738737,294.72326674738565,389.13393637134163,331.25070141103936,379.20006249106143,272.66798978964806,270.26224589706084,271.2725109404546,267.55314006928654,241.678793535036,193.27466035303507,200.0746687816821,212.05144921368182,283.56829088636164,296.99414991005403,271.29169628263355,334.34351321314716,348.08095226730995,313.04481433084203,333.2569395631986,301.7344992665246,296.2062694621136,385.83350008972036,361.3612223507434,381.71165647276456,438.6239922337578,416.45981247671585,398.00465457010966,345.1066751912812,432.00683512190164,319.27590246242323,287.56036619714655,295.76546380444813
0.72,236.19433422910615,287.1870699602335,294.1203710044136,271.2725109404546,270.26224589706084,369.9101670786423,328.92219510222736,370.36474529587133,256.6827889882703,323.62655383883583,344.2975311019001,273.7644374568714,329.2057950036568,323.05822345792006,316.1458757575854,420.28892993659525,331.6115672476363,266.78604271350054,283.4251130466474,281.3222739992266,316.1458757575854,283.6079686159883,370.36474529587133,389.67053152188987,323.62655383883583,290.25515476982633,376.78823000404134,373.01012538244936,413.7323824701425,376.78823000404134,391.60227406386355,443.34761589648696,426.29983602932236,458.97201985000567,407.59637274882283,350.2192051008483,388.92570924006236,462.3006972924887,494.6810831907136,440.03311116645716,391.60227406386355,398.1467533267305,364.3358202414875,470.1789493868897,527.3375978981461,505.01787451967766,426.6328809909446,399.09787815022185,323.62655383883583,353.9823107128336,419.7644061392791,418.34400353582197,430.9578316629287,541.6666530881856,542.0087505502821,472.49270838020664,430.2787906475478,329.2057950036568,335.4728177879068,287.1870699602335,308.78774451393326,290.5219447532691,386.075564840658,325.6607962357874,373.01012538244936,271.2725109404546,264.1051871975735,270.26224589706084,258.2434961403776,237.19373005720203,192.76116851573903,195.34399399977588,209.21025885200632,276.3852007435198,295.76546380444813,264.7170409454575,326.3388500202474,340.95026138354217,305.4007919880862,321.68646154359254,295.4254877872045,291.4407090224427,377.7438947452323,351.5728069269273,365.90234519077524,431.6071848070249,403.335437162316,386.7813617454846,340.95026138354217,414.8228382295926,305.4007919880862,276.3852007435198,288.5215645679796
0.73,234.76788002600708,281.3222739992266,283.6079686159883,266.78604271350054,267.75937960489745,353.9823107128336,324.19614170998227,362.7323450485213,249.7991800258312,311.8155700798613,336.9071144558144,270.26224589706084,325.6607962357874,311.8155700798613,311.8155700798613,405.70857028934984,331.6115672476363,266.78604271350054,271.9702503650513,272.6430705244839,306.8624418102461,277.43442293296886,360.34880084276085,380.8369423592014,317.5563571650607,283.6079686159883,364.6825175805071,362.7323450485213,408.0045462535737,370.36474529587133,382.43130572312293,440.0331111664572,418.5384961758993,447.6501067812002,402.9023774441872,339.57188700451707,380.83694235920143,459.2604427967549,473.8523263704171,440.0331111664572,382.43130572312293,393.58926766082413,360.34880084276085,461.07798624529136,518.5219471370652,494.6810831907136,422.46981897066553,391.8169121240828,321.17026549318143,344.6194637292325,408.0045462535737,413.7323824701425,426.6328809909446,528.7884529166779,542.0087505502821,465.09071184080085,417.85777193562865,324.19614170998227,329.87941123197106,282.57940603844554,306.020121877383,288.1208349022835,377.11676084070143,318.5533640710314,368.53677198193253,271.2725109404546,261.382924552137,264.1051871975735,247.50905842070466,234.76788002600708,191.21938009017487,194.7956741845264,206.59664326312716,272.87689895954543,285.7935832430727,262.1876340823066,313.70404038831424,333.3213643115238,297.4813851372618,312.12360204404035,284.05307779829377,283.56829088636164,368.277276496029,343.27263151056746,349.9319384121298,420.62733135509285,392.74254153823074,376.05090152145806,337.0898401601523,403.335437162316,301.7344992665246,271.29169628263355,276.3852007435198
0.74,227.76675844199463,271.2725109404546,273.7644374568714,264.1051871975735,266.78604271350054,344.6194637292325,311.8155700798613,344.6194637292325,241.96986493126334,307.94542458107014,325.6607962357874,266.2457308973642,323.62655383883583,306.020121877383,311.8155700798613,397.24547163119166,327.92959544722385,261.382924552137,266.78604271350054,266.78604271350054,297.57571098790964,270.90881552483285,348.2032982070666,372.7455873737916,309.0284073518941,283.6079686159883,352.6275926925189,353.6060001516351,401.1903527619029,363.12237955491844,373.01012538244936,435.04297977312444,406.16776548219457,440.03311116645716,402.90237744418727,331.3709900232384,380.8369423592014,459.2604427967549,471.65975514261254,426.2165747889168,373.01012538244936,388.19691428058456,352.6275926925189,458.64165990884004,509.56183962306045,494.6810831907136,419.4137130562473,386.53109723034976,316.52242407738737,338.3210417029997,388.19691428058456,407.4943293726351,425.1341786636442,515.0971369410413,530.6538379405044,455.65515596238953,408.0045462535737,323.62655383883583,324.92846897288484,273.7644374568714,306.020121877383,282.7851185539541,368.31914331834025,302.30479186612183,358.34903798650345,270.26224589706084,256.6827889882703,264.1051871975735,243.2796862142866,228.5473327785961,191.12923671960044,193.23671802517993,201.34880384100916,261.69606485820964,279.90367883409704,259.36784514408106,305.4007919880862,326.5922164381982,291.17801803983843,305.2603032871698,282.2563549826746,280.86654329226695,354.2401023578276,334.5824097848705,340.6675972397851,418.5377138299128,388.866657388166,361.3150611413201,332.83951858505094,390.25528661676697,297.8851670433909,264.06621347727946,266.148861375449
0.75,220.53049583159046,270.26224589706084,266.78604271350054,264.1051871975735,264.1051871975735,338.3210417029997,309.0284073518941,338.8896077491439,236.19433422910615,302.30479186612183,323.62655383883583,258.7976520087449,311.8155700798613,294.72326674738565,309.0284073518941,382.26048107698847,325.6607962357874,258.7976520087449,264.1051871975735,264.1051871975735,290.5219447532691,266.78604271350054,338.3210417029997,364.6825175805071,302.30479186612183,283.6079686159883,340.5953058875766,345.1992213929084,389.13393637134163,360.34880084276085,360.34880084276085,426.6328809909446,398.1467533267305,426.6328809909446,398.1467533267305,324.13511443807374,380.8369423592014,442.79918136912596,459.26044279675483,420.83415219511284,360.34880084276085,380.8369423592014,346.9384943839358,443.4847245283272,494.68108319071365,486.02502639130836,413.7323824701425,380.8369423592014,316.52242407738737,331.6115672476363,380.8369423592014,399.3356593560947,413.7323824701425,489.3436243127323,523.0192327708844,447.4241689838499,408.00454625357366,320.2150422476492,316.52242407738737,271.2725109404546,299.18021087320443,275.9224808516464,360.34880084276085,299.96135612143377,349.3486143011233,266.78604271350054,246.1954239432886,259.4439701445929,243.2796862142866,224.67104686473823,189.23960472725517,191.21938009017487,199.0925590239552,256.64706503227126,264.06621347727946,257.3272600602237,301.7344992665246,320.05936203251105,287.7476804161837,297.7751766363849,276.3852007435198,276.3852007435198,348.25654132213623,330.70860847593696,335.9497472014125,410.1421567276903,378.10994733415635,345.89414172399495,330.1784061646158,378.10994733415635,291.51576358890105,261.69606485820964,259.36784514408106
0.76,204.72430640794826,266.78604271350054,262.36293910449416,261.382924552137,261.382924552137,324.3588811017384,303.64231067017585,329.2057950036568,235.28140353912275,287.1870699602335,310.0317859339623,256.6827889882703,309.0284073518941,286.09700002540933,306.020121877383,371.9519733478181,325.6607962357874,256.6827889882703,258.7976520087449,257.95170680055503,282.1451240612608,264.1051871975735,331.6115672476363,352.4770684680394,294.72326674738565,281.3222739992266,333.0016174421337,340.5953058875766,380.8369423592014,337.31691350378793,348.1195502420243,419.3164667362086,389.13393637134163,415.2175226777175,394.095654957036,314.6396824783769,380.8369423592014,440.03311116645716,459.2604427967549,420.28892993659525,356.2742471596074,373.01012538244936,344.6194637292325,440.0331111664572,489.34362431273235,486.0250263913083,408.0045462535737,375.47410665740057,310.0317859339623,329.2057950036568,371.3170821270394,398.1467533267305,404.73915821556636,477.3484869166725,513.7936857765852,441.69275328805844,404.73915821556636,313.5100375189707,313.5100375189707,270.26224589706084,294.72326674738565,272.1696044863646,346.9384943839358,290.5219447532691,344.6194637292325,264.1051871975735,243.2796862142866,256.6827889882703,236.19433422910615,221.16133839486776,186.8375099420944,187.54337952221522,194.7956741845264,245.86751252587254,258.10028747088967,248.36383096444126,292.07749374788773,312.2113590400489,283.56829088636164,290.0085303198141,273.2403723606429,276.3852007435198,343.6322093191516,324.70403395065745,327.8832447397085,398.9332627522059,373.53428997260454,340.6272166478198,325.3837796461721,366.2328823662496,291.51576358890105,259.36784514408106,251.75288036056145
0.77,201.17011281861932,263.3429536568513,256.6827889882703,258.7976520087449,258.7976520087449,299.0055946745231,290.5219447532691,325.6607962357874,230.62530560756989,273.7644374568714,306.020121877383,256.6827889882703,306.020121877383,281.3222739992266,289.5881798112191,359.84232105566525,325.091208364641,249.7991800258312,256.6827889882703,249.47320533525397,273.7644374568714,254.75537847878735,325.6607962357874,344.6194637292325,287.1870699602335,271.2725109404546,325.6607962357874,335.2797552608933,378.6454336057108,329.2057950036568,338.3210417029997,407.74943781310435,380.83694235920143,405.24436423405757,386.53109723034976,306.020121877383,375.9669029123908,438.76296787308564,442.0246817123787,417.3651106515259,343.49269953356884,370.36474529587133,340.5953058875766,435.49688511870175,478.94300661536204,479.56309760929685,401.5708026912994,360.34880084276085,308.18608741903097,325.091208364641,352.0100421407422,391.6827633364458,401.5708026912994,467.15714832529636,510.1298352609832,439.80629986406944,398.1467533267305,309.0284073518941,311.0351645160305,266.6519999377042,290.5219447532691,270.26224589706084,344.6194637292325,287.1870699602335,340.5953058875766,264.1051871975735,242.2609363274907,249.61899222170408,231.43340615217082,212.48628254502734,179.39331064208594,182.55680881010164,193.27466035303507,241.60710464813315,251.75288036056145,243.3739637373298,283.6239921774038,304.59695124490656,271.29169628263355,276.712277228349,270.1797195525836,273.5799736427592,334.9275982997891,322.55117002949083,312.12360204404035,390.5728083685417,365.0760022520891,339.817919739994,321.2497684581446,353.3065489570125,288.5215645679796,251.75288036056145,239.14028137523889
0.78,201.17011281861932,256.85197802990825,246.19542394328857,257.3172478944127,258.7976520087449,287.45385994367626,290.5219447532691,323.62655383883583,224.67104686473823,270.3430671005323,294.72326674738565,247.27655076805138,302.30479186612183,273.7644374568714,281.3222739992266,350.2192051008483,312.1921183996633,246.48372442989194,256.6827889882703,239.64129376144416,270.26224589706084,246.48372442989194,316.81783353100826,333.6244095842453,283.6079686159883,267.1449601716568,320.2150422476492,331.6115672476363,370.5763757027976,323.62655383883583,331.6115672476363,399.5734405619676,377.11676084070143,398.1467533267305,380.8369423592014,302.30479186612183,370.36474529587133,420.46340105932086,440.0331111664572,399.5734405619676,338.3210417029997,360.34880084276085,338.3210417029997,430.9578316629287,472.4927083802066,472.8811706631238,398.1467533267305,347.9227075990095,306.020121877383,320.2150422476492,340.917238514909,386.5310972303497,398.1467533267305,459.5248127529055,494.6810831907136,427.93036619253985,389.13393637134163,306.26078471534385,302.6020182670227,261.382924552137,287.1870699602335,266.78604271350054,340.5953058875766,284.6816990192618,338.44792994003694,261.382924552137,234.88199636225497,246.1954239432886,229.36508545768086,209.2745177174335,177.15463286652889,177.4920536626284,193.27466035303507,237.1038850197802,243.54989841925496,236.9629453322143,282.13142287329,301.7344992665246,267.32035081816935,271.79537566575675,264.1274052916585,267.6380584553264,326.5922164381982,308.1119780285956,302.0278026842495,378.398084065245,351.1727126122922,325.27048869691964,312.3673714773974,340.10226895227095,283.56829088636164,243.54989841925493,230.69754115160998
0.79,200.2479822683398,247.7810766196073,234.76788002600708,256.6827889882703,258.7976520087449,283.6079686159883,290.5219447532691,309.0284073518941,224.67104686473823,266.78604271350054,290.5219447532691,239.64129376144416,288.6544148691691,270.26224589706084,273.7644374568714,338.3210417029997,311.8155700798613,239.64129376144416,249.7991800258312,234.7678800260071,265.2847636245814,237.71099642333482,310.2547589521996,323.62655383883583,283.6079686159883,261.382924552137,310.2547589521996,327.9650454349025,356.7835663700015,311.8155700798613,328.2791354810008,389.13393637134163,373.01012538244936,389.13393637134163,377.11676084070143,290.5219447532691,362.25563620736915,420.28892993659525,422.4698189706656,391.8169121240828,333.31051748535526,348.38200709937723,331.6115672476363,422.46981897066564,467.15714832529636,470.1789493868897,389.13393637134163,346.1268336547896,300.55502651008806,311.8155700798613,331.6115672476363,377.11676084070143,389.13393637134163,448.8551083670681,487.48520947673484,421.706507808741,383.3423705025066,299.18021087320443,299.18021087320443,260.4780791619497,283.6079686159883,259.93517192783736,338.3210417029997,282.80797550012164,331.5126564832749,261.382924552137,228.90714395739337,236.19433422910612,226.3790707324809,201.17011281861932,170.0489828855125,170.4573577177675,191.21938009017487,232.03885496556512,236.8493354753479,231.85503974564358,267.3404951700704,292.20232267210696,260.73361009840835,266.449116936766,261.69606485820964,262.73893025060033,323.0563261365719,291.51576358890105,297.2227597812212,375.54757921168726,342.82430972194845,320.05936203251105,305.4007919880862,331.11156223254096,278.9056856051716,236.8493354753479,223.27342273667512
