start_date,year,month,year_month,water_month,water_year,water_year_name,water_year_month,level_mean,level_min,level_max,outflow,vicfalls_flow,capacity_mw,outflow_generation_max,is_spill,outflow_generation,outflow_spill,power_mw
01/04/2013,2013,4,2013_4,7,2012,2012/13,2012_7,486.2,485.9,486.5,1299,3001,1470,1565,FALSE,1299,0,1220
01/05/2013,2013,5,2013_5,8,2012,2012/13,2012_8,486.8,486.5,486.9,1397,2654,1470,1565,FALSE,1397,0,1312
01/06/2013,2013,6,2013_6,9,2012,2012/13,2012_9,486.9,486.8,486.9,1409,1458,1470,1565,FALSE,1409,0,1323
01/07/2013,2013,7,2013_7,10,2012,2012/13,2012_10,486.5,486.2,486.7,1408,694,1470,1565,FALSE,1408,0,1322
01/08/2013,2013,8,2013_8,11,2012,2012/13,2012_11,485.9,485.6,486.2,1359,432,1470,1565,FALSE,1359,0,1276
01/09/2013,2013,9,2013_9,12,2012,2012/13,2012_12,485.3,485.0,485.6,1268,317,1470,1565,FALSE,1268,0,1191
01/10/2013,2013,10,2013_10,1,2013,2013/14,2013_1,484.7,484.3,485.0,1225,235,1830,1949,FALSE,1225,0,1151
01/11/2013,2013,11,2013_11,2,2013,2013/14,2013_2,483.9,483.6,484.3,1383,227,1830,1949,FALSE,1383,0,1299
01/12/2013,2013,12,2013_12,3,2013,2013/14,2013_3,483.3,483.2,483.6,1303,423,1830,1949,FALSE,1303,0,1223
01/01/2014,2014,1,2014_1,4,2013,2013/14,2013_4,483.6,483.3,483.7,1404,838,1830,1949,FALSE,1404,0,1318
01/02/2014,2014,2,2014_2,5,2013,2013/14,2013_5,484.0,483.6,484.2,1581,1182,1830,1949,FALSE,1581,0,1485
01/03/2014,2014,3,2014_3,6,2013,2013/14,2013_6,484.4,484.2,484.5,1460,1980,1830,1949,FALSE,1460,0,1371
01/04/2014,2014,4,2014_4,7,2013,2013/14,2013_7,484.8,484.5,485.2,1411,3160,1830,1949,FALSE,1411,0,1325
01/05/2014,2014,5,2014_5,8,2013,2013/14,2013_8,485.6,485.2,485.9,1370,3256,1830,1949,FALSE,1370,0,1287
01/06/2014,2014,6,2014_6,9,2013,2013/14,2013_9,486.1,485.9,486.2,1537,2497,1830,1949,FALSE,1537,0,1444
01/07/2014,2014,7,2014_7,10,2013,2013/14,2013_10,486.1,485.9,486.2,1569,1381,1830,1949,FALSE,1569,0,1474
01/08/2014,2014,8,2014_8,11,2013,2013/14,2013_11,485.6,485.3,485.9,1550,661,1830,1949,FALSE,1550,0,1456
01/09/2014,2014,9,2014_9,12,2013,2013/14,2013_12,485.0,484.6,485.3,1438,414,1830,1949,FALSE,1438,0,1350
01/10/2014,2014,10,2014_10,1,2014,2014/15,2014_1,484.2,483.8,484.6,1507,292,1830,1949,FALSE,1507,0,1415
01/11/2014,2014,11,2014_11,2,2014,2014/15,2014_2,483.4,483.0,483.8,1564,264,1830,1949,FALSE,1564,0,1469
01/12/2014,2014,12,2014_12,3,2014,2014/15,2014_3,482.7,482.5,483.0,1487,365,1830,1949,FALSE,1487,0,1396
01/01/2015,2015,1,2015_1,4,2014,2014/15,2014_4,482.8,482.6,483.0,1409,581,1830,1949,FALSE,1409,0,1323
01/02/2015,2015,2,2015_2,5,2014,2014/15,2014_5,482.6,482.5,482.8,1423,847,1830,1949,FALSE,1423,0,1337
01/03/2015,2015,3,2015_3,6,2014,2014/15,2014_6,482.3,482.1,482.5,1636,1146,1830,1949,FALSE,1636,0,1536
01/04/2015,2015,4,2015_4,7,2014,2014/15,2014_7,482.2,482.1,482.2,1458,1397,1830,1949,FALSE,1458,0,1369
01/05/2015,2015,5,2015_5,8,2014,2014/15,2014_8,482.0,481.9,482.2,1608,1467,1830,1949,FALSE,1608,0,1510
01/06/2015,2015,6,2015_6,9,2014,2014/15,2014_9,481.7,481.5,481.9,1682,1363,1830,1949,FALSE,1682,0,1579
01/07/2015,2015,7,2015_7,10,2014,2014/15,2014_10,481.1,480.8,481.5,1590,710,1830,1949,FALSE,1590,0,1493
01/08/2015,2015,8,2015_8,11,2014,2014/15,2014_11,480.4,480.0,480.8,1594,418,1830,1949,FALSE,1594,0,1497
01/09/2015,2015,9,2015_9,12,2014,2014/15,2014_12,479.6,479.4,479.9,1174,286,1830,1949,FALSE,1174,0,1103
01/10/2015,2015,10,2015_10,1,2015,2015/16,2015_1,479.0,478.7,479.3,1075,213,1830,1949,FALSE,1075,0,1010
01/11/2015,2015,11,2015_11,2,2015,2015/16,2015_2,478.4,478.1,478.7,1022,184,1830,1949,FALSE,1022,0,960
01/12/2015,2015,12,2015_12,3,2015,2015/16,2015_3,477.8,477.5,478.0,1001,272,1830,1949,FALSE,1001,0,940
01/01/2016,2016,1,2016_1,4,2015,2015/16,2015_4,477.3,477.2,477.5,821,468,1830,1949,FALSE,821,0,771
01/02/2016,2016,2,2016_2,5,2015,2015/16,2015_5,477.2,477.1,477.2,738,735,1830,1949,FALSE,738,0,693
01/03/2016,2016,3,2016_3,6,2015,2015/16,2015_6,477.7,477.2,478.3,717,1880,1830,1949,FALSE,717,0,673
01/04/2016,2016,4,2016_4,7,2015,2015/16,2015_7,478.8,478.3,479.3,756,2772,1830,1949,FALSE,756,0,710
01/05/2016,2016,5,2016_5,8,2015,2015/16,2015_8,479.7,479.3,480.1,885,2711,1830,1949,FALSE,885,0,831
01/06/2016,2016,6,2016_6,9,2015,2015/16,2015_9,480.2,480.1,480.3,903,1736,1830,1949,FALSE,903,0,848
01/07/2016,2016,7,2016_7,10,2015,2015/16,2015_10,480.2,480.0,480.3,1008,735,1830,1949,FALSE,1008,0,947
01/08/2016,2016,8,2016_8,11,2015,2015/16,2015_11,479.8,479.6,480.0,904,415,1830,1949,FALSE,904,0,849
01/09/2016,2016,9,2016_9,12,2015,2015/16,2015_12,479.3,479.1,479.6,922,288,1830,1949,FALSE,922,0,866
01/10/2016,2016,10,2016_10,1,2016,2016/17,2016_1,478.8,478.5,479.1,963,205,1830,1949,FALSE,963,0,905
01/11/2016,2016,11,2016_11,2,2016,2016/17,2016_2,478.2,477.9,478.5,999,167,1830,1949,FALSE,999,0,938
01/12/2016,2016,12,2016_12,3,2016,2016/17,2016_3,477.7,477.6,477.9,918,296,1830,1949,FALSE,918,0,863
01/01/2017,2017,1,2017_1,4,2016,2016/17,2016_4,478.1,477.6,478.8,965,710,1830,1949,FALSE,965,0,906
01/02/2017,2017,2,2017_2,5,2016,2016/17,2016_5,479.3,478.8,479.9,1042,1197,1830,1949,FALSE,1042,0,979
01/03/2017,2017,3,2017_3,6,2016,2016/17,2016_6,480.7,480.0,481.0,939,1739,1830,1949,FALSE,939,0,882
01/04/2017,2017,4,2017_4,7,2016,2016/17,2016_7,481.6,481.0,482.3,911,3475,1830,1949,FALSE,911,0,856
01/05/2017,2017,5,2017_5,8,2016,2016/17,2016_8,482.7,482.3,483.0,864,2575,1830,1949,FALSE,864,0,811
01/06/2017,2017,6,2017_6,9,2016,2016/17,2016_9,483.2,483.0,483.2,862,1557,1830,1949,FALSE,862,0,810
01/07/2017,2017,7,2017_7,10,2016,2016/17,2016_10,483.1,482.9,483.2,976,702,1830,1949,FALSE,976,0,916
01/08/2017,2017,8,2017_8,11,2016,2016/17,2016_11,482.7,482.5,482.9,843,399,1830,1949,FALSE,843,0,792
01/09/2017,2017,9,2017_9,12,2016,2016/17,2016_12,482.2,482.0,482.5,968,268,1830,1949,FALSE,968,0,909
01/10/2017,2017,10,2017_10,1,2017,2017/18,2017_1,481.7,481.4,482.0,1005,188,1830,1949,FALSE,1005,0,943
01/11/2017,2017,11,2017_11,2,2017,2017/18,2017_2,481.2,480.9,481.4,975,191,1830,1949,FALSE,975,0,916
01/12/2017,2017,12,2017_12,3,2017,2017/18,2017_3,480.8,480.6,480.9,814,323,1830,1949,FALSE,814,0,764
01/01/2018,2018,1,2018_1,4,2017,2017/18,2017_4,480.6,480.5,480.7,840,659,1830,1949,FALSE,840,0,789
01/02/2018,2018,2,2018_2,5,2017,2017/18,2017_5,481.0,480.4,481.8,725,1353,1830,1949,FALSE,725,0,681
01/03/2018,2018,3,2018_3,6,2017,2017/18,2017_6,482.8,481.9,483.5,856,2921,1830,1949,FALSE,856,0,804
01/04/2018,2018,4,2018_4,7,2017,2017/18,2017_7,484.1,483.6,484.8,1088,3716,1830,1949,FALSE,1088,0,1022
01/05/2018,2018,5,2018_5,8,2017,2017/18,2017_8,485.5,484.8,486.2,1177,4414,1830,1949,FALSE,1177,0,1106
01/06/2018,2018,6,2018_6,9,2017,2017/18,2017_9,486.6,486.3,486.9,1304,2929,1830,1949,FALSE,1304,0,1224
01/07/2018,2018,7,2018_7,10,2017,2017/18,2017_10,486.8,486.7,486.9,1319,1454,1830,1949,FALSE,1319,0,1239
01/08/2018,2018,8,2018_8,11,2017,2017/18,2017_11,486.5,486.3,486.7,1434,689,1830,1949,FALSE,1434,0,1347
01/09/2018,2018,9,2018_9,12,2017,2017/18,2017_12,485.8,485.4,486.2,1901,418,1830,1949,FALSE,1901,0,1785
01/10/2018,2018,10,2018_10,1,2018,2018/19,2018_1,484.9,484.3,485.3,1873,254,2130,2268,FALSE,1873,0,1759
01/11/2018,2018,11,2018_11,2,2018,2018/19,2018_2,483.8,483.3,484.3,1975,189,2130,2268,FALSE,1975,0,1855
01/12/2018,2018,12,2018_12,3,2018,2018/19,2018_3,482.8,482.4,483.3,1887,241,2130,2268,FALSE,1887,0,1773
01/01/2019,2019,1,2019_1,4,2018,2018/19,2018_4,482.1,481.7,482.4,1717,450,2130,2268,FALSE,1717,0,1613
01/02/2019,2019,2,2019_2,5,2018,2018/19,2018_5,481.5,481.3,481.7,1626,599,2130,2268,FALSE,1626,0,1527
01/03/2019,2019,3,2019_3,6,2018,2018/19,2018_6,481.0,480.6,481.2,1479,815,2130,2268,FALSE,1479,0,1389
01/04/2019,2019,4,2019_4,7,2018,2018/19,2018_7,480.4,480.3,480.6,1386,965,2130,2268,FALSE,1386,0,1302
01/05/2019,2019,5,2019_5,8,2018,2018/19,2018_8,480.1,479.9,480.3,1349,1109,2130,2268,FALSE,1349,0,1267
01/06/2019,2019,6,2019_6,9,2018,2018/19,2018_9,479.7,479.4,479.9,1179,899,2130,2268,FALSE,1179,0,1107
01/07/2019,2019,7,2019_7,10,2018,2018/19,2018_10,479.1,478.9,479.4,1081,585,2130,2268,FALSE,1081,0,1016
01/08/2019,2019,8,2019_8,11,2018,2018/19,2018_11,478.6,478.4,478.9,796,353,2130,2268,FALSE,796,0,748
01/09/2019,2019,9,2019_9,12,2018,2018/19,2018_12,478.2,478.0,478.4,722,222,2130,2268,FALSE,722,0,678
01/10/2019,2019,10,2019_10,1,2019,2019/20,2019_1,477.8,477.5,478.0,749,135,2130,2268,FALSE,749,0,704
01/11/2019,2019,11,2019_11,2,2019,2019/20,2019_2,477.3,477.1,477.5,816,172,2130,2268,FALSE,816,0,766
01/12/2019,2019,12,2019_12,3,2019,2019/20,2019_3,476.9,476.7,477.1,838,279,2130,2268,FALSE,838,0,787
01/01/2020,2020,1,2020_1,4,2019,2019/20,2019_4,476.7,476.6,476.9,799,481,2130,2268,FALSE,799,0,751
01/02/2020,2020,2,2020_2,5,2019,2019/20,2019_5,476.9,476.7,477.2,798,764,2130,2268,FALSE,798,0,750
01/03/2020,2020,3,2020_3,6,2019,2019/20,2019_6,477.4,477.2,477.8,918,2231,2130,2268,FALSE,918,0,862
01/04/2020,2020,4,2020_4,7,2019,2019/20,2019_7,478.6,477.9,479.4,971,3997,2130,2268,FALSE,971,0,912
01/05/2020,2020,5,2020_5,8,2019,2019/20,2019_8,480.2,479.5,480.9,1028,4012,2130,2268,FALSE,1028,0,966
01/06/2020,2020,6,2020_6,9,2019,2019/20,2019_9,481.2,480.9,481.3,1212,2269,2130,2268,FALSE,1212,0,1138
01/07/2020,2020,7,2020_7,10,2019,2019/20,2019_10,481.2,481.1,481.3,1216,1125,2130,2268,FALSE,1216,0,1142
01/08/2020,2020,8,2020_8,11,2019,2019/20,2019_11,480.8,480.5,481.1,1429,620,2130,2268,FALSE,1429,0,1342
01/09/2020,2020,9,2020_9,12,2019,2019/20,2019_12,480.1,479.9,480.5,1353,443,2130,2268,FALSE,1353,0,1271
01/10/2020,2020,10,2020_10,1,2020,2020/21,2020_1,479.5,479.1,479.8,1380,342,2130,2268,FALSE,1380,0,1296
01/11/2020,2020,11,2020_11,2,2020,2020/21,2020_2,478.7,478.3,479.1,1528,304,2130,2268,FALSE,1528,0,1435
01/12/2020,2020,12,2020_12,3,2020,2020/21,2020_3,478.3,478.2,478.4,1369,434,2130,2268,FALSE,1369,0,1286
01/01/2021,2021,1,2021_1,4,2020,2020/21,2020_4,478.7,478.4,479.3,1227,749,2130,2268,FALSE,1227,0,1152
01/02/2021,2021,2,2021_2,5,2020,2020/21,2020_5,479.8,479.3,480.4,1455,1603,2130,2268,FALSE,1455,0,1366
01/03/2021,2021,3,2021_3,6,2020,2020/21,2020_6,481.4,480.6,481.8,1770,3396,2130,2268,FALSE,1770,0,1662
01/04/2021,2021,4,2021_4,7,2020,2020/21,2020_7,482.1,481.9,482.3,1728,2995,2130,2268,FALSE,1728,0,1623
01/05/2021,2021,5,2021_5,8,2020,2020/21,2020_8,482.6,482.3,482.8,1572,2726,2130,2268,FALSE,1572,0,1476
01/06/2021,2021,6,2021_6,9,2020,2020/21,2020_9,482.8,482.7,482.8,1732,1848,2130,2268,FALSE,1732,0,1627
01/07/2021,2021,7,2021_7,10,2020,2020/21,2020_10,482.5,482.2,482.7,1614,1036,2130,2268,FALSE,1614,0,1516
01/08/2021,2021,8,2021_8,11,2020,2020/21,2020_11,481.9,481.6,482.2,1557,582,2130,2268,FALSE,1557,0,1462
01/09/2021,2021,9,2021_9,12,2020,2020/21,2020_12,481.2,480.9,481.6,1391,411,2130,2268,FALSE,1391,0,1306
01/10/2021,2021,10,2021_10,1,2021,2021/22,2021_1,480.5,480.0,480.9,1629,309,2130,2268,FALSE,1629,0,1530
01/11/2021,2021,11,2021_11,2,2021,2021/22,2021_2,479.5,479.0,480.0,1733,300,2130,2268,FALSE,1733,0,1628
01/12/2021,2021,12,2021_12,3,2021,2021/22,2021_3,478.6,478.4,479.0,1526,348,2130,2268,FALSE,1526,0,1434
01/01/2022,2022,1,2022_1,4,2021,2021/22,2021_4,478.5,478.2,478.8,1309,635,2130,2268,FALSE,1309,0,1230
01/02/2022,2022,2,2022_2,5,2021,2021/22,2021_5,478.8,478.7,478.9,1498,993,2130,2268,FALSE,1498,0,1407
01/03/2022,2022,3,2022_3,6,2021,2021/22,2021_6,478.6,478.5,478.8,1488,1527,2130,2268,FALSE,1488,0,1398
01/04/2022,2022,4,2022_4,7,2021,2021/22,2021_7,479.2,478.8,479.5,1199,2464,2130,2268,FALSE,1199,0,1126
01/05/2022,2022,5,2022_5,8,2021,2021/22,2021_8,479.9,479.6,480.2,1496,2903,2130,2268,FALSE,1496,0,1405
01/06/2022,2022,6,2022_6,9,2021,2021/22,2021_9,480.2,480.2,480.2,1682,2023,2130,2268,FALSE,1682,0,1580
01/07/2022,2022,7,2022_7,10,2021,2021/22,2021_10,480.0,479.7,480.2,1569,963,2130,2268,FALSE,1569,0,1473
01/08/2022,2022,8,2022_8,11,2021,2021/22,2021_11,479.3,478.9,479.7,1634,516,2130,2268,FALSE,1634,0,1535
01/09/2022,2022,9,2022_9,12,2021,2021/22,2021_12,478.5,478.0,478.9,1717,363,2130,2268,FALSE,1717,0,1612
01/10/2022,2022,10,2022_10,1,2022,2022/23,2022_1,477.4,476.9,477.9,1830,274,2130,2268,FALSE,1830,0,1719
01/11/2022,2022,11,2022_11,2,2022,2022/23,2022_2,476.4,476.0,476.9,1687,275,2130,2268,FALSE,1687,0,1585
01/12/2022,2022,12,2022_12,3,2022,2022/23,2022_3,475.8,475.6,476.0,1008,418,2130,2268,FALSE,1008,0,947
