,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0.6,335.0518461890181,391.8169121240828,421.59746335703744,378.00544054696775,327.8963591153317,470.1789493868897,441.69275328805844,537.7569157285794,311.57307600438344,426.6328809909446,453.07261391760653,378.00544054696775,444.44448495120895,420.28892993659525,389.1651339816072,562.8280752081156,402.90237744418727,332.7327549114871,373.01012538244936,378.00544054696775,419.3164667362086,376.0073144811604,478.6844888130284,532.5192229643311,360.34880084276085,413.7323824701425,479.56309760929685,470.1789493868897,500.88315798809197,527.3375978981461,550.9983234585969,615.6277736669467,542.0087505502821,596.7594393416764,544.0096598462812,470.1789493868897,518.6586676600158,601.777842158206,712.0837013457431,562.8280752081156,459.26044279675483,483.4402548785037,457.8183280630087,615.6277736669467,682.3088631722309,657.6516346005972,542.0087505502821,472.4927083802066,376.0073144811604,470.1789493868897,569.876863706109,542.0087505502821,547.4024942952709,756.9831620539646,691.9065967426677,636.9257883620418,542.0087505502821,398.1467533267305,421.59746335703744,348.0721922534415,416.20761614943416,370.830164080781,486.02502639130836,389.1651339816072,475.41702872325806,340.4219557431428,335.0518461890181,330.32566823941363,338.3084984072898,288.09470059343124,232.59869223729257,237.1722863632943,274.97204871558904,410.1421567276903,392.267371201233,345.1066751912812,442.7772404099138,427.01120618594086,427.54595077539886,457.41147092642717,367.0728409956454,396.4699982754962,512.9271834558979,471.0462647249272,536.6966022733961,595.6819210449082,580.3230981243996,517.4543610607199,453.88241023930823,671.1911678473133,412.95056562883167,378.551709507724,403.335437162316,555.6583612980781,334.46171130895254,401.2233700419393
0.61,322.04858997709994,386.3033310355039,417.6927563570092,361.865601700972,324.74584821229683,467.1571483252964,426.4663585101335,507.50285543559005,310.31982437054864,422.4698189706656,442.79918136912596,370.830164080781,426.6328809909446,408.00454625357366,386.3033310355039,548.1781559247493,402.90237744418727,330.32566823941363,370.830164080781,370.830164080781,413.7323824701425,360.0941412375638,472.40015802047395,507.50285543559005,360.34880084276085,402.90237744418727,472.4927083802066,467.15714832529636,486.02502639130836,516.7730027239134,527.1648632930556,591.4988642425515,542.0087505502821,571.8920920403683,523.0192327708844,464.17229562546936,494.46758483559444,588.9827013658978,702.2260392929677,562.8280752081156,455.5518542805982,472.4927083802066,452.7713635211396,608.7950640130589,666.8063237852695,647.6489852382476,532.3119579616838,470.1789493868897,370.830164080781,462.2886707971894,563.6192235906681,527.3375978981461,537.5474080180096,733.6326992464458,684.5686329257732,620.4645256918495,532.5192229643311,391.8169121240828,417.6927563570092,345.1723159288173,408.00454625357366,364.5091689109973,477.171620929089,389.1651339816072,470.058077344426,336.59790704070537,330.22849587445035,324.74584821229683,330.32566823941363,288.09470059343124,230.96843070399828,236.97855483447006,270.40740901679214,398.686936304535,385.9613190124896,338.369541233661,429.54822023968217,420.55106974198293,419.50349364582496,441.8296696478176,362.8703269583267,390.5036803008088,497.8049590483068,463.630695458318,517.2732739565271,569.2992874818548,565.3855020133939,503.2612873285837,432.00683512190164,604.1574460900457,398.686936304535,364.0312826806801,390.3923635222958,536.4709370460993,327.2089202671208,388.22702536734425
0.62,302.1113010940908,373.1262525499607,408.0045462535737,345.9717339186444,317.6333270726829,467.15714832529636,418.63574249593796,470.8920403637335,304.2388643035791,420.28892993659525,440.0331111664572,360.34880084276085,422.46981897066564,402.9023774441872,378.00544054696775,537.6074047546412,392.03925217204664,327.8963591153317,361.73559019883965,360.34880084276085,413.7323824701425,348.0721922534415,460.31792262135787,486.02502639130836,360.34880084276085,390.0137029871994,459.2604427967549,461.573679913074,478.0694626556405,500.2608389676734,513.6074784673772,565.9760780366673,542.0087505502821,564.116377927029,507.28985707136894,454.8803933489546,477.3665756186258,563.1799052144394,666.8063237852695,546.327334312409,447.9513571776671,468.1241246650062,442.799181369126,593.7658933682206,647.6489852382476,630.1458952028861,523.0192327708844,459.26044279675483,361.73559019883965,445.541354005931,549.0806095355805,512.1178199937132,524.4011096116081,698.3632702156517,682.3088631722309,606.6898974566029,528.9957179193252,390.0137029871994,409.8374538428757,338.59359696838715,393.84246130893007,360.34880084276085,468.1241246650062,388.3749229562299,460.31792262135787,330.32566823941363,319.1747447072095,317.6333270726829,325.754011701268,285.23253050821495,225.38738623397882,235.31842987858892,264.1051871975735,384.5472250794132,379.43245210966643,330.7496244222765,422.67017130096417,417.7460065280269,403.335437162316,425.45783248248927,350.68824876681833,381.77412233809406,483.75460523181573,446.3362554357532,493.7791193530423,562.6237839527881,553.7405640110862,484.86489029848985,420.6273313550929,572.826906887469,387.50524598236035,350.11115054508235,378.551709507724,520.2811780559487,322.6665803890828,368.90945995757795
0.63,288.09470059343124,358.3115240011842,389.16513398160726,332.9260125179481,312.4085770936067,465.6876823807662,408.0045462535737,453.2017410198457,295.07645901505646,408.0045462535737,429.5738474478938,348.0721922534415,411.89947488084056,388.3222422212049,368.8629172006934,523.0192327708844,384.7089676715823,324.74584821229683,352.09107280582816,350.40736038144763,402.9023774441872,341.070664470785,453.07261391760653,472.7364017421276,353.9823107128336,378.00544054696775,450.66261074587044,459.26044279675483,469.21197304717987,483.95720918106474,483.95720918106474,556.549961343165,537.7569157285794,554.548746829147,489.34362431273223,440.1714146765907,472.4927083802066,559.0425546482697,644.2175622378618,532.5192229643311,440.0331111664572,462.56506724863937,434.04438801285437,572.1939696977201,644.2175622378618,615.5057014055923,512.1178199937132,453.07261391760653,358.3115240011842,442.799181369126,536.08085404402,512.1178199937132,515.2833442502493,677.3480505684033,671.1050027864769,589.5556964205495,521.0204391558538,386.53109723034976,401.38057772660113,330.44602257301733,379.93086177928666,352.77811691699833,455.6551559623895,386.53109723034976,454.828742508059,324.74584821229683,312.4085770936067,312.4085770936067,317.6333270726829,280.256620019887,222.6077292385417,230.44268510523526,251.8240571657793,366.73780656455796,365.5754584405855,327.2665925762596,417.7460065280269,414.8228382295926,392.070367739027,414.96899664451433,347.43612664537636,371.46662629997763,471.0462647249272,432.2181152644956,481.566763323433,553.7405640110862,534.8912804550208,472.38863996511486,413.32502014898387,540.5755085200923,380.7004734439516,348.25654132213623,360.1502288343824,491.7661995054101,306.4982294932694,347.7525627411994
0.64,283.6079686159883,350.2192051008483,378.11870061945706,324.74584821229683,312.4085770936067,459.3926277748302,398.33697829142875,442.79918136912596,291.5961696454878,403.1064641965627,422.6363414514767,342.71132505399794,402.90237744418727,386.53109723034976,350.2192051008483,519.2714947427017,378.00544054696775,324.74584821229683,341.23473052910623,346.33226645866694,391.8169121240828,339.5137635244437,442.90886827459815,467.15714832529636,348.1580727673377,360.7680553722816,440.14375397456394,454.10563073551975,459.57631101789644,472.68766306974334,470.27149974662234,548.1781559247493,532.5192229643311,548.2909626261031,477.45443649825256,430.9578316629287,459.3926277748302,550.9983234585969,608.7950640130589,513.9798930857933,440.03311116645716,455.7993674357641,426.6328809909446,563.9275439778775,618.8694629599009,589.4909241598159,489.97059432100997,442.79918136912596,353.9823107128336,426.98744115605484,527.3375978981461,489.3436243127323,505.30187233863904,654.4451221790212,660.2165735427791,574.3071132991826,512.1178199937132,386.53109723034976,389.27120510730623,324.74584821229683,373.01012538244936,345.2883109818022,445.8426044023979,379.1380412718612,440.14375397456394,317.8260042769987,306.1921099771096,307.7400028746493,306.1921099771096,272.42603949783717,214.99431192058273,228.42336768801619,247.2419277971633,355.38323402139275,355.66364548098034,325.2366338211799,399.10934972861025,410.1421567276903,380.4460319895984,405.44534838358726,341.0359827652116,361.40251427715697,462.3337709519629,420.62733135509285,481.566763323433,526.7045016949136,513.1082705600908,466.03926954154906,410.1421567276903,526.2881641708102,373.7349867540093,341.08062454486065,345.2326698365154,481.566763323433,300.16877049191714,339.06562096711946
0.65,282.29621492258843,339.44889265167944,373.01012538244936,311.88638891284216,307.74000287464924,457.09727069613564,389.1651339816072,426.6328809909446,288.09470059343124,387.58471193085273,422.4698189706656,339.44889265167944,387.58471193085273,371.14428749198464,348.93099739240415,489.3436243127323,367.14157618061665,311.15532545977186,334.2788157631744,341.070664470785,383.11460430766067,332.7327549114871,435.49688511870175,455.00952045119374,342.7113250539979,360.34880084276085,428.3628612597382,451.18979893968753,454.10563073551975,462.4191250081714,462.4191250081714,527.3375978981461,507.8578527092918,537.7569157285794,464.4018996793022,421.92459671214795,455.6551559623895,529.4102479246201,589.2318351168824,493.34671847121825,435.49688511870175,445.541354005931,420.28892993659525,559.8706372707358,608.7950640130589,571.8920920403683,474.4422552755742,438.8990546545183,350.2192051008483,421.1612855502234,507.8578527092918,477.79550030202415,494.68108319071365,630.1458952028861,623.8090120652902,566.1224018980095,498.8157997222992,378.00544054696775,379.1380412718612,322.4502571805787,350.2192051008483,339.44889265167944,441.1395392475247,370.83016408078106,424.1350437787771,311.15532545977186,303.40062544531844,306.020121877383,299.3887955268041,270.42805107941604,209.2745177174335,226.45212265593761,241.75917351448106,345.02723241100364,348.25654132213623,319.5291945779783,392.77510156043184,410.1421567276903,366.44349132078526,398.9332627522059,341.0310225674728,353.54888287971755,439.1486297443566,414.67518550574806,471.5281152375277,509.3416651440544,494.28234931495035,461.3327016834522,403.335437162316,501.6144722586866,367.0728409956454,330.7496244222765,336.93643590007,466.03926954154906,283.70752887913176,326.8097527626862
0.66,280.53841503290863,335.670270529693,360.34880084276085,303.40062544531844,303.40062544531844,444.8832325730978,385.1645000612742,420.5070188400023,282.29621492258843,376.80656490748333,408.0045462535736,330.566376906621,380.83694235920143,360.34880084276085,339.44889265167944,473.84594018131685,358.8208432115784,308.6592166284934,327.8963591153317,336.59790704070537,364.6825175805071,327.1402364986034,422.4698189706656,435.9505077234773,341.070664470785,353.0791653659571,421.9464056024887,431.41173700850607,442.1353245204855,455.65515596238953,455.65515596238953,527.3375978981461,486.0250263913083,523.0192327708844,455.65515596238953,418.10088773572534,445.541354005931,527.3375978981461,563.9275439778775,480.20929048749804,434.40751228931623,440.0331111664572,408.0045462535736,548.4601726781341,594.1545269326213,563.6636714731346,467.1571483252964,435.49688511870175,345.1723159288173,408.0045462535736,494.6810831907136,463.3264554624644,484.4741634836256,618.6636484138431,612.303790104849,550.9983234585969,476.1968474814052,372.4869346700489,373.01012538244936,317.6333270726829,344.18791957888953,332.1550541101895,426.6328809909446,360.34880084276085,418.7153585446466,303.40062544531844,300.27185601960036,300.5847329621722,296.03498597373516,264.1051871975735,209.2745177174335,222.88569493808544,235.33645755312344,338.88251557566,340.0483217672962,307.8217911362088,386.06168721239266,403.335437162316,351.3233588240323,380.4770506678059,334.70901834534345,347.4021974809525,429.58775913034117,404.0161091188535,457.61608688994704,490.44912121318373,475.0058701801551,447.2117847813898,392.77510156043184,479.99214896904635,355.38323402139275,321.6448083583252,330.7496244222765,457.61608688994704,272.28061673222663,312.59638684284874
0.67,272.6382069326497,328.1878762102214,353.9823107128336,293.8993023165257,291.5961696454878,428.24090861200557,380.8369423592014,408.00454625357366,274.97204871558904,370.830164080781,402.90237744418727,328.98954822116843,371.09175943698114,360.34880084276085,336.59790704070537,470.1789493868897,350.2192051008483,300.64730835068644,318.2113586856302,330.32566823941363,350.6707777742864,317.6333270726829,414.5191681661166,424.343196879791,336.94002531402214,341.56286264574874,414.2274292060007,422.4698189706656,430.9578316629287,443.12824208554247,453.3825189629804,514.2126522223031,470.45660046608765,505.86986797656164,443.12824208554247,405.198353408411,440.3650395907773,505.01787451967766,562.8280752081156,474.685948637495,422.9693864130989,430.9578316629287,398.7174282208251,534.8761847082427,578.5385067259872,552.4178936685387,462.56506724863937,424.343196879791,341.070664470785,408.00454625357366,489.9841193780898,457.2775350378538,473.0775724488167,609.6149891715252,590.009102245683,539.6702413983455,470.45660046608765,360.34880084276085,365.4202351605398,312.4085770936067,333.1965731669932,327.8963591153317,420.55063662068363,348.0721922534415,402.90237744418727,291.5961696454878,292.21033835776444,293.8993023165257,291.5961696454878,264.1051871975735,202.69663223237438,220.78338887335968,231.9114230359182,333.42042136776087,333.6238840484317,295.01816856184405,376.86701268524786,393.51408090344444,341.24272145480336,367.0728409956454,328.5463264023338,341.0310225674728,422.45464332248275,398.9332627522059,444.64356536752234,475.0058701801551,466.6401089635542,436.2324379737803,386.06168721239266,466.03926954154906,351.4432531834649,314.57567873342583,325.82478484778864,447.2117847813898,259.9316493440647,302.24676253450866
0.68,269.0761665181959,323.5521408758034,337.96638013397285,283.6079686159883,289.77540573841827,421.33575667294895,371.87654550558176,402.90237744418727,272.31995578043086,357.03822597519854,387.7954348709533,324.7458482122969,370.830164080781,347.594822731392,330.2178290974862,464.85674985271487,343.0394571706404,291.5961696454878,304.6579837327094,311.9908265489951,345.1723159288173,311.3224256776165,405.3514184726926,417.85777193562865,332.7327549114871,327.42416182531275,408.00454625357366,411.5663814649513,424.4680887403994,424.4680887403994,444.1154242347923,479.56309760929685,462.56506724863937,489.3436243127323,435.49688511870175,391.2865564955876,421.33575667294895,494.6810831907136,550.9983234585969,466.23873210996493,420.28892993659525,426.6328809909446,386.53109723034976,521.7699867614901,563.9275439778775,550.9983234585969,457.3856936428848,420.28892993659525,339.44889265167944,390.4379874899954,486.02502639130836,451.5663619352713,464.7692661654346,605.1461086485352,574.7901175509452,531.4828979510941,467.1571483252964,350.2192051008483,360.34880084276085,306.020121877383,329.0624274948909,312.4085770936067,415.71256941357575,341.070664470785,394.8552359013536,288.09470059343124,288.09470059343124,282.29621492258843,288.09470059343124,261.382924552137,199.64716218125977,214.21277014744334,228.5473327785961,326.0071216677271,330.7496244222765,289.278146769849,367.0728409956454,380.5448272842656,335.9897799595099,364.58388699222473,316.9501136556428,329.062237897513,417.7460065280269,389.67058413731183,429.4091080752019,468.44262722957046,456.7837787373111,431.0077093347094,375.94265134946176,458.3294938779206,348.25654132213623,313.42795375415494,317.7459288739393,432.00683512190164,254.63644121873074,297.78179350081064
0.6900000000000001,260.79520680791177,316.7973670760306,324.37855364722185,282.49297797659835,287.37682347704026,402.14147758539406,370.830164080781,389.1651339816072,270.42805107941604,344.51605169553204,378.00544054696775,310.31982437054864,360.34880084276085,344.51605169553204,327.8963591153317,444.3401962513978,339.44889265167944,283.3980880250443,302.9000223372035,297.2478843135654,340.8111809797281,303.40062544531844,391.39262762128664,413.7323824701425,327.39227737084605,317.6333270726829,398.1467533267305,398.1467533267305,420.28892993659525,417.19770962115075,430.26583955541116,472.4927083802066,455.2419492352242,479.56309760929685,426.6328809909446,386.53109723034976,420.28892993659525,494.68108319071365,540.4904261365297,459.7561364645374,417.19770962115075,422.1208767252143,373.01012538244936,505.01787451967766,562.8280752081156,541.3284569788095,451.86761233173826,418.2224456357736,335.97948270003036,378.00544054696775,476.58675686047854,440.4480216968575,455.65515596238953,583.0034913422678,566.8540212047202,517.7099372309589,455.65515596238953,347.60821204150153,353.0366917593307,306.020121877383,327.39227737084605,309.2127525425116,408.00454625357366,339.44889265167944,389.1651339816072,275.9224808516464,281.27641747123755,274.97204871558904,282.3782905736934,259.47947272370766,194.79567418452638,207.41486415571023,226.2817648284242,314.39204273674244,325.8247848477887,284.6334384272763,354.66687386904215,373.37175518264195,332.99309385648326,352.6291136854841,312.3191978724131,318.73093984730565,413.9082906735324,381.3651740888898,414.82283822959255,457.8538892192715,439.81976936374633,418.17820525208674,366.32414971811534,454.0537359645679,341.0310225674728,300.7253755033255,314.39204273674244,414.82283822959255,247.3242728102974,284.50998382085703
0.7000000000000001,251.8240571657793,306.88006237601604,310.73757491516017,279.1093478871172,282.29621492258843,386.53109723034976,360.34880084276085,380.8369423592014,270.42805107941604,330.32566823941363,370.830164080781,300.05743384655636,345.1723159288173,332.7327549114871,327.89635911533173,435.49688511870175,339.44889265167944,275.9224808516464,297.4257650021557,288.09470059343124,332.7327549114871,297.4257650021557,386.53109723034976,405.45346184888035,324.74584821229683,310.31982437054864,389.6954896101023,386.53109723034976,420.28892993659525,403.92281120606447,418.3440035358219,464.86110778696775,443.3476158964869,473.4674818278903,422.4698189706656,375.50778296470844,408.0045462535736,477.36657561862575,527.3375978981461,459.26044279675483,403.92281120606447,417.85777193562865,370.830164080781,489.3436243127323,550.9983234585969,528.373922911383,440.58632520699086,408.00454625357366,330.32566823941363,374.0091884153529,459.26044279675483,435.49688511870175,445.541354005931,564.512839423246,563.9275439778775,508.56784725669525,447.56411439722245,341.89099476239136,341.070664470785,303.40062544531844,324.74584821229683,300.8976099047439,399.09787815022173,339.44889265167944,386.53109723034976,274.97204871558904,272.85037436746245,274.97204871558904,274.97204871558904,247.55243570793772,193.5788631193333,202.1648125463628,221.14825694639603,300.1687704919171,308.11371934130045,278.1493391233659,341.94535704701013,357.6909073369353,326.1131463934828,341.69035258989084,306.4138143733779,306.6383604303473,394.0067337987865,370.30356548412476,394.88716868080843,447.2117847813898,428.0103319731329,412.48249747864133,351.8014332596402,444.2933536292678,331.2837838113733,292.59129724412963,304.40322235303273,394.0067337987865,241.67071264192376,276.6775471871427
0.71,245.64310853845262,302.0239668980025,303.40062544531844,274.57423477531535,273.8051278241195,379.5910815618186,345.1723159288173,380.41221708736634,264.9923197260994,327.8963591153317,351.3818585907012,288.09470059343124,340.35708487037857,327.8963591153317,323.73578815834094,422.1426856155551,332.7327549114871,272.31995578043086,290.05552326258294,283.6079686159883,326.5101343179964,291.5961696454878,378.00544054696775,402.1890338265688,324.74584821229683,303.40062544531844,384.02566908704455,380.8369423592014,413.7323824701425,389.1651339816072,405.75959197744373,459.2604427967548,433.49970159816166,467.15714832529636,419.21922041616995,364.6825175805071,402.90237744418727,472.4927083802066,518.2226111489292,445.541354005931,400.8099028325064,408.00454625357366,370.830164080781,476.63549553286293,540.137943228733,516.7730027239134,436.0399881849048,402.90237744418727,324.74584821229683,368.1251996206606,430.9578316629287,426.0084216879028,440.0331111664572,553.9222015284618,549.757449743704,485.0557370740067,440.0331111664572,334.8972401038494,336.59790704070537,291.5961696454878,317.6333270726829,296.71424224779463,389.1651339816072,332.37169191067613,379.5910815618186,273.8051278241195,270.42805107941604,272.31995578043086,267.6459909714054,242.2674071411688,193.27466035303507,200.0746687816821,212.05144921368182,284.6334384272763,298.2619423469662,272.28061673222663,335.38938950585407,348.6696168146858,314.3986971714846,334.3167467507074,303.87947056797367,297.4782018367809,386.06168721239266,361.3612223507434,381.71165647276456,438.6239922337578,416.45981247671585,398.00953857343984,345.1066751912812,432.00683512190164,320.87517815746924,288.481939222538,297.0280112930928,378.551709507724,240.951931123242,266.36624638866465
0.72,237.1722863632943,288.09470059343124,296.0246789154457,272.31995578043086,270.42805107941604,370.3383523607592,330.1313235094871,370.830164080781,257.70968865072973,324.7458482122969,344.8441838121747,274.97204871558904,330.32566823941363,324.17684652112786,317.2153470743569,420.28892993659525,332.7327549114871,267.8282730770697,283.50302832051636,282.29621492258843,317.2153470743569,283.6079686159883,370.830164080781,389.6954896101023,324.7458482122969,291.31605212132337,377.6058153338064,373.01012538244936,413.7323824701425,377.6058153338064,391.6047698726848,443.34761589648696,426.29983602932236,458.97201985000567,407.59637274882283,350.2192051008483,388.95441104150666,462.3006972924887,494.6810831907136,440.03311116645716,391.6047698726848,398.1467533267305,364.3358202414875,470.1789493868897,527.3375978981461,505.01787451967766,426.6328809909446,399.09787815022185,324.7458482122969,353.9823107128336,419.7644061392791,418.34400353582197,430.9578316629287,541.668603764546,542.0087505502821,472.49270838020664,430.2787906475478,330.32566823941363,336.59790704070537,288.09470059343124,309.9758481710955,291.5961696454878,386.075564840658,327.89635911533173,373.01012538244936,272.31995578043086,264.1051871975735,270.42805107941604,258.94869133333646,237.81396681352558,192.76116851573903,195.34399399977588,209.21025885200632,278.1493391233659,297.0280112930928,264.92541408303896,327.13988586974546,341.0310225674728,306.4897879812802,323.70278774773493,296.6730741691758,292.51615443428904,378.15031594491455,351.8014332596403,366.6984953568805,431.6071848070249,403.335437162316,386.96391144362246,341.14510711546495,414.8228382295926,306.4982294932694,278.1493391233659,289.43341275939133,377.6334000267579,235.71552041227403,259.300084209336
0.73,235.33645755312344,282.29621492258843,283.6079686159883,267.8282730770697,268.5562109177267,353.9823107128336,325.6279912651466,362.7323450485213,251.8240571657793,312.4085770936067,337.85027912112764,270.42805107941604,327.8963591153317,312.4085770936067,312.4085770936067,405.70857028934984,332.7327549114871,267.8282730770697,273.0625418022751,273.7786068947679,307.2240385754694,277.7071263915102,360.34880084276085,380.8369423592014,318.98206750289376,283.6079686159883,364.6825175805071,362.7323450485213,408.0045462535737,370.83016408078106,382.43130572312293,440.0331111664572,418.5384961758993,447.6501067812002,402.9023774441872,340.3408671521875,380.83694235920143,459.2604427967549,473.85739120696394,440.0331111664572,382.43130572312293,393.58926766082413,360.34880084276085,461.07798624529136,518.5219471370652,494.6810831907136,422.46981897066553,391.8169121240828,323.0930226694598,345.1723159288173,408.0045462535737,413.7323824701425,426.6328809909446,528.7884529166779,542.0087505502821,465.09071184080085,417.85777193562865,325.6279912651466,330.9996525075942,283.01767945395835,306.020121877383,289.0751119280071,378.00544054696775,320.2826386320256,368.6676797148392,272.31995578043086,261.382924552137,264.1051871975735,248.51627790700047,235.33645755312344,191.21938009017487,194.7956741845264,206.59664326312716,272.99715999291766,286.86163889599527,262.1876340823066,314.9554505346189,334.40490543680744,298.6992036515451,313.42795375415494,285.06413579217514,284.6334384272763,368.8820467091939,343.27263151056746,350.2520152779281,420.62733135509285,392.77510156043184,376.2938707169203,338.0829201669428,403.335437162316,303.87947056797367,272.28061673222663,278.1493391233659,367.0728409956454,233.15379578405611,255.57101985156896
0.74,227.79305713443904,272.31995578043086,274.97204871558904,264.1051871975735,267.8282730770697,345.1723159288173,312.4085770936067,345.1723159288173,242.5215239545126,308.771931473009,327.8963591153317,267.1837382245765,324.74584821229683,306.020121877383,312.4085770936067,397.2485913922182,329.4511169547441,261.382924552137,267.8282730770697,267.8282730770697,298.9911150617503,271.6388700880655,348.40232499891715,372.79212925228256,310.31982437054864,283.6079686159883,352.6275926925189,353.6060001516351,401.1903527619029,363.12237955491844,373.01012538244936,435.04297977312444,406.16776548219457,440.03311116645716,402.90237744418727,332.4920462442798,380.8369423592014,459.2604427967549,471.65975514261254,426.2165747889168,373.01012538244936,388.2168807511545,352.6275926925189,458.64165990884004,509.56183962306045,494.6810831907136,419.4137130562473,386.53109723034976,317.6333270726829,339.44889265167944,388.2168807511545,407.4943293726351,425.1341786636442,515.0971369410413,530.6538379405044,455.65515596238953,408.0045462535737,324.74584821229683,326.76217519023913,274.97204871558904,306.020121877383,283.13573728636436,368.61701134068244,303.40062544531844,358.34903798650345,270.42805107941604,257.70968865072973,264.1051871975735,243.66504961455985,228.5473327785961,191.12923671960044,193.23671802517993,201.34880384100916,261.69606485820964,280.52875430158076,259.36784514408106,306.4982294932694,327.2665925762596,292.2531545998469,306.2632264064693,283.29129617456215,282.13191180435246,355.38323402139275,335.7113194357206,341.1550275109425,418.5377138299128,388.9488047523281,361.69249186211437,333.9625475720098,390.35827239513776,299.03809718034034,264.06621347727946,266.8156554157098,350.9059830692022,230.75165943497478,245.604289799945
0.75,220.78338887335968,270.42805107941604,267.8282730770697,264.1051871975735,264.1051871975735,339.44889265167944,310.31982437054864,339.85433560645583,237.1722863632943,303.40062544531844,324.74584821229683,259.557223973381,312.4085770936067,296.71424224779463,310.31982437054864,382.26048107698847,327.8963591153317,259.557223973381,264.1051871975735,264.1051871975735,291.5961696454878,267.8282730770697,339.44889265167944,364.6825175805071,303.40062544531844,283.6079686159883,341.070664470785,345.89728500997336,389.1651339816072,360.34880084276085,360.34880084276085,426.6328809909446,398.1467533267305,426.6328809909446,398.1467533267305,325.5334759380556,380.8369423592014,442.79918136912596,459.26044279675483,420.83415219511284,360.34880084276085,380.8369423592014,348.0721922534415,443.4847245283272,494.68108319071365,486.02502639130836,413.7323824701425,380.8369423592014,317.6333270726829,332.7327549114871,380.8369423592014,399.3356593560947,413.7323824701425,489.3436243127323,523.0192327708844,447.4241689838499,408.00454625357366,322.4502571805787,317.6333270726829,272.31995578043086,300.27185601960036,275.9224808516464,360.34880084276085,301.05404837602987,350.2192051008483,267.8282730770697,247.19729769293969,260.01364911806996,243.66504961455985,225.38738623397882,189.23960472725517,191.21938009017487,199.0925590239552,257.67382177545466,264.06621347727946,258.09732761761126,303.4917544830826,321.1803665261625,288.65708281167974,298.99994923959065,278.1493391233659,278.1493391233659,348.25654132213623,331.4173236586476,336.93643590007,410.1421567276903,378.551709507724,345.89414172399495,330.7496244222765,378.551709507724,292.59129724412963,261.69606485820964,259.36784514408106,348.25654132213623,227.3540056750644,237.43689976132887
0.76,204.72430640794826,267.8282730770697,262.36293910449416,261.382924552137,261.382924552137,325.8800321373894,304.3436441608617,330.32566823941363,235.99735592478493,288.09470059343124,311.0717753508495,257.70968865072973,310.31982437054864,286.4837209866081,306.020121877383,372.138140861782,327.8963591153317,257.70968865072973,259.557223973381,258.81820984432045,282.76844625221236,264.1051871975735,332.7327549114871,352.4770684680394,296.71424224779463,282.29621492258843,334.1242096780057,341.070664470785,380.8369423592014,338.208099715534,348.84511687850795,419.3164667362086,389.1651339816072,415.2175226777175,394.095654957036,315.5434270810524,380.8369423592014,440.03311116645716,459.2604427967549,420.28892993659525,356.2742471596074,373.01012538244936,345.1723159288173,440.0331111664572,489.34362431273235,486.0250263913083,408.0045462535737,376.0073144811604,311.0717753508495,330.32566823941363,371.61495014938157,398.1467533267305,404.73915821556636,477.3665756186257,513.7936857765852,441.69275328805844,404.73915821556636,314.28948708607413,314.28948708607413,270.42805107941604,296.71424224779463,273.2747092370878,348.0721922534415,291.5961696454878,345.1723159288173,264.1051871975735,243.66504961455985,257.70968865072973,237.1722863632943,221.4401514048252,186.8375099420944,187.54337952221522,194.7956741845264,246.2778388009122,258.7593070639213,248.76564427886746,293.1550998800339,313.69633165055876,284.6334384272763,291.0176114711497,274.1107038558369,277.72442469229554,343.7115724829722,325.82478484778864,328.5204840408257,398.9332627522059,373.53428997260454,341.1550275109425,326.34383563003814,367.0728409956454,292.59129724412963,259.36784514408106,251.8327053202166,336.93643590007,226.271372057797,232.38511215235008
