,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0.1,2938.1437778370578,3660.9557892251087,2424.2123040927404,2219.934107073156,1218.2143350518622,1423.1303209066643,2714.8932254167717,2812.274870803154,1255.19221292805,3469.7493777811674,2359.7659053664133,2260.2638862758663,2979.0951120986465,1838.955666814073,2416.1857744696504,3659.4517034357086,2416.1857744696504,1549.787922222799,1598.799511547094,2273.2655507995714,2770.311082521439,1363.9740763077866,3787.321957335573,5433.32641467079,817.1962216853075,3908.5721850878326,2975.0647763447846,4267.1382747848365,4302.357212657035,2802.358084999245,2926.6988114217625,4588.199795037135,4272.327889588962,8154.149446715908,2671.889039746843,3325.377080772192,4454.401574816141,4581.589709886878,5854.537772167881,2291.3047528902075,2464.168992186133,3112.979119923269,2340.5741370102655,4649.140862014722,6764.241381764566,4166.074687082517,2550.68360311793,1596.3478126589189,1155.3038423448295,2464.168992186133,4123.190659734934,4505.333839187864,2608.029669978197,5473.660122129417,3637.0250540458546,2746.9665531200885,3035.5702949964593,1155.3038423448295,1072.809630943978,1516.7034436886972,1651.6530336391274,1846.5841631575015,1734.6237077918797,1825.3685506401853,3348.822290405651,949.6796999008345,1901.9470129771269,857.9636223767463,2433.7345121496305,1463.287908522642,1018.3682798516512,766.8261874814202,1272.1836401147857,3053.8855950392835,2730.350770719774,2457.2249405841862,3148.10257092287,1784.2208562074381,2823.581911891405,3957.1945682965616,1271.5344344942037,2485.5335808852606,3616.519811027982,3008.0704097774837,4436.275096295876,4601.948263176694,4058.7588191038612,2899.7388138028023,3185.3687520113203,3352.7636711973582,1319.1830326571808,2758.3813990235894,2918.1832342772677,4096.468742390815,990.6306918196696,4072.780678332531,3233.6820623608423,2629.82125718474,2536.77981577699,770.3922065205365
0.11,2745.8911133955735,3527.166264735537,2423.409651130431,2219.934107073156,1186.1322216197384,1321.8368952131361,2622.3454795012162,2628.9765586198705,1221.8099497499036,3257.298977997043,2245.687732403008,2165.029112263975,2949.2589260052378,1811.2775762992146,2352.574755070114,3609.9628049341163,2304.9750974146104,1491.9563154326877,1589.4018689122033,2227.82968277327,2636.706850110316,1363.9740763077866,3575.40017330933,5396.811669600202,817.1962216853075,3815.2027818783968,2933.5467368309032,4123.190659734934,4133.45422431367,2705.1963264666165,2844.983429094515,4532.180922394114,3982.72227757054,7580.001551759728,2542.392684094617,3067.3747564426253,4163.563188749081,4578.882520782712,5698.381942418599,2291.3047528902075,2423.164647702455,2974.1714304225766,2255.226348708936,4581.589709886878,6601.213788352981,4102.623288716272,2495.415500360852,1569.0216042427298,1139.601550128402,2445.198951412117,3972.015950712897,4480.572354652592,2608.029669978197,5307.213217297481,3527.166264735537,2693.4126833366377,2981.807500959056,1147.295595740708,1072.809630943978,1490.076393672682,1621.9076952647338,1743.0778982947877,1718.4824059908838,1770.3674595251102,3334.213303152479,943.5496954633828,1878.4167874590867,856.9735145496901,2339.7458109068652,1404.6360972489076,981.6082219103338,753.9438081039816,1258.4734755868876,2969.2988262473837,2694.940138544579,2371.631578041686,3144.698655084394,1753.3371700722337,2691.9222451850956,3883.646901017013,1264.427102149361,2459.030153756694,3535.218645167745,2977.644094692468,4187.77122914582,4586.496836487447,3993.706971128846,2823.352008237704,3144.698655084394,3327.664903389453,1319.1830326571808,2706.105836114631,2772.134190077775,4064.8043216126625,961.6917508484212,4031.88991906474,3149.445940160063,2579.970338604309,2507.329417046747,756.8560441062411
0.12,2608.865404999132,3348.4774116243475,2398.020894335618,2192.69875967154,1147.295595740708,1266.9854589284694,2538.21495035525,2498.2010412456593,1201.2481980697657,3136.33810483818,2080.664478737431,2057.4438029820167,2893.2815705536173,1779.9802355615675,2235.1435263724566,3419.7673030468136,2247.724603133187,1402.6410257296823,1571.1424094652657,2192.69875967154,2538.21495035525,1320.6826726338886,3421.4524810163634,5245.28080176671,808.6314867923231,3747.2241044279476,2933.5467368309032,4103.287228746639,3983.948698594087,2617.206367620475,2794.2480867388444,4438.886520549759,3733.030765490187,7259.438400656557,2437.4031327136263,2889.318390810139,3929.4615639463445,4513.909982282766,5564.595463252688,2291.3047528902075,2347.759764422986,2794.2062334248226,2219.934107073156,4578.417212736765,6561.736291388083,4011.437088077462,2413.614310311691,1531.3165271280957,1105.6678035010311,2445.198951412117,3862.2760858288057,4466.92956990018,2608.029669978197,5186.316491287723,3421.4524810163634,2663.439544528408,2954.1356295598202,1111.2650511302427,1063.1142146125824,1436.8586898540686,1590.1626797224928,1663.5593292426317,1654.5046173724706,1688.8602074000792,3301.6615939624244,941.8742224294017,1855.6156397669731,851.3629035297034,2254.6882463429915,1315.686461171062,941.8742224294017,740.9792730678978,1236.5615006934288,2917.67271348224,2651.243634264232,2318.9849394784815,3091.6607216470975,1753.3371700722337,2530.0498321187297,3758.1800857017042,1260.753965796628,2410.512323711713,3508.0966104574754,2959.732474994016,3961.920920496139,4542.047867916728,3912.59472936065,2756.433959625787,3085.8381692542343,3300.635819086244,1313.4818914336715,2668.9117724887105,2660.7885064082,3955.8238570429025,944.2739785599592,3977.768261087272,3040.874441622207,2525.119824442782,2479.265523578046,752.36405690156
0.13,2424.2123040927404,3047.2744777343246,2398.020894335618,2179.920110297347,1105.6678035010311,1244.0419658006526,2422.3061544491466,2401.389691470286,1183.306015636102,2982.1088774991017,2046.2022541123692,1965.758913978905,2854.2386590848696,1663.6249431252265,2132.7072321673154,3241.537055796381,2145.3902143460623,1295.2593961024722,1522.9164882441416,2137.7490969960327,2462.4796393351826,1300.1397794062732,3263.5759043108455,5068.510250842766,797.8666836674828,3739.857803887987,2922.3674635002717,3991.206064381221,3881.061819331828,2488.181066688394,2770.311082521439,4375.645384421575,3471.537726470583,6976.259455414947,2334.230563220074,2739.737629040317,3727.2361097609364,4496.757696092964,5378.090269592624,2251.8505631998487,2297.4351524621816,2675.266816704215,2132.7072321673154,4552.57393227482,6442.403595179425,3859.337389986871,2345.765342763487,1486.3165501526694,1072.809630943978,2402.185952611207,3709.222082041902,4445.412412008975,2558.3201273966974,5027.6156123204355,3334.213303152479,2608.029669978197,2860.049384025978,1076.2736456563387,1058.5516657507494,1383.679580188948,1552.0276678439582,1553.619578640689,1615.036105571233,1618.7401556922746,3251.1326534135774,941.0857645310576,1852.7255672519423,851.3629035297034,2145.3902143460623,1288.883164954268,899.4521428747065,721.3688409569202,1210.8108968405281,2816.9892907255453,2617.0257441597546,2212.7840678654948,3069.55947682018,1737.0439171127475,2428.329881209473,3622.765199300857,1256.4558140712745,2378.375304092729,3508.0966104574754,2957.15671195858,3750.822140858666,4467.399306500936,3905.960958417963,2702.1650016781423,3078.246448874054,3243.0855357493897,1313.4818914336715,2619.492804557532,2548.5817615981327,3874.4998951725374,934.0907450697606,3930.691021480288,2969.6094942489894,2511.1605772538423,2457.86460558468,750.2149300758622
0.14,2292.4971247802196,2832.4527680816554,2353.5475282567754,2172.623672768271,1073.0133965152934,1212.2216438884586,2301.9233661218054,2318.1331204154685,1147.615925604873,2876.017003663234,1994.5280005154004,1930.2860996193372,2770.897819912517,1557.5692560410341,2053.58455108284,3133.1160777137434,2054.3564014626754,1234.6126866689142,1479.9248161686485,2095.7881768666502,2365.022930945015,1284.79298669554,3034.225555632975,4824.383499673795,768.3911907467138,3739.857803887987,2874.3332570113657,3827.5356301481397,3660.9557892251087,2424.5931924150163,2746.9665531200885,4271.439195447294,3337.0462249664397,6407.332582673752,2266.831021428517,2558.944008561674,3530.3594503293352,4428.465062024051,5163.811581656455,2219.934107073156,2248.0246729562173,2530.7602941382997,2054.7627212993007,4512.194753663785,6254.721922102595,3742.6112096714364,2291.9151401311606,1445.30595913405,1055.2187855885873,2372.674482301752,3612.475718017554,4322.412551825613,2497.7645192756604,4838.537937012811,3241.537055796381,2564.131101143109,2770.311082521439,1055.2187855885873,1058.5516657507494,1312.3988482322193,1492.8018442940981,1492.512794991982,1557.5692560410341,1543.0949271087468,3200.1476642866573,935.7088123917777,1780.7484253506743,851.3629035297034,2053.58455108284,1240.8991561017067,863.8053346504499,697.79508169956,1199.3387718861468,2668.4102935896935,2586.890841043121,2122.475380898075,3053.8855950392835,1727.1472372856254,2346.38830865097,3492.7288940641733,1251.6308982367066,2327.1899854750695,3492.7288940641733,2918.1309147413026,3556.016031979018,4393.467384052312,3891.864195164752,2642.275877260276,3060.0840071135226,3149.593218166409,1313.4818914336715,2593.020979899194,2460.1990215605156,3756.973683486432,910.8241986638391,3890.223862325595,2950.686681595764,2487.567544751098,2436.0654143928946,748.9271895743615
0.15,2142.2454307510816,2614.7888628720784,2312.384280404618,2172.623672768271,1038.6693953167676,1168.5999907364874,2172.623672768271,2184.451281344492,1112.6643630375452,2767.4842182325174,1955.566388686702,1818.5749925532416,2696.2353449820544,1475.2758747817022,1930.2860996193372,2986.008710155347,1955.982859977761,1189.831652541994,1457.2939253931102,2083.0388064943427,2297.4086252997367,1258.8380603267588,2952.9715930981815,4498.572749058149,763.9384554841677,3739.857803887987,2844.983429094515,3586.113250452876,3621.436908334808,2338.9559304568584,2746.9665531200885,4166.074687082517,3077.1438994605046,5990.752773825725,2127.372333252117,2434.2014761160885,3371.3723546444735,4390.8673929009,4900.863407617208,2172.623672768271,2177.9301727894167,2455.364061955096,2000.1877325196679,4432.701899520282,5844.992287724564,3555.80082308019,2223.6496721085036,1392.075667320923,1038.6693953167676,2357.485638513904,3432.7578661449884,4154.639827666075,2452.7869677217227,4602.755034004799,3117.005942091565,2511.2412321746933,2680.3385349652767,1038.6693953167676,1047.32627251161,1296.6563244179831,1429.627479533377,1406.4181841772568,1550.658465467312,1470.177686903532,3155.003780705875,928.656152339762,1744.0172527951115,847.2042679369813,1909.835811554526,1192.1590106982155,825.8455846657876,676.7031390093919,1168.5999907364874,2619.492804557532,2504.8057623766786,1954.1390357073756,3039.957035547201,1697.6322649418694,2303.3186651105343,3453.1118521652193,1245.821141099877,2285.479983559325,3456.4417313871936,2889.5161968500956,3268.380968562866,4347.339912380618,3852.7448013227217,2575.024062865469,3053.8855950392835,3056.364959868979,1303.8989134438834,2588.347525718796,2341.8271575996805,3703.9325904002853,894.7950223579074,3847.0657849601066,2939.332379938826,2456.3811026706094,2409.724515617089,747.5130521318117
0.16,1985.1772136765126,2448.293448702009,2235.5033787521184,2053.58455108284,1003.7989746696693,1153.3818631598403,2042.8068181492147,2044.3566798697505,1072.809630943978,2641.444423300346,1920.1612821953327,1712.3112846598929,2595.8017896235924,1425.7863072557461,1896.5277703297184,2815.114490465282,1878.1357130258161,1153.3818631598403,1375.3714252315112,2083.0388064943427,2211.763502852671,1240.7027304955225,2725.9061316318725,4281.711382347718,763.9384554841677,3706.6499366720795,2784.9795172983872,3529.525038004145,3522.828721618594,2262.2454810376375,2746.9665531200885,4066.775303313126,2863.6203522723245,5636.857460935293,2025.2738628443467,2320.1626927197603,3189.9660236325026,4320.870036305943,4702.19704634863,2065.16230678037,2112.644198307423,2361.0299377453202,1939.523435060218,4357.040707391288,5597.414455214602,3405.036348501456,2166.9506395300027,1354.1173674538306,1006.5874526611794,2350.3928510663663,3326.4008929468655,4042.227285312901,2398.020894335618,4377.715898795668,2980.3006182588283,2468.034633536193,2544.3070046449984,1014.5474742124204,1035.2648609809455,1263.631278388349,1387.532391939381,1315.4340982652402,1487.953009676451,1378.1090656867423,3136.33810483818,916.9400765352409,1720.5333902870304,845.8180560727407,1808.7582854638013,1151.6629144362998,782.7955406071799,657.3871317706202,1140.1333093926228,2514.8720944639044,2489.9127075463502,1901.0979387606374,3039.957035547201,1655.2615827464306,2222.8571750145547,3220.028938697425,1245.6133706501255,2246.883697293327,3345.5485566865,2859.952646319301,3030.3283873383025,4295.98532801708,3837.6007576890806,2531.009637025294,3050.5427407611837,2963.7155734952935,1297.9508540152058,2539.6487709250514,2251.1766813607055,3644.828690122052,882.004203762521,3729.5008504557463,2915.5983463199937,2424.350930618652,2364.3062120343984,745.1531011456804
0.17,1861.1754045521918,2294.8818685602428,2097.2047735746846,1993.5065131323474,982.0503122885896,1107.7667713619855,1861.1754045521918,1939.7234319571035,1048.6733197003066,2557.0801685006795,1840.9548635684212,1590.1626797224928,2500.395576056001,1320.0973885067667,1763.3166660003626,2659.214796919191,1799.1849802892295,1107.7667713619855,1312.3988482322193,2053.58455108284,2102.0700923852464,1213.4201821211393,2545.83978430768,4062.727131385335,763.9384554841677,3660.9557892251087,2770.311082521439,3403.723963182736,3405.036348501456,2189.9752249313788,2695.056628159972,3985.213846220489,2666.5186884897553,5251.413525694783,1893.1617690646551,2195.593876773213,2957.78522871991,4109.958661618303,4657.830271691297,1993.5065131323474,2033.2832344140452,2291.3047528902075,1859.513686237255,4270.956661538513,5172.250922768181,3261.1201576113526,2075.7996861382394,1310.9938398684633,988.6394901511522,2329.2281985902478,3301.6615939624244,3950.5571968577915,2340.403039963404,4136.981072676527,2863.755628414394,2433.7345121496305,2438.159778024023,995.6861754495417,1026.2221646452983,1233.9925254601749,1322.0965483675823,1252.847216265659,1421.0437653277334,1322.6726386661032,3066.741572604973,909.96225648514,1653.7657235484392,845.8180560727407,1723.3514537880003,1106.0714273738658,755.4512130430676,648.1709286115752,1091.8987538366268,2461.912106233374,2470.339061747051,1745.1212314254378,3030.810184362069,1629.4026562895053,2145.1848311839,3032.61495695201,1242.821671665277,2157.4480630755793,3252.12290422417,2853.062862946642,3017.125454161617,4230.728818928241,3824.5392892452114,2478.045948969413,3039.957035547201,2853.889636951361,1297.9508540152058,2497.68951992346,2145.1848311839,3576.2592967113546,868.1972484029999,3595.1724070608643,2901.79556629618,2378.612398294033,2351.3489374375044,741.1125092839607
0.18,1753.8538756772214,2184.2296705812932,1983.90453173165,1930.2860996193372,952.5110428566755,1072.809630943978,1753.8538756772214,1819.933704170629,1020.1513256202014,2424.2123040927404,1779.9802355615675,1527.538582962355,2496.4489908854894,1285.7875813601388,1669.5124770443829,2600.6321564882305,1720.5333902870304,1065.3954890434986,1266.958141190998,2053.58455108284,2011.8016993320637,1208.0911833200128,2434.2858948060402,3885.710191960093,763.9384554841677,3537.018455033471,2706.213264138518,3334.213303152479,3270.3968341160794,2089.8384706929064,2659.214796919191,3917.2650681103955,2519.420837490052,4857.526965319648,1799.1849802892295,2066.670617830391,2791.2547853750584,3939.9062533755987,4544.492753242669,1930.2860996193372,1942.4206383716714,2224.3927851155727,1805.2312782942217,4166.074687082517,4919.097780117417,3118.7761616412095,1990.6962101367706,1249.5807775531148,967.82104776836,2313.548249702735,3257.9557247554044,3667.876466375793,2291.3047528902075,3904.0805067390206,2737.447675846457,2382.115931621729,2346.7123943442216,969.8509521185222,1003.6544017202965,1195.749320158572,1275.7548954605918,1201.9611986386683,1363.9740763077866,1301.3790815622533,3037.6810958753917,906.0807702313554,1627.5766117162468,837.3230756189334,1616.410278464307,1049.2019818259387,707.7123854672852,629.6408574346408,1052.7144612663965,2380.9842214888986,2449.7919678210674,1611.9305452108092,2965.9962564544026,1596.371644641962,2084.0688303234683,2931.2691506461456,1241.9125366383698,2078.9750713962517,3172.9364266147327,2831.4802789112296,2909.5479343033353,4093.192056422935,3806.566209342685,2429.4281784038567,3017.125454161617,2755.1356666939187,1284.6676527824177,2473.7344442744547,2034.4854281556366,3525.6252155200896,849.9201328838243,3500.8392290120796,2861.6598998863865,2345.535010545102,2322.139734721161,738.4209105453377
0.19,1646.8937794992255,2021.488213818796,1852.9500440945096,1790.7263607904058,919.1435986563256,1047.32627251161,1621.9076952647338,1735.7979009172839,1006.5874526611794,2310.5720179114505,1720.5333902870304,1475.2758747817022,2492.3150287869425,1248.2801280164722,1591.793069683508,2443.1609379332435,1648.7834183163961,1042.4143830861724,1239.7283234832653,2030.5148730501185,1882.901965058945,1199.8221969319604,2317.7870095385642,3614.7351674195784,709.9570401201013,3393.704661245622,2632.118501289178,3284.325998554973,3154.3023924853615,2024.7569734445647,2561.6173327500387,3835.2143836271994,2364.424813155953,4446.482367100753,1684.3328514649995,1972.0433352017806,2651.0251766086335,3711.459846929658,4390.8673929009,1829.4446854923526,1848.6021669188665,2114.1352759938814,1732.1126524053402,4079.4094138633263,4512.279155856415,2924.0725800597793,1923.536221336669,1222.2094624941308,953.766369525802,2300.3200463784046,3255.3287377219613,3474.3401426102905,2244.7643497777217,3638.2119953460747,2625.220080189208,2363.3928038995978,2243.278123763583,934.3921934585804,986.8602286652144,1158.2186297687801,1249.0658304412086,1173.5496907228014,1301.779052341939,1254.2094189399374,3032.4040936780607,902.497859843247,1599.780191102364,823.8949764302902,1543.4059484584675,1011.4148854365492,661.9805892557591,606.9722498398709,1033.8180295672423,2380.9842214888986,2400.8541262400604,1550.5541171245454,2858.850280979676,1557.403427038829,2015.8275403676562,2790.060286626001,1225.2456841895269,2014.0929063222136,3059.0922611816445,2805.3704471574747,2749.4384883669404,3892.0350356676513,3806.566209342685,2372.812522977036,3008.0704097774837,2615.9390709482086,1275.2011823983255,2419.422903829546,1936.8613393934968,3421.8917844088387,838.0294781347769,3136.0031810879304,2839.0977539189457,2315.339523216088,2307.3902666419344,733.3203471411844
0.2,1574.946463516711,1889.5506881475403,1776.0100439178125,1720.5333902870304,902.497859843247,1047.32627251161,1551.3711249259006,1621.9076952647338,989.2148814431583,2112.288553413401,1669.2587828833905,1405.705493465549,2464.168992186133,1240.7027304955225,1458.8636747008268,2353.5475282567754,1633.7179378720534,1010.514395058003,1200.7134476430888,1974.0982528543432,1807.1391175941978,1199.8221969319604,2158.549394396137,3405.036348501456,690.1702134089708,3223.892974392934,2548.428511336674,3200.1476642866573,3019.0440068039015,1912.6708881190414,2510.0348342770226,3741.95222470622,2225.492206285162,4155.930277330995,1624.2697437861975,1846.5841631575015,2475.7791803927507,3545.84399350885,4258.917612951088,1734.3182261421605,1764.831535960472,2017.6587746374234,1653.4352734724669,4005.405258312569,4154.639827666075,2782.188096803556,1842.287661404653,1199.8221969319604,928.656152339762,2291.3047528902075,3223.892974392934,3284.325998554973,2188.072505232656,3459.9374386104923,2503.026632836342,2329.2281985902478,2137.7490969960327,903.9907391716256,971.8438463114354,1105.6678035010311,1234.6126866689142,1127.9864810219951,1251.5463655293406,1204.278450487602,3020.3114486275003,902.497859843247,1559.8314482784058,797.8666836674828,1465.3896902047243,973.2085047234788,638.0480201744093,593.0545567334303,1008.1794569714275,2380.9842214888986,2314.125187770261,1392.207366305753,2756.433959625787,1533.705103370601,1960.1684136502272,2637.0110387178497,1212.8358184346073,1919.2599723310288,3042.742747445617,2773.8751658843594,2629.266019918303,3671.4989164791527,3776.807490464686,2326.42225361518,3008.0704097774837,2522.370503125538,1248.875956959097,2345.6155501124085,1872.0402642457504,3309.6183666062943,819.9067656993957,2977.644094692468,2818.3012670195058,2263.08601274312,2267.1330472997674,730.4573909709304
0.21,1521.1832027248115,1797.7889069482164,1728.2528983659033,1632.3185636957721,880.1431440634702,1040.0312090510965,1462.0891118967354,1534.149985252402,968.3098177781819,2053.58455108284,1661.5122532159148,1335.225968427547,2450.777820970072,1206.7658872275995,1413.9725010724087,2204.138474148982,1628.5214311248328,994.9687943632211,1163.005827836984,1902.8647190959932,1697.972563029429,1175.349581626915,2020.7922448896445,3227.2012396560813,643.9560773793427,3014.6750280361885,2454.3857528967947,3034.251044447127,2889.064087049851,1799.1849802892295,2467.776924112856,3669.0299125675756,2027.5996688331666,3895.5575036960977,1534.8970902585095,1750.299929438954,2367.752108207655,3388.048746876156,4097.84024580511,1660.5642328058252,1686.4616151514372,1911.7239343419963,1581.793760809313,3910.685833200796,3784.9951085069474,2626.6357786179765,1775.017496006874,1168.0375248289524,906.677921962707,2291.3047528902075,3176.801374490668,3122.880048382341,2144.0417818725277,3330.3032106382584,2420.7155580191993,2321.1140501404984,2015.4616825696717,878.5822981777927,953.766369525802,1056.2950281409521,1202.3176989231197,1066.5361262589574,1214.3198172112582,1196.0402399281,2964.498624613308,902.497859843247,1546.4283037910598,782.3233305093576,1359.9929451953935,938.6213281338876,606.5880368969162,567.8889729723012,989.2846622503832,2337.777878472021,2243.173022752656,1271.7114067173072,2645.0397853383333,1512.828440303497,1935.566911227236,2516.383840338441,1195.1044901598996,1831.3294734119424,2968.6296462895575,2755.1356666939187,2536.1673109065678,3487.994776101946,3769.367810745187,2273.648605226762,2986.883333560372,2466.529823845427,1221.760975848107,2259.995569414806,1765.2925460762942,3241.4219533088794,798.8095987131134,2824.474216864115,2797.0282906645616,2203.443573202555,2231.268272214084,728.562012581169
0.22,1490.6218801806092,1696.1121188127838,1650.218225977762,1544.6809423794768,857.9636223767463,1034.5414452740938,1360.6699612964526,1488.1964719126752,952.7519211262227,1941.4681372582984,1596.3478126589189,1275.7548954605918,2424.2123040927404,1190.2671450773505,1336.3280440264225,2053.58455108284,1552.0276678439582,981.1661315320787,1090.2251808752312,1852.9061967841315,1569.1652810113296,1146.7226128328614,1928.0189726879607,3017.3155288243724,643.9560773793427,2809.293947897587,2395.993181372909,2911.082298617439,2713.410663215472,1730.6815846427946,2433.7345121496305,3660.9557892251087,1854.8931216382155,3729.667237018354,1472.8782815298905,1663.9770581101113,2226.6294048789027,3136.33810483818,3952.214850145022,1584.4565986453244,1587.5099619832292,1811.7814344662977,1527.538582962355,3835.2143836271994,3508.199466612589,2500.4084193844033,1697.5205787523246,1135.041077277531,871.8243023092824,2291.3047528902075,3030.4118783301415,2976.8258016333634,2097.2047735746846,3149.264404679094,2339.5090526535514,2306.5644339140317,1854.2828419307414,851.3629035297034,943.5496954633828,1020.3317510500624,1173.7459224843485,1045.6379438823053,1192.5114639482467,1175.349581626915,2848.6979277419523,902.497859843247,1504.7553452964517,772.4812413143093,1266.8267570960763,901.736430601112,576.1959187504115,561.8844750382075,957.5206202851286,2306.208396396015,2171.666498613354,1178.34510031933,2502.6649773040976,1455.7264500774916,1874.6646234103277,2399.682436503194,1169.5578967152235,1733.890984939078,2896.555920404123,2586.4453403097573,2439.8674411142083,3199.4243683529116,3684.1315695965354,2204.591089194246,2912.8693469800837,2356.674834547597,1200.1297199934174,2146.4573391457534,1658.3212072484946,3201.0848721797497,786.4771371243207,2694.940138544579,2785.3578100660957,2066.240587062008,2207.4825687069115,717.7460944305363
0.23,1434.7468725340734,1599.0512840743213,1597.491938806734,1463.5360305965412,845.8180560727407,1006.5874526611794,1287.7588211261511,1419.95374543632,921.8071136876881,1864.7110815309643,1571.1424094652657,1212.7210348187423,2398.020894335618,1126.839327787111,1256.4452575360808,2020.7922448896445,1497.8750174625584,953.766369525802,1050.4693826185694,1780.9404727979509,1458.36805889767,1105.6678035010311,1849.1129766081538,2856.4573015142605,638.638825894903,2628.2761521745815,2295.577463576879,2771.0445042602864,2519.7331019143567,1638.7397646868346,2398.020894335618,3635.804323023392,1747.1035887795958,3419.400464452002,1378.9705880495296,1590.471936369314,2108.122569051045,2992.8055974150543,3840.588913036135,1546.7082719937048,1517.2251042403263,1734.3182261421605,1466.3783086624226,3779.328138378814,3230.2546098418065,2374.8036932175155,1630.236390009565,1092.0151676687778,859.5993018133835,2291.3047528902075,2989.218784311492,2847.664833023424,2042.3773355581293,2989.218784311492,2259.927045065154,2306.5644339140317,1731.8764621035186,845.8180560727407,937.0530504265978,975.5681848313835,1130.5616426366546,998.2220186866498,1157.7668402616143,1155.3038423448295,2710.886923948524,892.9799943165575,1387.532391939381,763.9384554841677,1237.6928781836536,871.037781959052,560.674271390433,542.6481218433186,922.724634491402,2236.0746157125973,2050.5168466849655,1081.4280955486852,2412.7475649923194,1455.7264500774916,1773.2769953010172,2338.0511187072175,1144.3513509258637,1631.461876302619,2815.9185020032364,2507.085554524745,2351.024859882336,3088.1266511797708,3544.614537671258,2131.2887677803765,2802.2631901072955,2304.6828742977686,1182.5094540382363,2017.81955504732,1597.8637610088274,3185.3687520113203,782.6484199298164,2519.6684696337775,2733.268309952949,1938.3526641122992,2163.486044624443,712.8286444093122
0.24,1429.1410559496614,1510.4930932488946,1564.2611024815947,1355.1876177235501,817.1962216853075,982.0503122885896,1202.6741992075708,1363.9740763077866,903.84864210445,1778.1936493218777,1539.6280042927258,1182.811269592711,2398.020894335618,1126.839327787111,1223.6923616436413,1930.2860996193372,1447.170669726561,925.2316330137247,1006.5874526611794,1720.5333902870304,1329.6362600342536,1072.809630943978,1773.1633207410744,2683.5611021544028,612.4559198458386,2487.1475761637566,2211.606849083165,2645.710028833865,2385.55478177865,1576.4340754462198,2321.1140501404984,3577.32576126465,1614.177156859545,3195.6169202358074,1308.5757217117182,1506.1892224445537,2017.5595989376195,2852.593051335207,3651.568034875918,1484.4366283926627,1435.8988713736462,1646.6478792910318,1363.9740763077866,3641.0953160348213,3014.297815853635,2291.3047528902075,1583.3153824298909,1051.8164298072654,849.3667584451968,2266.831021428517,2867.099201757827,2670.056334069077,2003.5835717222287,2839.73250866225,2164.1141229108684,2300.3200463784046,1621.7357121282296,832.0212945995256,907.2750736940584,928.656152339762,1091.2966078881327,973.7045919657509,1111.6886683388104,1140.1333093926228,2577.8790407619135,881.8878258995549,1258.8380603267588,745.4018467824928,1187.0502198757194,842.7598631093699,544.123007117685,515.4040997429128,892.9799943165575,2110.0258947874636,2005.3694632994188,1049.569092058414,2346.3993786326673,1302.3220297359524,1690.6280751615616,2264.4350008867323,1113.4083214582113,1560.5634447499544,2710.676563252238,2432.508432705269,2309.5348415969056,2960.5555966750603,3432.8662652872335,2067.926929397538,2715.4055645760245,2244.003578566576,1166.6147522115157,1920.3150783104286,1572.861488145612,3135.6574842355017,781.1594743541756,2380.367217777816,2606.991589500237,1799.8815241288382,2115.7502924968903,706.99166995693
