WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,PowerTurbine1_max,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,PropDays1uPotentialGtRatedPower,PropDays2uPotentialGtRatedPower,PropDays3uPotentialGtRatedPower,PropDays4uPotentialGtRatedPower,FstDay1uPotentialLessRatedPower,LstDay1uPotentialLessRatedPower,FstDay2uPotentialLessRatedPower,LstDay2uPotentialLessRatedPower,FstDay3uPotentialLessRatedPower,LstDay3uPotentialLessRatedPower,FstDay4uPotentialLessRatedPower,LstDay4uPotentialLessRatedPower,Exceedance
1970,3153.1901934691164,321.15851994899526,0.4669907189057033,0.0715603835426816,24.59371060367709,14.179535470925385,59.38846496852135,973.88356253596,965.0057925997451,193.3681137172105,40.736302509007785,971825.5073172183,0.6163276936309097,0.38904109589041097,0.13150684931506848,0.2191780821917808,0.2602739726027397,0.0,0,267,264,257,243,50.0,147.0,49.0,149.0,47.0,154.0,41.0,162.0,0.1
1971,1855.615639766973,276.155510064253,0.5046906032973898,0.0797578964243833,24.87941562818064,17.429570555330383,55.3094847673763,970.6335274515548,964.8046220402573,193.7204494176166,34.91869968618929,951125.3898157642,0.6031997652306977,0.29315068493150687,0.19726027397260273,0.22465753424657534,0.2876712328767123,0.0,0,313,310,301,285,101.0,153.0,100.0,155.0,97.0,161.0,89.0,169.0,0.1
1972,1240.7027304955225,229.63109662229252,0.5138676848897852,0.10074935512560401,25.238172006378328,19.53764258010547,59.503061381765825,968.6564942958432,964.5777865797337,193.4094770750959,23.879533417421108,815080.2062398599,0.5169204757989979,0.18082191780821918,0.1863013698630137,0.20821917808219179,0.4246575342465753,0.0,0,365,365,365,324,,,,,,,99.0,139.0,0.7000000000000001
1973,2854.2386590848696,208.0352920296836,0.5321372735956641,0.0598423658213515,25.370658650572143,14.901142622887347,59.611126040174646,973.1619553839979,964.448211752178,191.78588424649547,23.87676753416663,933019.7972238329,0.5917172737340392,0.410958904109589,0.11232876712328767,0.13150684931506848,0.3452054794520548,0.0,0,241,240,235,227,39.0,162.0,39.0,163.0,37.0,166.0,35.0,172.0,0.15000000000000002
1974,5518.409844030327,217.17618384072128,0.4719794232311862,0.0438450487237603,25.296742897969075,9.803432196267252,55.41158531184042,978.3083511598066,964.5030571030444,193.88320182990338,0.0,845261.1415733175,0.5360610994249857,0.40821917808219177,0.07397260273972603,0.2,0.2821917808219178,0.03561643835616438,13,230,230,223,212,33.0,167.0,33.0,167.0,30.0,171.0,26.0,178.0,0.55
1975,5537.410608407315,240.01852592331463,0.4582979566966624,0.0435435552267516,25.1357979588096,9.77571591427575,58.65186521041746,978.3376123369471,964.64011115554,191.74797760655414,0.0,845030.0119868511,0.5359145180028229,0.3780821917808219,0.12602739726027398,0.2328767123287671,0.2547945205479452,0.010958904109589041,4,245,244,241,230,63.0,183.0,63.0,184.0,63.0,187.0,59.0,194.0,0.55
1976,2844.9834290945146,337.1974964745787,0.419636098452692,0.0754884379107578,24.495477795025142,14.923482833208896,59.91456219466016,973.1396151736762,965.0859874823727,194.22077091246447,43.18107809199831,979749.9344594356,0.6213533323563138,0.3863013698630137,0.11232876712328767,0.273972602739726,0.2273972602739726,0.0,0,252,250,245,235,59.0,171.0,58.0,172.0,56.0,175.0,51.0,180.0,0.05
1977,6342.131410572831,273.29445945498526,0.4220798922445674,0.0435435552267516,24.888007139424623,8.70451473637452,58.55554428700124,979.4742429491102,964.7931778378199,193.22876984323585,0.0,888220.4683459252,0.563305725739425,0.410958904109589,0.11232876712328767,0.1917808219178082,0.18082191780821918,0.10410958904109589,38,221,218,211,195,45.0,188.0,44.0,190.0,40.0,193.0,29.0,199.0,0.30000000000000004
1978,5396.811669600202,341.5568441466111,0.430631326435468,0.0546619037424838,24.484095708693552,9.980806602121175,59.210995958112505,978.1210899711842,965.107784220733,192.23679539856,0.0,1025586.906803138,0.6504229495200012,0.4438356164383562,0.1726027397260274,0.32602739726027397,0.0547945205479452,0.0027397260273972603,1,243,240,233,217,47.0,168.0,45.0,169.0,41.0,172.0,31.0,178.0,0.05
1979,3065.2144267032563,314.19200233450715,0.4399648177428106,0.0620494858509669,24.681582985268868,14.391890770015335,59.70585281441235,973.6712072368699,964.9709600116727,192.93398847999214,38.48423798328119,1019247.4532287986,0.6464024944373405,0.4575342465753425,0.12602739726027398,0.2136986301369863,0.2054794520547945,0.0,0,224,222,218,208,21.0,162.0,20.0,163.0,19.0,166.0,15.0,172.0,0.05
1980,3456.3367626105432,284.306365228287,0.4751234724659275,0.060847851937394004,24.856506869895977,13.535146295639107,59.38846496852135,974.527951711246,964.8372254609133,190.854832888809,33.174044050969265,940266.4418917922,0.596313065634064,0.3643835616438356,0.12602739726027398,0.2465753424657534,0.26301369863013696,0.0,0,265,261,250,240,64.0,163.0,62.0,165.0,54.0,168.0,49.0,173.0,0.1
1981,1434.7468725340734,243.38012333632943,0.4848382784198635,0.0880793319533942,25.126433833255053,18.795548203805154,59.24015233823136,969.273797588187,964.660280740018,192.63755703330926,27.27983132693448,803368.3282570853,0.5094928515075376,0.17534246575342466,0.16986301369863013,0.28493150684931506,0.3698630136986301,0.0,0,364,357,342,322,112.0,112.0,105.0,112.0,101.0,123.0,96.0,138.0,0.75
1982,1140.1333093926228,221.68429704508029,0.4975429966955118,0.1112932162593833,25.24666288086563,20.19371655598047,59.24015233823136,968.3404189723767,964.5301057822703,184.52176929221844,25.69461821199036,855490.5506174911,0.5425485480831375,0.2054794520547945,0.2054794520547945,0.22465753424657534,0.3643835616438356,0.0,0,365,365,365,364,,,,,,,86.0,86.0,0.45
1983,1779.9802355615673,211.87161339732373,0.4499654526355509,0.0726753399840856,25.327412353270397,17.673931091994017,60.1322712334431,970.3891669148912,964.4712296803841,192.69211672872086,26.03552064734947,812034.2856777682,0.5149887656505379,0.2273972602739726,0.13972602739726028,0.20821917808219179,0.4273972602739726,0.0,0,321,317,308,295,81.0,125.0,80.0,128.0,77.0,134.0,73.0,143.0,0.75
1984,1930.286099619337,201.4210899254934,0.5336531755957882,0.0783857052800214,25.387659162861066,17.188327531192,58.41431103690381,970.8747704756933,964.4085265395528,193.97387118744973,22.83540095904131,858083.2788683079,0.5441928455532141,0.2684931506849315,0.1506849315068493,0.2,0.38082191780821917,0.0,0,310,305,298,281,97.0,151.0,94.0,153.0,91.0,157.0,80.0,163.0,0.4
1985,3037.6810958753917,203.80614596002928,0.5241893041667092,0.0510589292867434,25.404459745224656,14.458350534082642,60.4485325032755,973.6047474728026,964.4228368757599,192.5188769494943,22.74240842864802,778914.2604125177,0.4939841834173755,0.2493150684931507,0.11232876712328767,0.2,0.4383561643835616,0.0,0,310,309,303,292,99.0,153.0,99.0,154.0,97.0,158.0,92.0,164.0,0.8500000000000001
