Date,Flow,Exceedance,Volume,EWRRefExceedance
03/06/2018,3062.382301,0.084,0.264589831,0.03
04/06/2018,2997.401449,0.089,0.258975485,0.03
05/06/2018,2932.524774,0.095,0.25337014,0.03
06/06/2018,2871.260376,0.1,0.248076897,0.03
07/06/2018,2809.202357,0.105,0.242715084,0.03
08/06/2018,2737.002331,0.11,0.236477001,0.03
09/06/2018,2682.997191,0.114,0.231810957,0.03
10/06/2018,2611.680528,0.119,0.225649198,0.03
11/06/2018,2559.356618,0.125,0.221128412,0.03
12/06/2018,2469.692389,0.13,0.213381422,0.03
13/06/2018,2409.720037,0.135,0.208199811,0.03
14/06/2018,2349.954599,0.142,0.203036077,0.03
15/06/2018,2305.759707,0.146,0.199217639,0.03
16/06/2018,2230.619322,0.154,0.192725509,0.03
17/06/2018,2191.975457,0.158,0.189386679,0.03
18/06/2018,2151.242138,0.162,0.185867321,0.03
19/06/2018,2115.233635,0.166,0.182756186,0.03
20/06/2018,2071.636035,0.171,0.178989353,0.03
21/06/2018,2025.040273,0.177,0.17496348,0.03
22/06/2018,1966.018396,0.182,0.169863989,0.03
23/06/2018,1912.660497,0.187,0.165253867,0.03
24/06/2018,1841.503556,0.194,0.159105907,0.03
25/06/2018,1841.503556,0.194,0.159105907,0.03
26/06/2018,1774.303302,0.2,0.153299805,0.03
27/06/2018,1650.016912,0.214,0.142561461,0.03
28/06/2018,1596.802246,0.218,0.137963714,0.03
29/06/2018,1552.885688,0.223,0.134169323,0.03
30/06/2018,1507.311326,0.231,0.130231699,0.03
01/07/2018,1455.63948,0.237,0.125767251,0.03
02/07/2018,1435.007522,0.24,0.12398465,0.03
03/07/2018,1403.535254,0.244,0.121265446,0.03
04/07/2018,1384.193879,0.248,0.119594351,0.03
05/07/2018,1349.5807,0.252,0.116603772,0.03
06/07/2018,1268.029317,0.265,0.109557733,0.03
07/07/2018,1232.569883,0.271,0.106494038,0.03
08/07/2018,1216.852601,0.275,0.105136065,0.03
09/07/2018,1195.185442,0.282,0.103264022,0.03
10/07/2018,1159.455657,0.29,0.100176969,0.03
11/07/2018,1139.698248,0.296,0.098469929,0.03
12/07/2018,1123.004284,0.3,0.09702757,0.03
13/07/2018,1093.951447,0.309,0.094517405,0.03
14/07/2018,1059.278462,0.316,0.091521659,0.03
15/07/2018,1019.805824,0.323,0.088111223,0.03
16/07/2018,1003.211066,0.331,0.086677436,0.03
17/07/2018,967.086918,0.343,0.08355631,0.03
18/07/2018,949.4572904,0.349,0.08203311,0.03
19/07/2018,931.6259417,0.355,0.080492481,0.03
20/07/2018,911.8264566,0.363,0.078781806,0.03
21/07/2018,890.7235212,0.374,0.076958512,0.05
22/07/2018,856.6558646,0.383,0.074015067,0.05
23/07/2018,823.340563,0.396,0.071136625,0.05
24/07/2018,814.7974849,0.4,0.070398503,0.05
25/07/2018,789.8552731,0.408,0.068243496,0.05
26/07/2018,781.4639707,0.414,0.067518487,0.05
27/07/2018,768.9826972,0.42,0.066440105,0.05
28/07/2018,731.9869985,0.435,0.063243677,0.05
29/07/2018,705.2603531,0.445,0.060934495,0.05
30/07/2018,681.9596725,0.456,0.058921316,0.05
31/07/2018,670.0324701,0.463,0.057890805,0.05
01/08/2018,651.2054062,0.468,0.056264147,0.08
02/08/2018,632.5432978,0.474,0.054651741,0.08
03/08/2018,615.7080895,0.482,0.053197179,0.08
04/08/2018,605.2094994,0.486,0.052290101,0.08
05/08/2018,590.7697268,0.495,0.051042504,0.08
06/08/2018,579.8500114,0.501,0.050099041,0.08
07/08/2018,570.0475584,0.511,0.049252109,0.08
08/08/2018,565.5553451,0.512,0.048863982,0.08
09/08/2018,562.7465625,0.515,0.048621303,0.08
10/08/2018,547.4366133,0.526,0.047298523,0.08
11/08/2018,544.7896676,0.529,0.047069827,0.1
12/08/2018,531.3667161,0.536,0.045910084,0.1
13/08/2018,513.3935143,0.547,0.0443572,0.1
14/08/2018,500.5397965,0.555,0.043246638,0.1
15/08/2018,497.9198183,0.561,0.043020272,0.1
16/08/2018,489.7098479,0.565,0.042310931,0.1
17/08/2018,479.1173358,0.573,0.041395738,0.1
18/08/2018,470.8324271,0.581,0.040679922,0.1
19/08/2018,462.7027612,0.59,0.039977519,0.1
20/08/2018,462.7027612,0.59,0.039977519,0.1
21/08/2018,457.9395023,0.595,0.039565973,0.15
22/08/2018,451.53668,0.598,0.039012769,0.15
23/08/2018,451.53668,0.598,0.039012769,0.15
24/08/2018,441.9731597,0.605,0.038186481,0.15
25/08/2018,433.1034796,0.615,0.037420141,0.15
26/08/2018,422.1255374,0.628,0.036471646,0.15
27/08/2018,414.8802212,0.637,0.035845651,0.15
28/08/2018,403.2451118,0.647,0.034840378,0.15
29/08/2018,395.8054644,0.659,0.034197592,0.15
30/08/2018,387.4128013,0.667,0.033472466,0.15
31/08/2018,380.6079051,0.679,0.032884523,0.15
01/09/2018,380.6079051,0.679,0.032884523,0.21
02/09/2018,380.6079051,0.679,0.032884523,0.21
03/09/2018,380.6079051,0.679,0.032884523,0.21
04/09/2018,380.6079051,0.679,0.032884523,0.21
05/09/2018,368.8891563,0.692,0.031872023,0.21
06/09/2018,368.8891563,0.692,0.031872023,0.21
07/09/2018,368.8891563,0.692,0.031872023,0.21
08/09/2018,357.5184719,0.703,0.030889596,0.21
09/09/2018,357.5184719,0.703,0.030889596,0.21
10/09/2018,354.1508236,0.707,0.030598631,0.21
11/09/2018,354.1508236,0.707,0.030598631,0.24
12/09/2018,350.7847958,0.711,0.030307806,0.24
13/09/2018,350.7847958,0.711,0.030307806,0.24
14/09/2018,346.8041772,0.715,0.029963881,0.24
15/09/2018,342.9587517,0.72,0.029631636,0.24
16/09/2018,336.9714761,0.73,0.029114336,0.24
17/09/2018,331.0473197,0.74,0.028602488,0.24
18/09/2018,323.70049,0.75,0.027967722,0.24
19/09/2018,312.9588817,0.763,0.027039647,0.24
20/09/2018,305.6117985,0.775,0.026404859,0.24
21/09/2018,298.2769719,0.786,0.02577113,0.23
22/09/2018,290.822127,0.796,0.025127032,0.23
23/09/2018,282.316305,0.814,0.024392129,0.23
24/09/2018,276.849354,0.821,0.023919784,0.23
25/09/2018,276.849354,0.821,0.023919784,0.23
26/09/2018,270.2754045,0.831,0.023351795,0.23
27/09/2018,263.903019,0.848,0.022801221,0.23
28/09/2018,259.5218715,0.859,0.02242269,0.23
29/09/2018,257.6568695,0.865,0.022261554,0.23
30/09/2018,248.2138582,0.877,0.021445677,0.23
01/10/2018,245.736431,0.882,0.021231628,0.42
02/10/2018,245.736431,0.882,0.021231628,0.42
03/10/2018,242.533082,0.887,0.020954858,0.42
04/10/2018,239.6524065,0.892,0.020705968,0.42
05/10/2018,238.6605014,0.901,0.020620267,0.42
06/10/2018,236.1621142,0.902,0.020404407,0.42
07/10/2018,234.7361725,0.906,0.020281205,0.42
08/10/2018,231.4048689,0.911,0.019993381,0.42
09/10/2018,229.8076148,0.912,0.019855378,0.42
10/10/2018,225.2611672,0.919,0.019462565,0.42
11/10/2018,219.570412,0.924,0.018970884,0.55
12/10/2018,216.9080534,0.932,0.018740856,0.55
13/10/2018,215.0140139,0.933,0.018577211,0.55
14/10/2018,211.8465363,0.937,0.018303541,0.55
15/10/2018,215.0140139,0.933,0.018577211,0.55
16/10/2018,209.4099983,0.941,0.018093024,0.55
17/10/2018,209.4099983,0.941,0.018093024,0.55
18/10/2018,208.3234966,0.946,0.01799915,0.55
19/10/2018,208.3234966,0.946,0.01799915,0.55
20/10/2018,207.7246945,0.947,0.017947414,0.55
21/10/2018,205.1794742,0.953,0.017727507,0.61
22/10/2018,203.0484073,0.955,0.017543382,0.61
23/10/2018,201.0928768,0.961,0.017374425,0.61
24/10/2018,201.0928768,0.961,0.017374425,0.61
25/10/2018,200.0871233,0.965,0.017287527,0.61
26/10/2018,197.8839798,0.97,0.017097176,0.61
27/10/2018,194.8205175,0.971,0.016832493,0.61
28/10/2018,190.7940141,0.974,0.016484603,0.61
29/10/2018,185.357045,0.977,0.016014849,0.61
30/10/2018,185.357045,0.977,0.016014849,0.61
31/10/2018,185.357045,0.977,0.016014849,0.61
01/11/2018,182.5874012,0.98,0.015775551,0.8
02/11/2018,180.2719124,0.981,0.015575493,0.8
03/11/2018,180.2719124,0.981,0.015575493,0.8
04/11/2018,177.3864506,0.982,0.015326189,0.8
05/11/2018,177.3864506,0.982,0.015326189,0.8
06/11/2018,174.6808211,0.984,0.015092423,0.8
07/11/2018,173.1751601,0.985,0.014962334,0.8
08/11/2018,173.1751601,0.985,0.014962334,0.8
09/11/2018,171.1880372,0.985,0.014790646,0.8
10/11/2018,171.1880372,0.985,0.014790646,0.8
11/11/2018,167.821144,0.988,0.014499747,0.91
12/11/2018,205.1794742,0.953,0.017727507,0.91
13/11/2018,205.1794742,0.953,0.017727507,0.91
14/11/2018,203.0484073,0.955,0.017543382,0.91
15/11/2018,208.3234966,0.946,0.01799915,0.91
16/11/2018,211.8465363,0.937,0.018303541,0.91
17/11/2018,209.4099983,0.941,0.018093024,0.91
18/11/2018,225.2611672,0.919,0.019462565,0.91
19/11/2018,219.570412,0.924,0.018970884,0.91
20/11/2018,216.9080534,0.932,0.018740856,0.91
21/11/2018,215.0140139,0.933,0.018577211,0.73
22/11/2018,225.2611672,0.919,0.019462565,0.73
23/11/2018,229.8076148,0.912,0.019855378,0.73
24/11/2018,225.2611672,0.919,0.019462565,0.73
25/11/2018,219.570412,0.924,0.018970884,0.73
26/11/2018,225.2611672,0.919,0.019462565,0.73
27/11/2018,225.2611672,0.919,0.019462565,0.73
28/11/2018,229.8076148,0.912,0.019855378,0.73
29/11/2018,231.4048689,0.911,0.019993381,0.73
30/11/2018,234.7361725,0.906,0.020281205,0.73
01/12/2018,231.4048689,0.911,0.019993381,0.92
02/12/2018,229.8076148,0.912,0.019855378,0.92
03/12/2018,225.2611672,0.919,0.019462565,0.92
04/12/2018,225.2611672,0.919,0.019462565,0.92
05/12/2018,219.570412,0.924,0.018970884,0.92
06/12/2018,225.2611672,0.919,0.019462565,0.92
07/12/2018,219.570412,0.924,0.018970884,0.92
08/12/2018,219.570412,0.924,0.018970884,0.92
09/12/2018,236.1621142,0.902,0.020404407,0.92
10/12/2018,234.7361725,0.906,0.020281205,0.92
11/12/2018,231.4048689,0.911,0.019993381,0.98
12/12/2018,231.4048689,0.911,0.019993381,0.98
13/12/2018,242.533082,0.887,0.020954858,0.98
14/12/2018,242.533082,0.887,0.020954858,0.98
15/12/2018,242.533082,0.887,0.020954858,0.98
16/12/2018,252.8514094,0.871,0.021846362,0.98
17/12/2018,252.8514094,0.871,0.021846362,0.98
18/12/2018,257.6568695,0.865,0.022261554,0.98
19/12/2018,259.5218715,0.859,0.02242269,0.98
20/12/2018,270.2754045,0.831,0.023351795,0.98
21/12/2018,298.2769719,0.786,0.02577113,0.98
22/12/2018,305.6117985,0.775,0.026404859,0.98
23/12/2018,323.70049,0.75,0.027967722,0.98
24/12/2018,331.0473197,0.74,0.028602488,0.98
25/12/2018,326.3269963,0.744,0.028194652,0.98
26/12/2018,323.70049,0.75,0.027967722,0.98
27/12/2018,342.9587517,0.72,0.029631636,0.98
28/12/2018,350.7847958,0.711,0.030307806,0.98
29/12/2018,366.8523106,0.694,0.03169604,0.98
30/12/2018,368.8891563,0.692,0.031872023,0.98
31/12/2018,395.8054644,0.659,0.034197592,0.98
01/01/2019,387.4128013,0.667,0.033472466,0.94
02/01/2019,383.0255477,0.673,0.033093407,0.94
03/01/2019,380.6079051,0.679,0.032884523,0.94
04/01/2019,387.4128013,0.667,0.033472466,0.94
05/01/2019,395.8054644,0.659,0.034197592,0.94
06/01/2019,410.0281809,0.642,0.035426435,0.94
07/01/2019,433.1034796,0.615,0.037420141,0.94
08/01/2019,441.9731597,0.605,0.038186481,0.94
09/01/2019,451.53668,0.598,0.039012769,0.94
10/01/2019,462.7027612,0.59,0.039977519,0.94
11/01/2019,466.8958165,0.589,0.040339799,0.85
12/01/2019,470.8324271,0.581,0.040679922,0.85
13/01/2019,466.8958165,0.589,0.040339799,0.85
14/01/2019,462.7027612,0.59,0.039977519,0.85
15/01/2019,466.8958165,0.589,0.040339799,0.85
16/01/2019,475.5528614,0.577,0.041087767,0.85
17/01/2019,479.1173358,0.573,0.041395738,0.85
18/01/2019,470.8324271,0.581,0.040679922,0.85
19/01/2019,500.5397965,0.555,0.043246638,0.85
20/01/2019,500.5397965,0.555,0.043246638,0.85
21/01/2019,500.5397965,0.555,0.043246638,0.93
22/01/2019,497.9198183,0.561,0.043020272,0.93
23/01/2019,489.7098479,0.565,0.042310931,0.93
24/01/2019,457.9395023,0.595,0.039565973,0.93
25/01/2019,470.8324271,0.581,0.040679922,0.93
26/01/2019,466.8958165,0.589,0.040339799,0.93
27/01/2019,462.7027612,0.59,0.039977519,0.93
28/01/2019,475.5528614,0.577,0.041087767,0.93
29/01/2019,470.8324271,0.581,0.040679922,0.93
30/01/2019,466.8958165,0.589,0.040339799,0.93
31/01/2019,470.8324271,0.581,0.040679922,0.93
01/02/2019,475.5528614,0.577,0.041087767,0.98
02/02/2019,479.1173358,0.573,0.041395738,0.98
03/02/2019,489.7098479,0.565,0.042310931,0.98
04/02/2019,528.3863361,0.54,0.045652579,0.98
05/02/2019,539.0320312,0.532,0.046572367,0.98
06/02/2019,544.7896676,0.529,0.047069827,0.98
07/02/2019,547.4366133,0.526,0.047298523,0.98
08/02/2019,570.0475584,0.511,0.049252109,0.98
09/02/2019,586.583838,0.497,0.050680844,0.98
10/02/2019,593.5452691,0.493,0.051282311,0.98
11/02/2019,605.2094994,0.486,0.052290101,0.97
12/02/2019,607.4170587,0.486,0.052480834,0.97
13/02/2019,615.7080895,0.482,0.053197179,0.97
14/02/2019,632.5432978,0.474,0.054651741,0.97
15/02/2019,670.0324701,0.463,0.057890805,0.97
16/02/2019,674.8150285,0.459,0.058304018,0.97
17/02/2019,681.9596725,0.456,0.058921316,0.97
18/02/2019,695.5749118,0.45,0.060097672,0.97
19/02/2019,709.5637534,0.444,0.061306308,0.97
20/02/2019,726.6956722,0.438,0.062786506,0.97
21/02/2019,731.9869985,0.435,0.063243677,0.93
22/02/2019,742.2341132,0.428,0.064129027,0.93
23/02/2019,759.3331454,0.422,0.065606384,0.93
24/02/2019,768.9826972,0.42,0.066440105,0.93
25/02/2019,777.7684101,0.414,0.067199191,0.93
26/02/2019,768.9826972,0.42,0.066440105,0.93
27/02/2019,759.3331454,0.422,0.065606384,0.93
28/02/2019,753.6113986,0.425,0.065112025,0.93
01/03/2019,759.3331454,0.422,0.065606384,0.92
02/03/2019,768.9826972,0.42,0.066440105,0.92
03/03/2019,777.7684101,0.414,0.067199191,0.92
04/03/2019,768.9826972,0.42,0.066440105,0.92
05/03/2019,759.3331454,0.422,0.065606384,0.92
06/03/2019,759.3331454,0.422,0.065606384,0.92
07/03/2019,742.2341132,0.428,0.064129027,0.92
08/03/2019,733.867742,0.434,0.063406173,0.92
09/03/2019,742.2341132,0.428,0.064129027,0.92
10/03/2019,777.7684101,0.414,0.067199191,0.92
11/03/2019,777.7684101,0.414,0.067199191,0.97
12/03/2019,768.9826972,0.42,0.066440105,0.97
13/03/2019,759.3331454,0.422,0.065606384,0.97
14/03/2019,753.6113986,0.425,0.065112025,0.97
15/03/2019,742.2341132,0.428,0.064129027,0.97
16/03/2019,733.867742,0.434,0.063406173,0.97
17/03/2019,731.9869985,0.435,0.063243677,0.97
18/03/2019,733.867742,0.434,0.063406173,0.97
19/03/2019,742.2341132,0.428,0.064129027,0.97
20/03/2019,753.6113986,0.425,0.065112025,0.97
21/03/2019,759.3331454,0.422,0.065606384,0.99
22/03/2019,768.9826972,0.42,0.066440105,0.99
23/03/2019,777.7684101,0.414,0.067199191,0.99
24/03/2019,781.4639707,0.414,0.067518487,0.99
25/03/2019,787.2077787,0.41,0.068014752,0.99
26/03/2019,789.8552731,0.408,0.068243496,0.99
27/03/2019,802.4596317,0.403,0.069332512,0.99
28/03/2019,817.709861,0.399,0.070650132,0.99
29/03/2019,823.340563,0.396,0.071136625,0.99
30/03/2019,837.319858,0.391,0.072344436,0.99
31/03/2019,856.6558646,0.383,0.074015067,0.99
01/04/2019,868.9062799,0.381,0.075073503,0.98
02/04/2019,883.0497131,0.375,0.076295495,0.98
03/04/2019,888.7323885,0.374,0.076786478,0.98
04/04/2019,905.9562319,0.366,0.078274618,0.98
05/04/2019,911.8264566,0.363,0.078781806,0.98
06/04/2019,917.6456157,0.36,0.079284581,0.98
07/04/2019,925.8003823,0.357,0.079989153,0.98
08/04/2019,931.6259417,0.355,0.080492481,0.98
09/04/2019,938.2690731,0.352,0.081066448,0.98
10/04/2019,949.4572904,0.349,0.08203311,0.98
11/04/2019,949.4572904,0.349,0.08203311,0.97
12/04/2019,955.8835266,0.345,0.082588337,0.97
13/04/2019,982.9675729,0.337,0.084928398,0.97
14/04/2019,996.0654979,0.333,0.086060059,0.97
15/04/2019,1003.211066,0.331,0.086677436,0.97
16/04/2019,1008.588659,0.328,0.08714206,0.97
17/04/2019,1013.718605,0.325,0.087585287,0.97
18/04/2019,1013.718605,0.325,0.087585287,0.97
19/04/2019,1019.805824,0.323,0.088111223,0.97
20/04/2019,1032.142403,0.32,0.089177104,0.97
21/04/2019,1042.673054,0.318,0.090086952,0.96
22/04/2019,1059.278462,0.316,0.091521659,0.96
23/04/2019,1059.278462,0.316,0.091521659,0.96
24/04/2019,1073.034004,0.314,0.092710138,0.96
25/04/2019,1088.966576,0.309,0.094086712,0.96
26/04/2019,1093.951447,0.309,0.094517405,0.96
27/04/2019,1103.622889,0.306,0.095353018,0.96
28/04/2019,1088.966576,0.309,0.094086712,0.96
29/04/2019,1073.034004,0.314,0.092710138,0.96
30/04/2019,1042.673054,0.318,0.090086952,0.96
01/05/2019,1032.142403,0.32,0.089177104,0.96
02/05/2019,1019.805824,0.323,0.088111223,0.96
03/05/2019,1013.718605,0.325,0.087585287,0.96
04/05/2019,1008.588659,0.328,0.08714206,0.96
05/05/2019,1003.211066,0.331,0.086677436,0.96
06/05/2019,996.0654979,0.333,0.086060059,0.96
07/05/2019,996.0654979,0.333,0.086060059,0.96
08/05/2019,1003.211066,0.331,0.086677436,0.96
09/05/2019,1008.588659,0.328,0.08714206,0.96
10/05/2019,1003.211066,0.331,0.086677436,0.96
11/05/2019,996.0654979,0.333,0.086060059,0.94
12/05/2019,1003.211066,0.331,0.086677436,0.94
13/05/2019,1008.588659,0.328,0.08714206,0.94
14/05/2019,1013.718605,0.325,0.087585287,0.94
15/05/2019,1019.805824,0.323,0.088111223,0.94
16/05/2019,1032.142403,0.32,0.089177104,0.94
17/05/2019,1013.718605,0.325,0.087585287,0.94
18/05/2019,1008.588659,0.328,0.08714206,0.94
19/05/2019,1008.588659,0.328,0.08714206,0.94
20/05/2019,1003.211066,0.331,0.086677436,0.94
21/05/2019,982.9675729,0.337,0.084928398,0.92
22/05/2019,949.4572904,0.349,0.08203311,0.92
23/05/2019,938.2690731,0.352,0.081066448,0.92
24/05/2019,931.6259417,0.355,0.080492481,0.92
25/05/2019,925.8003823,0.357,0.079989153,0.92
26/05/2019,917.6456157,0.36,0.079284581,0.92
27/05/2019,911.8264566,0.363,0.078781806,0.92
28/05/2019,911.8264566,0.363,0.078781806,0.92
29/05/2019,905.9562319,0.366,0.078274618,0.92
30/05/2019,890.7235212,0.374,0.076958512,0.92
31/05/2019,888.7323885,0.374,0.076786478,0.92
01/06/2019,883.0497131,0.375,0.076295495,0.92
02/06/2019,868.9062799,0.381,0.075073503,0.92
03/06/2019,856.6558646,0.383,0.074015067,0.92
04/06/2019,846.6750263,0.388,0.073152722,0.92
05/06/2019,837.319858,0.391,0.072344436,0.92
06/06/2019,823.340563,0.396,0.071136625,0.92
07/06/2019,817.709861,0.399,0.070650132,0.92
08/06/2019,802.4596317,0.403,0.069332512,0.92
09/06/2019,787.2077787,0.41,0.068014752,0.92
10/06/2019,777.7684101,0.414,0.067199191,0.92
11/06/2019,768.9826972,0.42,0.066440105,0.88
12/06/2019,759.3331454,0.422,0.065606384,0.88
13/06/2019,742.2341132,0.428,0.064129027,0.88
14/06/2019,733.867742,0.434,0.063406173,0.88
15/06/2019,731.9869985,0.435,0.063243677,0.88
16/06/2019,726.6956722,0.438,0.062786506,0.88
17/06/2019,709.5637534,0.444,0.061306308,0.88
18/06/2019,705.2603531,0.445,0.060934495,0.88
19/06/2019,695.5749118,0.45,0.060097672,0.88
20/06/2019,681.9596725,0.456,0.058921316,0.88
21/06/2019,670.0324701,0.463,0.057890805,0.83
22/06/2019,651.2054062,0.468,0.056264147,0.83
23/06/2019,632.5432978,0.474,0.054651741,0.83
24/06/2019,625.4724228,0.479,0.054040817,0.83
25/06/2019,615.7080895,0.482,0.053197179,0.83
26/06/2019,605.2094994,0.486,0.052290101,0.83
27/06/2019,590.7697268,0.495,0.051042504,0.83
28/06/2019,579.8500114,0.501,0.050099041,0.83
29/06/2019,570.0475584,0.511,0.049252109,0.83
30/06/2019,565.5553451,0.512,0.048863982,0.83
01/07/2019,562.7465625,0.515,0.048621303,0.77
02/07/2019,547.4366133,0.526,0.047298523,0.77
03/07/2019,544.7896676,0.529,0.047069827,0.77
04/07/2019,539.0320312,0.532,0.046572367,0.77
05/07/2019,528.3863361,0.54,0.045652579,0.77
06/07/2019,513.3935143,0.547,0.0443572,0.77
07/07/2019,500.5397965,0.555,0.043246638,0.77
08/07/2019,489.7098479,0.565,0.042310931,0.77
09/07/2019,479.1173358,0.573,0.041395738,0.77
10/07/2019,475.5528614,0.577,0.041087767,0.77
11/07/2019,470.8324271,0.581,0.040679922,0.77
12/07/2019,462.7027612,0.59,0.039977519,0.77
13/07/2019,457.9395023,0.595,0.039565973,0.77
14/07/2019,441.9731597,0.605,0.038186481,0.77
15/07/2019,438.2846748,0.611,0.037867796,0.77
16/07/2019,433.1034796,0.615,0.037420141,0.77
17/07/2019,422.1255374,0.628,0.036471646,0.77
18/07/2019,414.8802212,0.637,0.035845651,0.77
19/07/2019,403.2451118,0.647,0.034840378,0.77
20/07/2019,399.1838321,0.654,0.034489483,0.77
21/07/2019,395.8054644,0.659,0.034197592,0.81
22/07/2019,387.4128013,0.667,0.033472466,0.81
23/07/2019,383.0255477,0.673,0.033093407,0.81
24/07/2019,380.6079051,0.679,0.032884523,0.81
25/07/2019,368.8891563,0.692,0.031872023,0.81
26/07/2019,366.8523106,0.694,0.03169604,0.81
27/07/2019,357.5184719,0.703,0.030889596,0.81
28/07/2019,354.1508236,0.707,0.030598631,0.81
29/07/2019,350.7847958,0.711,0.030307806,0.81
30/07/2019,346.8041772,0.715,0.029963881,0.81
31/07/2019,342.9587517,0.72,0.029631636,0.81
01/08/2019,340.8092698,0.725,0.029445921,0.86
02/08/2019,336.9714761,0.73,0.029114336,0.86
03/08/2019,331.0473197,0.74,0.028602488,0.86
04/08/2019,326.3269963,0.744,0.028194652,0.86
05/08/2019,323.70049,0.75,0.027967722,0.86
06/08/2019,317.6227369,0.76,0.027442604,0.86
07/08/2019,312.9588817,0.763,0.027039647,0.86
08/08/2019,309.6941022,0.769,0.02675757,0.86
09/08/2019,305.6117985,0.775,0.026404859,0.86
10/08/2019,298.2769719,0.786,0.02577113,0.86
11/08/2019,298.2769719,0.786,0.02577113,0.86
12/08/2019,294.9310677,0.79,0.025482044,0.86
13/08/2019,290.822127,0.796,0.025127032,0.86
14/08/2019,282.316305,0.814,0.024392129,0.86
15/08/2019,281.1907775,0.816,0.024294883,0.86
16/08/2019,276.849354,0.821,0.023919784,0.86
17/08/2019,272.9626631,0.825,0.023583974,0.86
18/08/2019,270.2754045,0.831,0.023351795,0.86
19/08/2019,265.8881477,0.848,0.022972736,0.86
20/08/2019,263.903019,0.848,0.022801221,0.86
21/08/2019,259.5218715,0.859,0.02242269,0.92
22/08/2019,257.6568695,0.865,0.022261554,0.92
23/08/2019,252.8514094,0.871,0.021846362,0.92
24/08/2019,248.2138582,0.877,0.021445677,0.92
25/08/2019,245.736431,0.882,0.021231628,0.92
26/08/2019,242.533082,0.887,0.020954858,0.92
27/08/2019,239.6524065,0.892,0.020705968,0.92
28/08/2019,238.6605014,0.901,0.020620267,0.92
29/08/2019,236.1621142,0.902,0.020404407,0.92
30/08/2019,234.7361725,0.906,0.020281205,0.92
31/08/2019,231.4048689,0.911,0.019993381,0.92
01/09/2019,229.8076148,0.912,0.019855378,0.94
02/09/2019,225.2611672,0.919,0.019462565,0.94
03/09/2019,219.570412,0.924,0.018970884,0.94
04/09/2019,216.9080534,0.932,0.018740856,0.94
05/09/2019,215.0140139,0.933,0.018577211,0.94
06/09/2019,211.8465363,0.937,0.018303541,0.94
07/09/2019,209.4099983,0.941,0.018093024,0.94
08/09/2019,208.3234966,0.946,0.01799915,0.94
09/09/2019,205.1794742,0.953,0.017727507,0.94
10/09/2019,203.0484073,0.955,0.017543382,0.94
11/09/2019,201.0928768,0.961,0.017374425,0.96
12/09/2019,200.0871233,0.965,0.017287527,0.96
13/09/2019,197.8839798,0.97,0.017097176,0.96
14/09/2019,194.8205175,0.971,0.016832493,0.96
15/09/2019,190.7940141,0.974,0.016484603,0.96
16/09/2019,187.5910037,0.976,0.016207863,0.96
17/09/2019,185.357045,0.977,0.016014849,0.96
18/09/2019,182.5874012,0.98,0.015775551,0.96
19/09/2019,180.2719124,0.981,0.015575493,0.96
20/09/2019,177.3864506,0.982,0.015326189,0.96
21/09/2019,174.6808211,0.984,0.015092423,0.97
22/09/2019,173.1751601,0.985,0.014962334,0.97
23/09/2019,171.1880372,0.985,0.014790646,0.97
24/09/2019,171.1880372,0.985,0.014790646,0.97
25/09/2019,167.821144,0.988,0.014499747,0.97
26/09/2019,166.0132767,0.989,0.014343547,0.97
27/09/2019,165.7045085,0.99,0.01431687,0.97
28/09/2019,161.1423886,0.991,0.013922702,0.97
29/09/2019,158.5913398,0.993,0.013702292,0.97
30/09/2019,158.5913398,0.993,0.013702292,0.97
01/10/2019,160.5157853,0.992,0.013868564,0.97
02/10/2019,157.6979559,0.994,0.013625103,0.97
03/10/2019,154.9122119,0.995,0.013384415,0.97
04/10/2019,146.6419309,0.996,0.012669863,0.97
05/10/2019,144.0183802,0.996,0.012443188,0.97
06/10/2019,141.6401413,0.997,0.012237708,0.97
07/10/2019,139.0732515,0.998,0.012015929,0.97
08/10/2019,136.5364706,1,0.011796751,0.97
09/10/2019,140.8188988,0.998,0.012166753,0.97
10/10/2019,138.2163217,0.999,0.01194189,0.97
11/10/2019,135.6449267,1,0.011719722,1
12/10/2019,133.1044879,1,0.011500228,1
13/10/2019,130.5948922,1,0.011283399,1
14/10/2019,130.5948922,1,0.011283399,1
15/10/2019,142.8484723,0.997,0.012342108,1
16/10/2019,140.11831,0.998,0.012106222,1
17/10/2019,137.4220338,0.999,0.011873264,1
18/10/2019,148.0659012,0.995,0.012792894,1
19/10/2019,145.17688,0.996,0.012543282,1
20/10/2019,145.17688,0.996,0.012543282,1
21/10/2019,139.5080427,0.998,0.012053495,0.96
22/10/2019,139.5080427,0.998,0.012053495,0.96
23/10/2019,149.9567,0.995,0.012956259,0.96
24/10/2019,154.9122119,0.995,0.013384415,0.96
25/10/2019,157.6979559,0.994,0.013625103,0.96
26/10/2019,160.5157853,0.992,0.013868564,0.96
27/10/2019,158.5913398,0.993,0.013702292,0.96
28/10/2019,161.1423886,0.991,0.013922702,0.96
29/10/2019,166.0132767,0.989,0.014343547,0.96
30/10/2019,166.0132767,0.989,0.014343547,0.96
31/10/2019,167.821144,0.988,0.014499747,0.96
01/11/2019,171.1880372,0.985,0.014790646,0.92
02/11/2019,174.6808211,0.984,0.015092423,0.92
03/11/2019,177.3864506,0.982,0.015326189,0.92
04/11/2019,180.2719124,0.981,0.015575493,0.92
