,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
0.1,2929.404458848679,3675.4412408130847,2403.186709298232,2175.8537845274404,1210.4289101017548,1424.772439728015,2724.799284083887,2821.450562203514,1255.54317390727,3457.9360031800943,2337.8721647339908,2219.1221352723715,2967.9636878640977,1849.3383898749898,2400.3889793352755,3671.871209453042,2400.3889793352755,1543.1909025647126,1600.2283869219696,2233.482032336687,2782.8298748911047,1377.322147570461,3778.3106996720385,5428.404702085349,800.5179310203087,3908.489300711898,2960.9108853256857,4270.294334652015,4292.791733052094,2817.780774213912,2917.559325335609,4618.621619695623,4259.655192585548,8167.1776936349015,2684.0276955397885,3347.7485231837018,4457.662483493845,4607.486825487114,5869.178815503895,2252.94942663694,2454.2146867348292,3111.812574716783,2320.9806248346736,4680.958403782937,6771.168906543472,4176.226659864522,2572.5836659872944,1593.0324376111264,1147.327227684349,2454.2146867348292,4108.012686900386,4497.370974561305,2627.3516150787163,5455.510090716192,3639.5820750707708,2758.936868602477,3051.574876783466,1147.327227684349,1085.8086152666144,1510.6904928556892,1660.241301225748,1861.2661195842952,1749.512476814353,1840.5158718569837,3379.5005926584545,945.8272700702303,1921.1400609298728,854.6593358595118,2420.8622299515114,1458.9508017435528,1012.1645023872286,747.759993175956,1265.5037400356093,3062.38230113231,2739.637358187951,2447.195390419377,3148.398147357801,1797.2408324284368,2834.178216336202,3960.571574340248,1266.9889907579122,2482.1241975828134,3617.3433991081265,2997.401449336209,4426.085981862421,4641.314901563666,4019.0733367499215,2899.6267334884,3179.9623465516347,3382.2417510736814,1331.7507072351455,2768.8237021395944,2912.393118187525,4076.216779093227,990.8263279098664,4029.8302553309195,3250.20797389047,2643.6907388143654
0.11,2757.7521685451934,3521.593372242326,2402.906936301936,2175.8537845274404,1178.7695786039671,1336.8493396400145,2641.7933326484567,2639.74478021783,1210.5335648944758,3282.9832030440293,2198.9500616253804,2137.9351475316175,2934.5440676404264,1831.3188726593553,2337.1429478776345,3612.1087797052924,2270.266630856539,1487.5423727119592,1585.2926732585188,2183.8786850007486,2646.8420534241445,1377.322147570461,3567.8299035824048,5390.8183966334,800.5179310203087,3796.0168656227065,2919.602346408777,4108.012686900386,4126.043380682398,2716.379471461974,2851.0349296246973,4515.855562401299,3985.937814956401,7577.606417484044,2559.28906679712,3076.657953915686,4173.188036286416,4603.240452562628,5655.847521801907,2252.94942663694,2401.995370349842,2961.1814175141035,2214.014638036434,4607.486825487114,6607.988269037009,4078.7919295972993,2505.000016917367,1566.97003009651,1135.9310064416936,2427.5435373225964,3967.9186961330856,4476.342208292831,2627.3516150787163,5331.4830933361045,3521.593372242326,2708.8949918462604,2971.609881921788,1142.0352578667525,1085.8086152666144,1486.3862061920734,1624.1898101210886,1758.3074402540244,1732.7972601208887,1783.6782547545495,3345.7074668016385,942.6980448199297,1883.6450809334842,852.8997856723214,2313.9961125031273,1409.7466529781098,976.6253653834414,732.1114082442125,1259.9841024285895,2949.235962113436,2710.488073500506,2355.5202313121786,3136.787223835328,1763.12555457513,2707.5320278141567,3872.5342723413432,1266.0683409195892,2440.049161170683,3517.219911982216,2965.031099556888,4189.360511220685,4599.049599561864,3992.045861916901,2838.5719646756047,3136.787223835328,3338.508109284508,1331.7507072351455,2721.6513102682857,2784.6303440491383,4025.0619294966627,949.4572903709687,3992.498941295722,3149.42772407208,2601.1360345148196
0.12,2624.3269182147255,3366.3724498258593,2373.403235588493,2155.5255608501107,1142.0352578667525,1266.5593944026223,2558.264178046981,2508.3635406404437,1196.0896582289179,3127.465831038809,2079.466505707232,2064.2388639576575,2900.232916142917,1794.2212989814325,2190.188240645696,3429.1449202058047,2200.5867087137194,1410.9259962934248,1569.566645086851,2155.5255608501107,2558.264178046981,1327.4843033438287,3428.1423659755233,5268.069827180701,792.3200069893948,3754.400689858694,2919.602346408777,4084.3649226656576,3982.1363537565785,2633.588555349253,2809.3673848319268,4425.301126023416,3735.697281004258,7257.143456284025,2423.0002483102585,2899.8031256364484,3928.040669601626,4501.327502375012,5567.510124861346,2252.94942663694,2325.0622118919327,2804.6554924058537,2175.8537845274404,4593.665249813371,6568.479309957069,3999.277289420834,2404.0867349702544,1524.026398689579,1111.5840397330924,2427.5435373225964,3854.55084510462,4462.345695992459,2627.3516150787163,5218.874965549988,3428.1423659755233,2679.360538280498,2937.6514672505027,1113.6242142341944,1082.9512228279852,1434.859318715065,1585.9479244323386,1672.0658526653958,1662.9982027008764,1697.1930244746482,3324.6196087487046,937.9715897975344,1879.5337399159118,842.9290012782408,2208.560873929569,1322.4735822068176,937.9715897975344,726.5834105809247,1226.2774556201316,2913.450613707703,2663.91213119001,2286.320805430389,3112.7781733967013,1763.12555457513,2542.3284765879944,3760.4196043465363,1252.8807169897268,2395.206138924297,3488.02366765049,2943.8641386160166,3953.950055756278,4525.031229630284,3912.4500504144853,2767.787030526785,3106.9624667324997,3323.6105519973216,1317.9538764657275,2684.893610202897,2672.7092135060666,3961.541546855291,938.2690731415546,3981.1719568251947,3049.9385747412553,2537.6722749255596
0.13,2403.186709298232,3051.111034029302,2373.403235588493,2147.2551751746405,1111.5840397330924,1238.3629942565656,2405.675351755346,2385.937267429784,1173.7156052331227,2972.0150145948655,2054.643467018046,1975.162026815925,2860.071249515923,1676.0100223962236,2111.8937699249013,3263.984928026832,2121.7238761906406,1297.4925445609028,1516.7153383533343,2114.1008177611293,2452.313370980089,1292.2054468686988,3278.196223107214,5089.317566047994,786.5647251529042,3741.0998613728943,2915.6109107543916,3991.155965665278,3875.8785907547845,2493.0328596092395,2782.8298748911047,4373.2601265619915,3459.573300618994,6974.058572914311,2308.2522270492045,2748.7470093893935,3735.8308127717546,4493.414446747599,5361.991203595437,2207.9720698412125,2259.8455922027724,2689.0380515511843,2111.8937699249013,4532.390455966039,6448.977889892595,3845.1333579068914,2327.0274161263806,1484.073873152301,1085.8086152666144,2388.899856774089,3717.450678880161,4441.8306299330325,2579.602557906907,5032.857202928736,3345.707466801638,2627.3516150787163,2876.552492412108,1094.5742498744316,1081.606567562748,1393.0952205685671,1547.8306369465217,1547.1280136869507,1618.0572905503504,1625.8792156326995,3272.5067966540287,935.7473756693485,1873.6881014097944,842.9290012782408,2121.7238761906406,1279.2102165874248,900.0157222406395,699.8413336252888,1208.3429225206867,2825.097691459456,2636.448928316396,2172.4566054180505,3088.2940686575557,1750.3689206204212,2412.606716732933,3626.694611165205,1250.3725996739072,2359.4064042345703,3488.02366765049,2942.3925995231825,3756.556124452899,4462.758335252582,3905.140907004483,2717.711344350246,3102.398607762802,3266.582808329702,1317.9538764657275,2636.586931341816,2565.2991477939304,3869.877287621269,925.8003823309043,3934.3695614647186,2951.050580239492,2520.870957877265
0.14,2254.614230624405,2848.062145759552,2338.5880238421,2143.3583276949166,1086.3242408317803,1210.2661137575221,2265.154858524737,2290.407516354872,1142.2469366594564,2892.052966279071,2003.0596563374431,1938.363286248882,2783.5067632027044,1552.9483091486663,2062.9381034775606,3126.388656829163,2063.1982555735804,1225.114303391516,1480.1429069846888,2098.960180564335,2349.0643951744105,1279.6531323241313,3043.592369858861,4846.600253367256,751.1971581695099,3741.0998613728943,2891.117890135454,3819.506270893879,3675.4412408130847,2403.8937301243636,2758.9368686024764,4278.460066196606,3348.6751892361185,6413.856644859069,2222.822287316489,2580.8157162970765,3524.8501112576023,4412.540855456064,5200.986022648137,2175.8537845274404,2201.1238258866283,2550.8175690073103,2063.7278906402603,4500.536196812271,6254.205373648889,3750.345324265824,2253.721188711625,1437.9292318967105,1067.1238990710538,2353.326177864812,3616.3691610323467,4315.330649364415,2508.411740297567,4859.121086903886,3263.984928026832,2587.056990787628,2782.8298748911047,1067.1238990710538,1081.606567562748,1314.9113707396996,1488.34720538296,1488.0569103073772,1552.9483091486663,1533.3744898414955,3205.7369369285907,929.4248028809847,1795.345699996113,842.9290012782408,2062.9381034775606,1229.3146741148,864.5221936900263,678.3155156669641,1191.8783666351076,2685.8792246409866,2601.2889563416143,2110.0293815090445,3062.38230113231,1741.5234712487425,2328.961338789345,3474.224676003098,1246.3175719634537,2300.930280905151,3474.150166288628,2909.882655090988,3545.6677363072154,4388.914983796298,3889.6089772582286,2653.4124759173724,3078.769151193133,3149.660715325555,1317.9538764657275,2611.680527624072,2441.2242308843984,3758.438900096807,912.0592229880615,3887.055355349329,2935.9189650135568,2487.571239677258
0.15,2121.6656070417157,2630.526923089563,2281.1738976318375,2143.3583276949166,1032.2665713449617,1156.2288826432402,2143.3583276949166,2151.4821919030474,1114.13425785947,2778.686244886299,1972.9945886716464,1836.1046128479804,2704.9446585476094,1472.9651816414466,1938.363286248882,2977.975766697701,1964.2418342843052,1182.539178079469,1451.9436117946043,2082.682782545041,2260.6670473837803,1260.4775389309586,2940.5674136832113,4490.354270211134,739.1856820484668,3741.0998613728943,2851.0349296246973,3581.3373818385035,3624.426942888982,2316.9118843751253,2758.936868602477,4176.226659864522,3085.869933261692,5996.960268583649,2117.8045992845196,2415.9437036573813,3399.3396056676806,4404.034538613209,4936.154571602232,2143.3583276949166,2146.1923985892613,2442.114027709356,2008.193089417221,4419.863299075306,5853.566731739125,3549.52944293288,2179.630208279585,1402.7166516128623,1032.2665713449617,2341.993105888083,3437.3384344756923,4156.132426521833,2438.211997087489,4619.905158036201,3121.0027857809355,2523.550156894691,2688.6948527990785,1032.2665713449617,1053.477690331766,1283.7282133854974,1424.8447456504225,1413.6513897200393,1542.6411319890287,1461.4694481738197,3149.191550077979,923.6446316744818,1759.2846584139886,838.3893627550052,1923.4753166340402,1185.6432315799739,808.7512441288611,660.369024914343,1156.2288826432402,2636.586931341816,2520.847114584304,1968.2125892004583,3049.2167576401125,1709.3236706929433,2265.524421927599,3447.5901157879293,1242.913623061333,2244.0994143890234,3449.8614750676006,2895.857636959304,3291.454185787441,4333.267525560248,3842.3975715533334,2594.236437241026,3062.38230113231,3068.9370411566388,1301.3781623864031,2603.8102848293415,2319.861099715271,3718.410637087187,905.956231875654,3836.978774899357,2925.3842373604516,2433.995065334061
0.16,1995.8440400976515,2434.819938459708,2190.76682618369,2062.9381034775606,1004.0549398207864,1146.0571549281258,2051.647336011799,2052.5698079031663,1085.8086152666144,2658.426945026337,1928.8570690611332,1724.4686144167479,2615.3613086198884,1423.38353165841,1912.182379140915,2823.752907731258,1889.7569451548436,1146.0571549281258,1382.8732242852657,2082.682782545041,2169.755317424241,1228.7491541059394,2739.2784904540868,4271.919053894961,739.1856820484668,3711.024237505234,2799.752082681088,3518.319382027914,3514.010432835996,2217.4857484518243,2758.936868602477,4020.766252125687,2880.1938418429445,5624.108977450207,2031.9475744204515,2290.3740662399023,3195.038617821755,4305.037902387491,4745.311029511261,2066.8403849178503,2101.3187506982263,2345.057679729468,1955.2306756224907,4335.646956277167,5600.1723108815095,3419.9005276636085,2139.0270165212232,1368.598577132197,1006.7120437749194,2332.852772929057,3340.646380868934,4015.980964252679,2373.403235588493,4359.2457801432865,2969.5842185564043,2460.0677326676296,2561.4798774628957,1012.388165224614,1030.4184663774429,1265.9566996072951,1400.0244225869644,1316.0195954748333,1484.043846855036,1390.9435125803623,3127.465831038809,914.3514653891916,1734.8542044148983,836.8761499139267,1829.4464667612458,1144.6876246353715,772.8552263451824,637.5233729050013,1136.328881646943,2525.5583334450375,2489.8166684826137,1917.6904163075874,3049.2167576401125,1664.0320326531164,2180.9001069953465,3232.1229378284597,1232.5698829307928,2200.377656360931,3373.2020563394613,2865.8362560845894,3036.224863941812,4290.856450841137,3827.9474471427293,2546.4324052690836,3059.2225706941827,2944.9571396121746,1289.9434537138582,2559.356617602154,2209.171425312802,3646.9786933901955,887.3685463864775,3743.537995151616,2910.682504844237,2408.5789292283025
0.17,1884.5264984375874,2257.9438385993317,2100.768780344257,2001.753442785451,977.2600169191287,1112.3491051710057,1884.5264984375874,1957.4670610517778,1056.8531555994841,2577.3920048336026,1852.9618318799005,1585.9479244323386,2511.8159992556402,1324.231662687766,1772.299592924712,2677.0269596508533,1822.3313243484292,1112.3491051710057,1314.9113707396996,2062.9381034775606,2102.3686248342815,1210.5451932047783,2563.3893327473806,4019.186181338565,739.1856820484668,3675.4412408130847,2782.8298748911047,3419.4197782180445,3419.9005276636085,2153.492738482378,2709.989891959202,3988.185960988709,2683.3020485531997,5269.501237341903,1903.5071565604708,2158.854921314747,2945.5479363420122,4086.097447598259,4697.468696317771,2001.753442785451,2040.1278532138952,2252.94942663694,1881.840176881994,4277.893732821109,5207.694376236332,3286.1363896267817,2073.2011308139895,1313.1399690667097,984.5888573490477,2302.461124730477,3324.6196087487046,3949.9493983760726,2314.6911450377565,4131.327990998086,2867.214981143066,2420.8622299515114,2426.03513395207,996.4113109640124,1015.7994747954344,1224.371312494301,1326.268055475809,1250.2250800114011,1418.2781650915754,1338.5432815744439,3077.5012753693795,907.3771579506143,1663.0240167264203,836.8761499139267,1737.785858894789,1112.2377974415808,732.6288110618622,625.6963526450534,1103.6672126242402,2443.8796951030236,2460.3957692357126,1760.2246486308597,3037.1201030972516,1632.5234538559314,2121.457257237458,3040.9330869242226,1231.7316855786592,2132.3202757120184,3274.8245060585436,2859.102261897819,3022.863943289645,4219.906866405281,3805.5765473838483,2469.6923891636225,3049.2167576401125,2859.9103412002314,1289.9434537138582,2507.4588838794893,2121.457257237458,3570.0320690615113,868.9062798752734,3591.15938285678,2899.8526258529637,2359.696280347127
0.18,1763.2181290930885,2151.188185523883,1989.4750353967274,1938.363286248882,945.0609195853817,1085.8086152666144,1763.2181290930885,1836.9868646497803,1014.0255938186076,2403.186709298232,1794.2212989814325,1520.9751731139745,2506.709610818529,1274.251487243555,1677.9781283852185,2613.721445128002,1734.8542044148983,1083.6235504606038,1262.8901154611908,2062.9381034775606,2019.3593562754259,1204.8022757840172,2414.877986749926,3877.058975320916,739.1856820484668,3522.4069489190088,2718.6986920018508,3345.707466801638,3293.0895747733284,2091.364061488664,2677.026959650853,3915.6362543526025,2532.999338807823,4884.91180573016,1822.3313243484292,2074.287306537568,2805.3754878565537,3937.8163540464893,4543.991032064572,1938.363286248882,1954.9863114118077,2180.385493030014,1826.825098503892,4176.226659864522,4933.091023899873,3124.849319184813,1995.6351550924605,1248.1642697085006,958.1472976167022,2282.9599814573967,3283.7747978364127,3684.977509538802,2252.94942663694,3902.8551164236005,2749.1283028638622,2366.186039822618,2326.1616468638404,960.93361018885,1004.2939644211002,1188.925889951165,1265.5037400356093,1196.955495554852,1377.322147570461,1293.0831605917567,3058.1393347436165,903.9426169207513,1633.1904744043995,821.6042165397483,1623.225130101949,1050.1499571583156,690.778419216786,599.7991584370061,1066.9795514026364,2360.768472435208,2433.7822011946955,1612.3894528642709,2948.5692218617987,1592.572420112766,2080.6204311084366,2920.4333212119573,1229.889308960663,2080.280746696241,3170.48974201607,2844.9382474129725,2905.0965583431134,4067.760059668796,3786.41598771479,2413.370591582519,3022.863943289645,2767.0959161182454,1279.8431084871245,2464.287414979535,2040.416894346489,3512.6232692616845,841.8103388101799,3482.460809506816,2867.687806630135,2323.141794709154
0.19,1654.4730626490036,2027.4042478625438,1874.7024839093651,1810.3094132939598,916.553878264532,1053.477690331766,1624.1898101210886,1750.733999514308,1006.7120437749194,2281.680744197599,1734.8542044148983,1472.9651816414466,2499.8712352138855,1245.0388308092097,1594.0185847872483,2433.906880914435,1657.4732840767736,1034.2994868092328,1228.1675779916318,2037.0173645415769,1895.6787986784875,1194.3579835770493,2289.532937565639,3613.1148929255887,692.5740574943922,3408.029637925695,2643.723583288877,3303.4547294228223,3155.7694431123027,2031.5841312289167,2583.8667180113807,3825.6459193409837,2343.9251136182093,4439.134630054939,1692.6591994923892,1980.4159268064489,2669.078904519313,3714.7698161044095,4404.034538613209,1843.1626272623862,1871.8792781436036,2101.1618912897384,1739.4775957749596,4035.4270346091625,4500.117769846163,2915.044833405046,1932.0258081237178,1210.5451932047783,947.9134202370973,2263.0908465866933,3280.6084186668804,3463.4952946938206,2198.140010344773,3637.8547294420005,2637.44826537482,2347.100728957058,2196.6294408439157,928.2786854403514,982.1502956859515,1149.3170006898201,1247.3009108446506,1159.5189205044942,1296.1947332137345,1254.3209043197307,3041.7281898432398,900.7722713547246,1603.1067666463068,809.4740053082407,1533.7903205315151,1009.7085831565748,641.6581496004987,584.9035764245518,1028.079427724322,2360.768472435208,2386.0142995559027,1551.3979909935113,2864.7588170147064,1551.8316380208535,2023.2591642385123,2800.5159584603416,1218.5804036960317,2019.65430318109,3076.1472551834017,2816.6506732369385,2761.2470249722255,3886.8594638479476,3786.41598771479,2353.503277074269,2997.401449336209,2635.255878164843,1268.029317078179,2403.8270086264497,1952.9264313362853,3423.8068732133324,822.4396507072936,3141.543781837984,2847.2932961265406,2283.0154117638444
0.2,1572.8429009559482,1894.725766697149,1789.2306654362396,1734.8542044148983,900.7722713547246,1053.477690331766,1542.8983698109687,1624.1898101210886,985.593577344531,2109.2866898143884,1683.4305970646826,1410.793338690556,2454.2146867348292,1228.7491541059394,1451.8760234147621,2338.5880238421,1642.9411940446548,1008.5295299790223,1195.440280234467,1976.9353852976071,1827.732737453741,1194.3579835770493,2132.1830645446753,3419.9005276636085,671.7809281930273,3232.414503354602,2566.8100775934868,3205.7369369285907,3023.605744674325,1931.510966478227,2521.835977501373,3749.765986323985,2180.800369364696,4148.025689147665,1627.9400869058018,1861.266119584295,2472.5177327953033,3542.397559395921,4246.97070182261,1740.3582417483044,1774.2924752935046,2025.3022119250222,1661.9643646477032,4006.5079882802747,4156.132426521833,2795.3841043628827,1855.377459883174,1194.3579835770493,923.6446316744818,2252.94942663694,3232.414503354602,3303.4547294228223,2152.2889102456757,3449.2240768494385,2515.220258213714,2302.461124730477,2114.1008177611293,902.0932486739024,962.5546920986819,1111.5840397330924,1225.114303391516,1122.7747196125795,1250.6088088835809,1199.7694668641388,3026.2429734869693,900.7722713547246,1555.71803180503,786.5647251529043,1456.8158149905075,964.5669862053884,614.0542459803979,575.5842672260894,1007.8472680648582,2360.768472435208,2278.83389460709,1404.725299480707,2767.787030526785,1526.3804134111006,1973.8211870726625,2647.185790830495,1208.907668810136,1936.8023066493772,3051.8498663385517,2786.5050517933555,2648.396575152556,3683.30865433554,3777.4203123209845,2299.7987667924585,2997.401449336209,2533.5081929360144,1236.6320497425795,2328.0866196097554,1880.9575419948524,3333.5288528657484,802.4596317171125,2965.031099556888,2834.1251824081864,2221.270335831933
0.21,1515.1179003180941,1815.2056497016579,1737.9364653216057,1636.8078320077202,883.4982762326085,1033.0058133319694,1457.549363753763,1526.3148178712831,958.6467485259719,2062.9381034775606,1673.2273068955515,1341.5448025408457,2439.5396057501694,1203.4228209685775,1419.1021765732703,2176.7374960493617,1634.6905851182855,995.6407772993657,1152.4960802901794,1912.6172813653973,1712.2278171808034,1160.715297908586,2029.4720144319144,3238.333957980646,619.803167230102,3019.316555655916,2445.0024486207835,3047.4720905583717,2890.5484342734862,1822.3313243484292,2459.6775296054434,3686.5668876597574,2036.591586735909,3890.5086170343575,1530.1569600643206,1759.2103117799004,2342.1887068109663,3407.6429149472365,4062.8023682793387,1668.8566183355247,1697.6879911833942,1920.9352214046764,1578.740161520324,3909.1529107120696,3780.1565430841633,2642.9269328392415,1787.9830070499418,1155.8550147044616,904.4710078484229,2252.94942663694,3177.7431286958968,3132.2573703734024,2120.378630585433,3353.0637784350074,2410.007497904816,2294.569526323532,2023.497353258103,882.9657604656668,947.9134202370974,1071.8005941048302,1197.3884142178194,1083.9597142769132,1205.641077270664,1189.3138966387287,2944.254691421915,900.7722713547246,1536.2313009919985,773.5352092678302,1370.3985369931688,932.849529808015,584.0412060692953,557.5769029578009,987.5532427320616,2318.760474769001,2200.636292860837,1267.480707461562,2662.5766768975827,1507.311326284831,1951.4327477601266,2529.750428703668,1188.5733241842167,1847.4415180484727,2955.070159542058,2767.0959161182454,2550.810636102511,3476.311281270516,3775.171393472533,2230.619322170033,2975.1447207229976,2452.462062786053,1215.1813902135361,2214.2469480286413,1774.3033020318076,3265.0374629452444,784.6805032039533,2833.8656272336175,2808.6782973760855,2165.8263453128066
0.22,1486.3761974263184,1704.998315164023,1658.8572926512609,1539.7739977967572,854.6593358595118,1029.2489470508824,1374.2198382907804,1485.2300396721869,946.9401366716776,1958.7817049643036,1593.0324376111264,1265.5037400356093,2403.186709298232,1183.0328424690642,1350.767742413918,2062.9381034775606,1547.8306369465215,975.9907138477549,1102.7109839585598,1874.0534538164266,1566.8998175592633,1141.5787477691679,1936.9854282233616,3020.8142372687266,619.803167230102,2824.5872979921132,2371.7970709705987,2912.2850886047468,2722.7211820707084,1736.9050243664126,2420.8622299515114,3675.4412408130847,1878.0723302893828,3731.1214053456524,1470.1623056618682,1676.473808313002,2183.2448989156,3127.465831038809,3952.169445162374,1581.0335406286922,1583.252560756518,1831.6933538389774,1520.9751731139745,3825.6459193409837,3492.861854765853,2507.9844021196636,1706.8534588311375,1130.818092667571,877.955265790124,2252.94942663694,3039.2300238381836,2963.68691764298,2100.768780344257,3139.2507314140007,2313.7127434131744,2272.2434785040423,1877.1181119126386,842.9290012782408,942.6980448199297,1013.0732454892798,1159.6442522906473,1050.4634330888603,1184.5272456724106,1160.715297908586,2855.2457161691373,900.7722713547246,1499.3767374065683,755.7781270456114,1269.60947339152,900.5831340762034,565.0848087206653,552.6906566499355,948.5868275442763,2268.2490361394084,2143.5255165329427,1168.9600934120313,2516.7547365506503,1443.9134076440835,1884.7377282820125,2383.2485114805477,1158.916994473197,1747.0853006262237,2896.923495296096,2605.7522571768172,2429.4173393731435,3215.6626887718608,3705.8962323456653,2167.769601675138,2909.7085274968313,2339.056839260416,1194.65980941161,2125.388105635554,1666.9825844143531,3216.7896399649153,777.7684100939666,2710.488073500506,2799.9204116648716,2069.448730430736
0.23,1434.0918404196534,1596.6556524251896,1596.39054728952,1453.787808743457,836.8761499139267,1006.7120437749194,1280.6719025894727,1417.0202590995693,918.5392892193182,1884.9154261701042,1569.566645086851,1210.5451932047783,2373.403235588493,1126.3820015157125,1253.134085554138,2029.4720144319144,1493.1762014089638,947.9134202370972,1061.353775956442,1795.6268002497825,1451.8209113249816,1111.5840397330924,1866.381053277148,2862.424142539568,614.6291381053686,2644.5277216404193,2258.3517611597294,2783.675985280604,2532.454828501645,1647.7852240553611,2373.403235588493,3637.4408024450595,1755.4398977735818,3427.1121361865353,1384.6261958794144,1586.302150091278,2099.671935187008,2987.198843084657,3832.016703580359,1536.8112677897248,1510.4369493478914,1740.3582417483044,1458.4307516556023,3783.9016658606224,3241.1127093685095,2360.8463924785183,1634.2842276303943,1103.4860404937788,857.4209360520562,2252.94942663694,2982.7911226467127,2853.839638642904,2046.0962361157885,2982.7911226467127,2215.248269732223,2272.2434785040423,1744.5019026027542,836.8761499139267,931.0054460780757,967.7016199122721,1129.1671279524573,998.740731912521,1148.9822268899743,1147.327227684349,2724.5042529757798,898.4080553732088,1400.0244225869644,739.1856820484668,1230.0907016535775,872.8075160967965,551.10045587387,537.6863815887882,920.5179127128706,2191.9754568393096,2051.897336715845,1094.4327369621526,2397.5972362599537,1443.9134076440837,1781.9366913212075,2311.7262006824185,1140.7517852305334,1635.704082570716,2826.2031027738717,2523.278897955441,2334.209653866882,3109.7949864335487,3539.2728376738155,2115.958953973578,2815.0583572529395,2268.191421372425,1166.7124876281011,2025.040272987144,1595.3403827773898,3179.9623465516343,771.4426967766136,2529.1679215313584,2743.6979696852095,1949.0217798649019
0.24,1427.6226096036212,1505.0505338067283,1561.741682156332,1367.1584112366468,800.5179310203087,977.2600169191287,1197.8213328807865,1377.322147570461,904.1482810227482,1791.9755138860958,1530.7390949559096,1171.0683186754657,2373.403235588493,1126.3820015157125,1215.9901622416598,1938.363286248882,1439.5820546648176,921.0919604468997,1006.7120437749194,1734.8542044148983,1340.896555210165,1085.8086152666144,1785.2533283218645,2697.9439226586737,587.3254779240226,2491.323265708077,2170.027813439457,2658.916015914827,2363.934333201176,1572.225700937444,2294.569526323532,3569.6601221072224,1617.2907256040078,3194.5303984901484,1308.1733812303519,1500.9154928727644,2024.7925895880883,2869.0434143715756,3661.427295762991,1482.9177066324148,1430.0785401489377,1652.776567378327,1377.322147570461,3652.7130179122646,3016.631446753824,2252.94942663694,1580.0506638679628,1064.7292412241582,840.7499747870877,2222.822287316489,2879.9410995124226,2679.832978922648,2011.273149265088,2849.173564375076,2136.8613609343765,2263.0908465866933,1629.2916113150898,816.0188771714377,904.9993987760939,923.6446316744818,1103.0598300074992,965.1088119564843,1112.5956732340828,1136.328881646943,2595.424331299545,885.0675445811069,1260.4775389309586,729.1794589441977,1179.8333969152575,831.3782538992223,538.1779973787504,511.90408309253314,898.4080553732088,2099.53849886477,2013.9083433081928,1048.4990429572313,2325.5344497438136,1299.4466053853776,1702.0109800770233,2222.448810596662,1114.3100441639424,1561.9884517813575,2723.321528191774,2418.8697237760985,2272.102441483479,2942.5605619245853,3437.239103823116,2073.384203018398,2728.049487293422,2197.850957411297,1157.0316746502444,1938.2720697602458,1571.2328338909326,3141.3479428231312,768.9826971531983,2361.5353365878946,2627.0039184864618,1817.540254546043
