,year,month,node,cat,flow_sum,value
1616,2020,11,MOZ,morning,-7104,-1011503.7400000001
1617,2020,11,MOZ,off,-37941,-1720146.380000002
1618,2020,11,MOZ,standard,-13854,-1981208.539999998
1619,2020,11,NAM,morning,-496,-95790.01000000001
1620,2020,11,NAM,off,11404,501646.0199999997
1621,2020,11,NAM,standard,-544,-88725.39000000001
1622,2020,11,RSA,evening,-437,-128880.96000000002
1623,2020,11,RSA,morning,-298,-62172.049999999996
1624,2020,11,RSA,off,-8753,-411917.2599999999
1625,2020,11,RSA,standard,-1190,-189925.3
1626,2020,11,ZAMC,evening,2324,686721.1799999999
1627,2020,11,ZAMC,morning,9092,1434208.33
1628,2020,11,ZAMC,off,29465,1380843.879999999
1629,2020,11,ZAMC,standard,20135,2894966.910000002
1630,2020,11,ZAMZ,off,1726,80880.53000000001
1631,2020,11,ZIM,evening,66,20170.08999999999
1632,2020,11,ZIM,morning,-1088,-235672.27000000002
1633,2020,11,ZIM,off,4846,210637.39999999988
1634,2020,11,ZIM,standard,-3732,-513821.57999999996
1635,2020,12,BOT,evening,2,406.06
1636,2020,12,BOT,morning,68,6661.349999999999
1637,2020,12,BOT,off,-1045,-42065.649999999994
1638,2020,12,BOT,standard,516,35330.310000000005
1639,2020,12,ESW,morning,10,501.8
1640,2020,12,LES,evening,-210,-48786.09999999999
1641,2020,12,LES,morning,-670,-73677.60000000002
1642,2020,12,LES,off,-1135,-57189.19999999999
1643,2020,12,LES,standard,-1335,-140649.64999999985
1644,2020,12,MOZ,evening,-1710,-321848.95999999996
1645,2020,12,MOZ,morning,-6718,-624645.9499999998
1646,2020,12,MOZ,off,-39297,-1949589.449999999
1647,2020,12,MOZ,standard,-14434,-1324527.470000001
1648,2020,12,NAM,evening,-40,-3601.8
1649,2020,12,NAM,morning,-286,-42629.08
1650,2020,12,NAM,off,10395,523893.97000000003
1651,2020,12,NAM,standard,-891,-110894.31000000001
1652,2020,12,RSA,evening,-11,-11425.630000000005
1653,2020,12,RSA,morning,-290,-53014.91
1654,2020,12,RSA,off,-1921,-96562.60999999999
1655,2020,12,RSA,standard,-804,-98058.47000000003
1656,2020,12,ZAMC,evening,2699,622975.8900000001
1657,2020,12,ZAMC,morning,8499,1040191.5799999996
1658,2020,12,ZAMC,off,23106,1159263.7200000007
1659,2020,12,ZAMC,standard,22842,2438216.3899999997
1660,2020,12,ZAMZ,evening,-162,-30942.659999999996
1661,2020,12,ZAMZ,standard,-604,-62188.40999999999
1662,2020,12,ZIM,evening,-568,-206776.8
1663,2020,12,ZIM,morning,-613,-253387.19000000006
1664,2020,12,ZIM,off,9897,462249.22
1665,2020,12,ZIM,standard,-5290,-737228.39
1666,2021,1,BOT,morning,179,8964.849999999999
1667,2021,1,BOT,off,153,8761.6
1668,2021,1,BOT,standard,7983,488930.77
1669,2021,1,LES,evening,-155,-19834.9
1670,2021,1,LES,morning,-160,-8010.900000000001
1671,2021,1,LES,off,-935,-46974.15000000001
1672,2021,1,LES,standard,-955,-67436.65000000001
1673,2021,1,MOZ,evening,-812,-91625.49
1674,2021,1,MOZ,morning,-3498,-268898.31000000006
1675,2021,1,MOZ,off,-32635,-1612250.120000001
1676,2021,1,MOZ,standard,-15881,-996933.9499999997
1677,2021,1,NAM,evening,467,53704.82
1678,2021,1,NAM,morning,-54,-5952.700000000001
1679,2021,1,NAM,off,20596,1013996.9100000001
1680,2021,1,NAM,standard,-456,-22534.519999999997
1681,2021,1,RSA,evening,2,347.9800000000005
1682,2021,1,RSA,off,-8501,-409953.20999999996
1683,2021,1,RSA,standard,-20,-449.4400000000003
1684,2021,1,ZAMC,evening,2017,238935.29999999996
1685,2021,1,ZAMC,morning,6678,583459.3599999996
1686,2021,1,ZAMC,off,21727,1073919.4099999983
1687,2021,1,ZAMC,standard,17295,1191427.7700000014
1688,2021,1,ZAMZ,evening,-1518,-181349.77
1689,2021,1,ZAMZ,morning,-3148,-309757.52999999997
1690,2021,1,ZAMZ,off,-403,-27418.35
1691,2021,1,ZAMZ,standard,-7935,-587121.0699999998
1692,2021,1,ZIM,evening,-1,-177.9400000000005
1693,2021,1,ZIM,morning,3,195.22999999999865
1694,2021,1,ZIM,off,-2,-82.08999999999946
1695,2021,1,ZIM,standard,-31,-5882.910000000002
1696,2021,2,BOT,morning,1,50.100000000000364
1697,2021,2,BOT,off,264,15670.59
1698,2021,2,BOT,standard,374,25109.309999999998
1699,2021,2,LES,evening,-150,-23020.700000000004
1700,2021,2,LES,morning,-26,-1470.07
1701,2021,2,LES,off,-121,-7372.46
1702,2021,2,LES,standard,-549,-63412.42000000002
1703,2021,2,MOZ,evening,-129,-22045.269999999997
1704,2021,2,MOZ,morning,-3197,-266418.7300000001
1705,2021,2,MOZ,off,-22077,-1054988.1700000006
1706,2021,2,MOZ,standard,-4125,-339346.94999999984
1707,2021,2,NAM,evening,267,52591.7
1708,2021,2,NAM,morning,-141,-10989.910000000005
1709,2021,2,NAM,off,6676,341554.50000000006
1710,2021,2,NAM,standard,-104,-29055.359999999975
1711,2021,2,RSA,morning,1,204.04999999999927
1712,2021,2,RSA,off,-3129,-159317.87000000002
1713,2021,2,RSA,standard,-125,-12794.269999999999
1714,2021,2,ZAMC,evening,2260,352618.68000000005
1715,2021,2,ZAMC,morning,7471,809621.0599999999
1716,2021,2,ZAMC,off,23196,1347040.0900000008
1717,2021,2,ZAMC,standard,20524,2094123.2900000007
1718,2021,2,ZAMZ,evening,-2193,-351859.25999999995
1719,2021,2,ZAMZ,morning,-4038,-521228.21
1720,2021,2,ZAMZ,off,-4801,-482196.2399999999
1721,2021,2,ZAMZ,standard,-14705,-1508237.3100000005
1722,2021,2,ZIM,evening,-55,-8285.15
1723,2021,2,ZIM,morning,-71,-9768.29
1724,2021,2,ZIM,off,-8,-390.4399999999996
1725,2021,2,ZIM,standard,-1290,-166386.29
1726,2021,3,BOT,evening,5,750.0
1727,2021,3,BOT,morning,1576,73528.35
1728,2021,3,BOT,off,5779,229893.05000000008
1729,2021,3,BOT,standard,9340,573351.7899999998
1730,2021,3,ESW,off,3276,98548.55999999998
1731,2021,3,ESW,standard,193,7503.05
1732,2021,3,LES,evening,-180,-24036.0
1733,2021,3,LES,morning,-77,-3624.7699999999995
1734,2021,3,LES,off,-114,-5408.24
1735,2021,3,LES,standard,-190,-16120.539999999999
1736,2021,3,MOZ,evening,-1592,-191173.55999999994
1737,2021,3,MOZ,morning,-6220,-452565.21999999986
1738,2021,3,MOZ,off,-36313,-1438655.6799999992
1739,2021,3,MOZ,standard,-17109,-1043031.7499999995
1740,2021,3,NAM,evening,582,73714.93
1741,2021,3,NAM,morning,712,40364.65
1742,2021,3,NAM,off,9648,409586.5999999999
1743,2021,3,NAM,standard,1037,57549.64000000001
1744,2021,3,RSA,evening,3,430.38000000000034
1745,2021,3,RSA,morning,162,12521.650000000003
1746,2021,3,RSA,off,275,-9593.01000000001
1747,2021,3,RSA,standard,291,12352.779999999999
1748,2021,3,ZAMC,evening,2624,361450.6599999999
1749,2021,3,ZAMC,morning,7651,714854.3500000002
1750,2021,3,ZAMC,off,22823,949236.0100000009
1751,2021,3,ZAMC,standard,21470,1370239.7200000007
1752,2021,3,ZAMZ,evening,-1394,-215181.94999999992
1753,2021,3,ZAMZ,morning,-3507,-357001.19000000006
1754,2021,3,ZAMZ,off,-5333,-231258.55
1755,2021,3,ZAMZ,standard,-14824,-944044.3799999993
1756,2021,3,ZIM,evening,-48,-5954.459999999999
1757,2021,3,ZIM,morning,-297,-28077.82
1758,2021,3,ZIM,off,-41,-2348.7400000000016
1759,2021,3,ZIM,standard,-208,-17800.31
