,month_no,node,cat,year,month,hour,flow_sum,value
25867,2020.12,RSA,evening,2020,12,19,-290,-67645.84999999999
25868,2020.12,RSA,off,2020,12,19,-130,-6581.900000000001
25869,2020.12,ZAMC,evening,2020,12,19,1320,322247.99999999994
25870,2020.12,ZAMC,off,2020,12,19,30,1518.9
25871,2020.12,ZAMZ,evening,2020,12,19,-122,-22945.059999999998
25872,2020.12,ZIM,evening,2020,12,19,-1365,-339652.9799999999
25873,2020.12,ZIM,off,2020,12,19,-39,-1974.5700000000006
25874,2020.12,BOT,off,2020,12,19,82,5325.08
25875,2020.12,BOT,standard,2020,12,19,44,2858.68
25876,2020.12,LES,off,2020,12,19,-5,-324.7
25877,2020.12,LES,standard,2020,12,19,-5,-324.85
25878,2020.12,MOZ,off,2020,12,19,536,27954.81
25879,2020.12,MOZ,standard,2020,12,19,139,12456.83
25880,2020.12,NAM,off,2020,12,19,10,470.4
25881,2020.12,RSA,off,2020,12,19,-552,-29040.64
25882,2020.12,RSA,standard,2020,12,19,-172,-17684.24
25883,2020.12,ZAMC,off,2020,12,19,190,9972.199999999999
25884,2020.12,ZAMC,standard,2020,12,19,100,9923.0
25885,2020.12,ZIM,off,2020,12,19,-261,-14357.15
25886,2020.12,ZIM,standard,2020,12,19,-106,-7229.419999999998
25887,2020.12,BOT,off,2020,12,20,43,2791.56
25888,2020.12,BOT,standard,2020,12,20,5,500.25
25889,2020.12,LES,off,2020,12,20,-20,-1225.5
25890,2020.12,LES,standard,2020,12,20,-85,-9259.45
25891,2020.12,MOZ,off,2020,12,20,322,18580.38
25892,2020.12,MOZ,standard,2020,12,20,381,41087.98
25893,2020.12,NAM,off,2020,12,20,18,1082.88
25894,2020.12,RSA,off,2020,12,20,-162,-9003.36
25895,2020.12,RSA,standard,2020,12,20,-130,-13822.039999999999
25896,2020.12,ZAMC,off,2020,12,20,190,11323.199999999999
25897,2020.12,ZAMC,standard,2020,12,20,900,96963.00000000001
25898,2020.12,ZAMZ,standard,2020,12,20,-62,-6006.200000000001
25899,2020.12,ZIM,off,2020,12,20,-391,-23549.16
25900,2020.12,ZIM,standard,2020,12,20,-1009,-109463.54000000001
25901,2020.12,MOZ,off,2020,12,20,593,28986.739999999994
25902,2020.12,NAM,off,2020,12,20,63,2919.92
25903,2020.12,RSA,off,2020,12,20,-612,-29867.719999999998
25904,2020.12,ZAMC,off,2020,12,20,240,11732.099999999999
25905,2020.12,ZIM,off,2020,12,20,-284,-13771.039999999999
25906,2020.12,BOT,standard,2020,12,21,5,500.55
25907,2020.12,LES,off,2020,12,21,-25,-1454.85
25908,2020.12,LES,standard,2020,12,21,-85,-9268.4
25909,2020.12,MOZ,off,2020,12,21,425,24013.910000000003
25910,2020.12,MOZ,standard,2020,12,21,642,68482.40999999999
25911,2020.12,RSA,off,2020,12,21,-144,-7290.72
25912,2020.12,RSA,standard,2020,12,21,-718,-76760.77
25913,2020.12,ZAMC,off,2020,12,21,351,20456.39
25914,2020.12,ZAMC,standard,2020,12,21,1675,181162.28000000003
25915,2020.12,ZAMZ,standard,2020,12,21,-62,-6008.6
25916,2020.12,ZIM,off,2020,12,21,-607,-35724.73
25917,2020.12,ZIM,standard,2020,12,21,-1457,-158107.47
25918,2020.12,LES,off,2020,12,21,-20,-947.75
25919,2020.12,LES,standard,2020,12,21,-5,-400.45000000000005
25920,2020.12,MOZ,off,2020,12,21,691,33766.72
25921,2020.12,MOZ,standard,2020,12,21,135,10812.150000000001
25922,2020.12,NAM,off,2020,12,21,30,1412.7
25923,2020.12,NAM,standard,2020,12,21,77,6166.93
25924,2020.12,RSA,off,2020,12,21,-881,-43182.22
25925,2020.12,RSA,standard,2020,12,21,-106,-8489.54
25926,2020.12,ZAMC,off,2020,12,21,516,25019.04
25927,2020.12,ZAMC,standard,2020,12,21,63,5045.67
25928,2020.12,ZIM,off,2020,12,21,-336,-16068.49
25929,2020.12,ZIM,standard,2020,12,21,-164,-13134.76
25930,2020.12,LES,off,2020,12,22,-85,-4318.5
25931,2020.12,LES,standard,2020,12,22,-25,-1994.4
25932,2020.12,MOZ,off,2020,12,22,1745,88772.01000000001
25933,2020.12,MOZ,standard,2020,12,22,247,19537.64
25934,2020.12,NAM,off,2020,12,22,993,50656.04999999999
25935,2020.12,RSA,off,2020,12,22,-1772,-90041.93999999997
25936,2020.12,RSA,standard,2020,12,22,-384,-30313.08
25937,2020.12,ZAMC,off,2020,12,22,1192,60486.93000000001
25938,2020.12,ZAMC,standard,2020,12,22,272,21532.04
25939,2020.12,ZIM,off,2020,12,22,-2073,-105554.55000000002
25940,2020.12,ZIM,standard,2020,12,22,-110,-8762.2
25941,2020.12,LES,off,2020,12,22,-25,-1218.9
25942,2020.12,MOZ,off,2020,12,22,813,40595.36
25943,2020.12,NAM,off,2020,12,22,219,11241.21
25944,2020.12,RSA,off,2020,12,22,-1099,-55164.95
25945,2020.12,ZAMC,off,2020,12,22,563,27772.49
25946,2020.12,ZIM,off,2020,12,22,-471,-23225.210000000003
25947,2020.12,BOT,off,2020,12,23,-65,-3272.3
25948,2020.12,LES,off,2020,12,23,-110,-5536.75
25949,2020.12,MOZ,off,2020,12,23,2485,125218.35999999999
25950,2020.12,NAM,off,2020,12,23,1325,66885.62999999999
25951,2020.12,RSA,off,2020,12,23,-2654,-133805.74
25952,2020.12,ZAMC,off,2020,12,23,1513,76115.18
25953,2020.12,ZIM,off,2020,12,23,-2494,-125604.38
25954,2020.12,BOT,off,2020,12,23,-45,-2274.6
25955,2020.12,LES,off,2020,12,23,-25,-1214.4
25956,2020.12,MOZ,off,2020,12,23,995,48945.54000000001
25957,2020.12,NAM,off,2020,12,23,319,16208.36
25958,2020.12,RSA,off,2020,12,23,-1381,-67876.23
25959,2020.12,ZAMC,off,2020,12,23,549,26594.37
25960,2020.12,ZIM,off,2020,12,23,-412,-20383.04
25961,2021.01,BOT,off,2021,1,0,-10,-500.9
25962,2021.01,LES,off,2021,1,0,-75,-3704.2999999999997
25963,2021.01,LES,standard,2021,1,0,-5,-397.1
25964,2021.01,MOZ,off,2021,1,0,2156,109592.06000000001
25965,2021.01,NAM,off,2021,1,0,1880,93443.84999999999
25966,2021.01,RSA,off,2021,1,0,-2266,-115062.54000000001
25967,2021.01,ZAMC,off,2021,1,0,1100,55874.60999999999
25968,2021.01,ZAMC,standard,2021,1,0,55,4368.1
25969,2021.01,ZAMZ,standard,2021,1,0,-50,-3971.0000000000005
25970,2021.01,ZIM,off,2021,1,0,-2785,-139642.78
25971,2021.01,BOT,off,2021,1,0,-5,-250.5
25972,2021.01,LES,off,2021,1,0,-25,-1228.05
25973,2021.01,MOZ,off,2021,1,0,1126,56928.86
25974,2021.01,NAM,off,2021,1,0,976,48590.67
25975,2021.01,RSA,off,2021,1,0,-1336,-66736.53
25976,2021.01,ZAMC,off,2021,1,0,548,27298.99
25977,2021.01,ZIM,off,2021,1,0,-1284,-64603.44
25978,2021.01,BOT,off,2021,1,1,-15,-751.05
25979,2021.01,LES,off,2021,1,1,-80,-3967.9500000000007
25980,2021.01,MOZ,off,2021,1,1,2271,114245.23999999999
25981,2021.01,NAM,off,2021,1,1,1997,98856.49
25982,2021.01,RSA,off,2021,1,1,-2618,-131841.84
25983,2021.01,ZAMC,off,2021,1,1,1169,59031.98999999999
25984,2021.01,ZIM,off,2021,1,1,-2724,-135572.88
25985,2021.01,BOT,off,2021,1,1,-30,-1502.1999999999998
25986,2021.01,LES,off,2021,1,1,-25,-1217.7
25987,2021.01,MOZ,off,2021,1,1,1176,56953.68
25988,2021.01,NAM,off,2021,1,1,1018,49113.10999999999
25989,2021.01,RSA,off,2021,1,1,-1443,-70011.95
25990,2021.01,ZAMC,off,2021,1,1,548,26427.94
25991,2021.01,ZIM,off,2021,1,1,-1244,-59762.88
25992,2021.01,BOT,off,2021,1,2,-20,-1001.2
25993,2021.01,LES,off,2021,1,2,-80,-3923.3499999999995
25994,2021.01,MOZ,off,2021,1,2,2344,117530.44
25995,2021.01,NAM,off,2021,1,2,2152,106615.23
25996,2021.01,RSA,off,2021,1,2,-2803,-140164.66
25997,2021.01,ZAMC,off,2021,1,2,1169,58380.54
25998,2021.01,ZIM,off,2021,1,2,-2762,-137437.0
25999,2021.01,BOT,off,2021,1,2,-45,-2252.7
26000,2021.01,LES,off,2021,1,2,-25,-1215.9499999999998
26001,2021.01,MOZ,off,2021,1,2,1188,56809.17
26002,2021.01,NAM,off,2021,1,2,1013,48479.159999999996
26003,2021.01,RSA,off,2021,1,2,-1435,-68882.97
26004,2021.01,ZAMC,off,2021,1,2,548,26119.91
26005,2021.01,ZIM,off,2021,1,2,-1244,-59056.619999999995
26006,2021.01,BOT,off,2021,1,3,-15,-750.9000000000001
26007,2021.01,LES,off,2021,1,3,-80,-3895.2999999999997
26008,2021.01,MOZ,off,2021,1,3,2334,116672.87999999999
26009,2021.01,NAM,off,2021,1,3,2192,108119.12999999999
26010,2021.01,RSA,off,2021,1,3,-2891,-143169.58000000002
26011,2021.01,ZAMC,off,2021,1,3,1169,58011.78999999999
26012,2021.01,ZIM,off,2021,1,3,-2709,-134988.02
26013,2021.01,BOT,off,2021,1,3,-45,-2252.5
26014,2021.01,LES,off,2021,1,3,-25,-1215.0
26015,2021.01,MOZ,off,2021,1,3,1315,61178.2
26016,2021.01,NAM,off,2021,1,3,1009,47039.29000000001
26017,2021.01,RSA,off,2021,1,3,-1272,-59760.75999999999
26018,2021.01,ZAMC,off,2021,1,3,548,25669.010000000002
26019,2021.01,ZIM,off,2021,1,3,-1530,-70658.23999999999
26020,2021.01,BOT,off,2021,1,4,-5,-250.3
26021,2021.01,LES,off,2021,1,4,-80,-3889.0000000000005
26022,2021.01,MOZ,off,2021,1,4,2388,119526.91999999998
26023,2021.01,NAM,off,2021,1,4,2244,110577.87000000001
26024,2021.01,RSA,off,2021,1,4,-3023,-149236.06
26025,2021.01,ZAMC,off,2021,1,4,1169,57916.419999999984
26026,2021.01,ZIM,off,2021,1,4,-2693,-134645.85000000003
26027,2021.01,BOT,off,2021,1,4,-35,-1752.1000000000001
26028,2021.01,LES,off,2021,1,4,-25,-1215.4
26029,2021.01,MOZ,off,2021,1,4,1192,55505.4
26030,2021.01,NAM,off,2021,1,4,998,46648.170000000006
26031,2021.01,RSA,off,2021,1,4,-1414,-66444.07999999999
26032,2021.01,ZAMC,off,2021,1,4,548,25725.569999999996
26033,2021.01,ZIM,off,2021,1,4,-1264,-58467.56
26034,2021.01,LES,off,2021,1,5,-80,-3854.35
26035,2021.01,MOZ,off,2021,1,5,1201,57633.68000000001
26036,2021.01,NAM,off,2021,1,5,252,12481.599999999999
26037,2021.01,RSA,off,2021,1,5,-478,-22900.410000000003
26038,2021.01,ZAMC,off,2021,1,5,1169,55689.799999999996
26039,2021.01,ZIM,off,2021,1,5,-2064,-99050.32
26040,2021.01,BOT,off,2021,1,5,-20,-1000.7000000000002
26041,2021.01,LES,off,2021,1,5,-25,-1161.2
26042,2021.01,MOZ,off,2021,1,5,707,32482.81
26043,2021.01,NAM,off,2021,1,5,370,17549.170000000002
26044,2021.01,RSA,off,2021,1,5,-510,-24168.740000000005
26045,2021.01,ZAMC,off,2021,1,5,548,25257.28
26046,2021.01,ZIM,off,2021,1,5,-1070,-48958.619999999995
26047,2021.01,BOT,off,2021,1,6,179,8964.849999999999
26048,2021.01,LES,off,2021,1,6,-160,-8010.900000000001
26049,2021.01,MOZ,off,2021,1,6,1406,70400.45000000001
26050,2021.01,NAM,off,2021,1,6,16,801.28
26051,2021.01,RSA,off,2021,1,6,-128,-6408.74
26052,2021.01,ZAMC,off,2021,1,6,1369,68545.04999999999
26053,2021.01,ZIM,off,2021,1,6,-2682,-134291.99
26054,2021.01,BOT,off,2021,1,6,-10,-500.0999999999999
26055,2021.01,LES,off,2021,1,6,-50,-2342.0
26056,2021.01,MOZ,off,2021,1,6,444,20214.89
26057,2021.01,NAM,off,2021,1,6,71,3258.71
26058,2021.01,RSA,off,2021,1,6,-245,-11842.97
26059,2021.01,ZAMC,off,2021,1,6,542,25203.29
26060,2021.01,ZIM,off,2021,1,6,-752,-33991.82000000001
26061,2021.01,MOZ,morning,2021,1,7,417,42160.5
26062,2021.01,MOZ,off,2021,1,7,61,3052.44
26063,2021.01,MOZ,standard,2021,1,7,81,8292.779999999999
26064,2021.01,NAM,morning,2021,1,7,-20,-2000.5
26065,2021.01,RSA,morning,2021,1,7,-92,-9405.439999999999
26066,2021.01,ZAMC,morning,2021,1,7,1627,163329.7
26067,2021.01,ZAMC,off,2021,1,7,61,3052.44
26068,2021.01,ZAMC,standard,2021,1,7,81,8292.779999999999
26069,2021.01,ZAMZ,morning,2021,1,7,-1190,-119168.7
26070,2021.01,ZIM,morning,2021,1,7,-742,-74915.56000000003
26071,2021.01,ZIM,off,2021,1,7,-122,-6104.88
26072,2021.01,ZIM,standard,2021,1,7,-162,-16585.559999999998
26073,2021.01,BOT,off,2021,1,7,135,6766.35
26074,2021.01,MOZ,off,2021,1,7,627,32242.98
26075,2021.01,NAM,off,2021,1,7,-53,-2748.05
26076,2021.01,RSA,off,2021,1,7,-391,-20064.33
26077,2021.01,ZAMC,off,2021,1,7,592,30575.149999999998
26078,2021.01,ZIM,off,2021,1,7,-910,-46772.1
26079,2021.01,MOZ,morning,2021,1,8,619,60616.12999999999
26080,2021.01,MOZ,off,2021,1,8,61,3053.0499999999997
26081,2021.01,MOZ,standard,2021,1,8,81,8293.59
26082,2021.01,NAM,morning,2021,1,8,-31,-2947.0299999999997
26083,2021.01,RSA,morning,2021,1,8,-80,-8188.2
26084,2021.01,ZAMC,morning,2021,1,8,1607,156762.30000000002
26085,2021.01,ZAMC,off,2021,1,8,61,3053.0499999999997
26086,2021.01,ZAMC,standard,2021,1,8,81,8293.59
26087,2021.01,ZAMZ,morning,2021,1,8,-958,-93294.2
26088,2021.01,ZIM,morning,2021,1,8,-1157,-112948.99999999997
26089,2021.01,ZIM,off,2021,1,8,-122,-6106.099999999999
26090,2021.01,ZIM,standard,2021,1,8,-162,-16587.18
26091,2021.01,BOT,off,2021,1,8,190,9523.349999999999
26092,2021.01,MOZ,off,2021,1,8,674,34843.450000000004
26093,2021.01,NAM,off,2021,1,8,-130,-6509.7
26094,2021.01,RSA,off,2021,1,8,-326,-16759.46
26095,2021.01,ZAMC,off,2021,1,8,614,31829.800000000003
26096,2021.01,ZIM,off,2021,1,8,-1022,-52927.44
26097,2021.01,MOZ,morning,2021,1,9,626,61377.85
26098,2021.01,MOZ,off,2021,1,9,63,3153.1499999999996
26099,2021.01,MOZ,standard,2021,1,9,83,8498.37
26100,2021.01,NAM,morning,2021,1,9,-19,-1806.45
26101,2021.01,RSA,morning,2021,1,9,-82,-8349.859999999999
26102,2021.01,ZAMC,morning,2021,1,9,1645,160478.93
26103,2021.01,ZAMC,off,2021,1,9,63,3153.1499999999996
26104,2021.01,ZAMC,standard,2021,1,9,83,8498.37
26105,2021.01,ZAMZ,morning,2021,1,9,-1000,-97294.63
26106,2021.01,ZIM,morning,2021,1,9,-1170,-114405.83999999998
26107,2021.01,ZIM,off,2021,1,9,-126,-6306.299999999999
26108,2021.01,ZIM,standard,2021,1,9,-166,-16996.74
26109,2021.01,BOT,off,2021,1,9,90,4503.6
26110,2021.01,BOT,standard,2021,1,9,90,4943.7
26111,2021.01,MOZ,off,2021,1,9,555,28888.04
26112,2021.01,MOZ,standard,2021,1,9,129,7085.97
26113,2021.01,NAM,off,2021,1,9,-100,-5004.0
26114,2021.01,NAM,standard,2021,1,9,-30,-1647.9
26115,2021.01,RSA,off,2021,1,9,-118,-6522.9800000000005
26116,2021.01,RSA,standard,2021,1,9,-152,-8349.36
26117,2021.01,ZAMC,off,2021,1,9,565,29388.44
26118,2021.01,ZAMC,standard,2021,1,9,69,3790.17
26119,2021.01,ZIM,off,2021,1,9,-992,-51253.100000000006
26120,2021.01,ZIM,standard,2021,1,9,-106,-5822.58
26121,2021.01,BOT,off,2021,1,10,109,6752.62
26122,2021.01,BOT,standard,2021,1,10,635,39098.13999999999
26123,2021.01,LES,off,2021,1,10,-40,-2421.4500000000003
26124,2021.01,LES,standard,2021,1,10,-35,-2159.25
26125,2021.01,MOZ,off,2021,1,10,587,34794.44
26126,2021.01,MOZ,standard,2021,1,10,876,53825.05
26127,2021.01,NAM,off,2021,1,10,-6,-371.76
26128,2021.01,NAM,standard,2021,1,10,-6,-371.82
26129,2021.01,RSA,off,2021,1,10,-172,-10550.4
26130,2021.01,RSA,standard,2021,1,10,-616,-38090.36
26131,2021.01,ZAMC,off,2021,1,10,746,44394.61
26132,2021.01,ZAMC,standard,2021,1,10,872,53531.850000000006
26133,2021.01,ZAMZ,off,2021,1,10,-222,-13559.58
26134,2021.01,ZAMZ,standard,2021,1,10,-590,-36273.869999999995
26135,2021.01,ZIM,off,2021,1,10,-1002,-59038.48
26136,2021.01,ZIM,standard,2021,1,10,-1136,-69559.73999999999
26137,2021.01,BOT,off,2021,1,10,37,2033.5200000000002
26138,2021.01,BOT,standard,2021,1,10,67,3680.9799999999996
26139,2021.01,LES,off,2021,1,10,-10,-600.3499999999999
26140,2021.01,MOZ,off,2021,1,10,573,29490.289999999997
26141,2021.01,MOZ,standard,2021,1,10,116,6373.04
26142,2021.01,NAM,off,2021,1,10,-50,-2748.0
26143,2021.01,NAM,standard,2021,1,10,-30,-1648.1999999999998
26144,2021.01,RSA,off,2021,1,10,-288,-14233.539999999999
26145,2021.01,RSA,standard,2021,1,10,-132,-7252.08
26146,2021.01,ZAMC,off,2021,1,10,659,34587.34
26147,2021.01,ZAMC,standard,2021,1,10,79,4340.26
26148,2021.01,ZAMZ,off,2021,1,10,-63,-3782.22
26149,2021.01,ZIM,off,2021,1,10,-858,-44747.04
26150,2021.01,ZIM,standard,2021,1,10,-100,-5494.0
26151,2021.01,BOT,off,2021,1,11,112,6938.16
26152,2021.01,BOT,standard,2021,1,11,617,37986.96
26153,2021.01,LES,off,2021,1,11,-40,-2421.5
26154,2021.01,LES,standard,2021,1,11,-35,-2159.35
26155,2021.01,MOZ,off,2021,1,11,590,34981.479999999996
26156,2021.01,MOZ,standard,2021,1,11,836,51353.409999999996
26157,2021.01,NAM,off,2021,1,11,-7,-433.7
26158,2021.01,NAM,standard,2021,1,11,-26,-1610.82
26159,2021.01,RSA,off,2021,1,11,-168,-10305.939999999999
26160,2021.01,RSA,standard,2021,1,11,-576,-35612.299999999996
26161,2021.01,ZAMC,off,2021,1,11,747,44458.1
26162,2021.01,ZAMC,standard,2021,1,11,871,53472.55
26163,2021.01,ZAMZ,off,2021,1,11,-221,-13499.529999999999
26164,2021.01,ZAMZ,standard,2021,1,11,-591,-36335.93
26165,2021.01,ZIM,off,2021,1,11,-1013,-59717.06999999999
26166,2021.01,ZIM,standard,2021,1,11,-1096,-67094.52
26167,2021.01,BOT,off,2021,1,11,52,2856.36
26168,2021.01,BOT,standard,2021,1,11,66,3626.04
26169,2021.01,LES,off,2021,1,11,-10,-600.4
26170,2021.01,MOZ,off,2021,1,11,597,30802.1
26171,2021.01,MOZ,standard,2021,1,11,115,6318.1
26172,2021.01,NAM,off,2021,1,11,-40,-2197.2
26173,2021.01,NAM,standard,2021,1,11,-30,-1648.1999999999998
26174,2021.01,RSA,off,2021,1,11,-290,-14327.099999999999
26175,2021.01,RSA,standard,2021,1,11,-130,-7142.200000000001
26176,2021.01,ZAMC,off,2021,1,11,658,34525.86
26177,2021.01,ZAMC,standard,2021,1,11,79,4340.26
26178,2021.01,ZAMZ,off,2021,1,11,-64,-3842.5599999999995
26179,2021.01,ZIM,off,2021,1,11,-903,-47217.06
26180,2021.01,ZIM,standard,2021,1,11,-100,-5494.0
26181,2021.01,BOT,off,2021,1,12,131,8114.429999999999
26182,2021.01,BOT,standard,2021,1,12,659,40577.06
26183,2021.01,LES,off,2021,1,12,-40,-2421.4500000000003
26184,2021.01,LES,standard,2021,1,12,-35,-2159.2
26185,2021.01,MOZ,off,2021,1,12,613,36397.11
26186,2021.01,MOZ,standard,2021,1,12,879,54006.51000000001
26187,2021.01,NAM,off,2021,1,12,-7,-433.65999999999997
26188,2021.01,NAM,standard,2021,1,12,-26,-1611.08
26189,2021.01,RSA,off,2021,1,12,-174,-10677.1
26190,2021.01,RSA,standard,2021,1,12,-620,-38347.1
26191,2021.01,ZAMC,off,2021,1,12,749,44576.57
26192,2021.01,ZAMC,standard,2021,1,12,873,53593.71
26193,2021.01,ZAMZ,off,2021,1,12,-221,-13498.83
26194,2021.01,ZAMZ,standard,2021,1,12,-592,-36393.979999999996
26195,2021.01,ZIM,off,2021,1,12,-1051,-62057.07
26196,2021.01,ZIM,standard,2021,1,12,-1138,-69665.92
26197,2021.01,MOZ,off,2021,1,12,691,32257.499999999996
26198,2021.01,RSA,off,2021,1,12,-220,-10247.900000000001
26199,2021.01,ZAMC,off,2021,1,12,691,32257.499999999996
26200,2021.01,ZIM,off,2021,1,12,-1162,-54267.1
26201,2021.01,BOT,off,2021,1,13,134,8300.22
26202,2021.01,BOT,standard,2021,1,13,729,44893.12
26203,2021.01,LES,off,2021,1,13,-40,-2421.5
26204,2021.01,LES,standard,2021,1,13,-35,-2159.0
26205,2021.01,MOZ,off,2021,1,13,612,36343.37
26206,2021.01,MOZ,standard,2021,1,13,951,58444.55
26207,2021.01,NAM,off,2021,1,13,-7,-433.63
26208,2021.01,NAM,standard,2021,1,13,-26,-1610.88
26209,2021.01,RSA,off,2021,1,13,-220,-13503.720000000001
26210,2021.01,RSA,standard,2021,1,13,-772,-47723.76
26211,2021.01,ZAMC,off,2021,1,13,748,44517.079999999994
26212,2021.01,ZAMC,standard,2021,1,13,875,53713.70999999999
26213,2021.01,ZAMZ,off,2021,1,13,-222,-13558.76
26214,2021.01,ZAMZ,standard,2021,1,13,-592,-36392.4
26215,2021.01,ZIM,off,2021,1,13,-1005,-59243.06
26216,2021.01,ZIM,standard,2021,1,13,-1130,-69165.34
26217,2021.01,MOZ,off,2021,1,13,684,31903.670000000002
26218,2021.01,RSA,off,2021,1,13,-176,-8424.48
26219,2021.01,ZAMC,off,2021,1,13,684,31903.670000000002
26220,2021.01,ZIM,off,2021,1,13,-1192,-55382.86
26221,2021.01,BOT,off,2021,1,14,164,10156.98
26222,2021.01,BOT,standard,2021,1,14,766,47183.97999999999
26223,2021.01,LES,off,2021,1,14,-40,-2421.35
26224,2021.01,LES,standard,2021,1,14,-35,-2158.9
26225,2021.01,MOZ,off,2021,1,14,644,38321.100000000006
26226,2021.01,MOZ,standard,2021,1,14,991,60913.74999999999
26227,2021.01,NAM,off,2021,1,14,-6,-371.66999999999996
26228,2021.01,NAM,standard,2021,1,14,-26,-1610.96
26229,2021.01,RSA,off,2021,1,14,-227,-13927.550000000001
26230,2021.01,RSA,standard,2021,1,14,-772,-47712.26000000001
26231,2021.01,ZAMC,off,2021,1,14,747,44454.44
26232,2021.01,ZAMC,standard,2021,1,14,875,53709.939999999995
26233,2021.01,ZAMZ,off,2021,1,14,-220,-13437.25
26234,2021.01,ZAMZ,standard,2021,1,14,-589,-36210.31
26235,2021.01,ZIM,off,2021,1,14,-1062,-62774.7
26236,2021.01,ZIM,standard,2021,1,14,-1210,-74115.24
26237,2021.01,MOZ,off,2021,1,14,684,31897.46
26238,2021.01,RSA,off,2021,1,14,-148,-7261.18
26239,2021.01,ZAMC,off,2021,1,14,684,31897.46
26240,2021.01,ZIM,off,2021,1,14,-1220,-56533.73999999999
26241,2021.01,BOT,off,2021,1,15,185,11455.63
26242,2021.01,BOT,standard,2021,1,15,848,52245.369999999995
26243,2021.01,LES,off,2021,1,15,-80,-4842.0
26244,2021.01,LES,standard,2021,1,15,-70,-4317.299999999999
26245,2021.01,MOZ,off,2021,1,15,631,37561.15
26246,2021.01,MOZ,standard,2021,1,15,1041,63997.58
26247,2021.01,NAM,off,2021,1,15,-3,-185.85000000000002
26248,2021.01,NAM,standard,2021,1,15,-26,-1610.76
26249,2021.01,RSA,off,2021,1,15,-250,-15361.82
26250,2021.01,RSA,standard,2021,1,15,-864,-53373.219999999994
26251,2021.01,ZAMC,off,2021,1,15,747,44448.520000000004
26252,2021.01,ZAMC,standard,2021,1,15,877,53828.84
26253,2021.01,ZAMZ,off,2021,1,15,-218,-13315.15
26254,2021.01,ZAMZ,standard,2021,1,15,-588,-36148.57
26255,2021.01,ZIM,off,2021,1,15,-1012,-59760.479999999996
26256,2021.01,ZIM,standard,2021,1,15,-1218,-74621.94000000002
26257,2021.01,MOZ,off,2021,1,15,684,31896.13
26258,2021.01,RSA,off,2021,1,15,-130,-6503.26
26259,2021.01,ZAMC,off,2021,1,15,684,31896.13
26260,2021.01,ZIM,off,2021,1,15,-1238,-57289.0
26261,2021.01,BOT,off,2021,1,16,209,12942.94
26262,2021.01,BOT,standard,2021,1,16,961,59358.44
26263,2021.01,LES,off,2021,1,16,-80,-4841.4
26264,2021.01,LES,standard,2021,1,16,-70,-4317.1
26265,2021.01,MOZ,off,2021,1,16,659,39282.009999999995
26266,2021.01,MOZ,standard,2021,1,16,1177,72507.43
26267,2021.01,NAM,off,2021,1,16,-3,-185.82
26268,2021.01,NAM,standard,2021,1,16,-26,-1610.44
26269,2021.01,RSA,off,2021,1,16,-294,-18104.9
26270,2021.01,RSA,standard,2021,1,16,-1090,-67373.52
26271,2021.01,ZAMC,off,2021,1,16,748,44501.200000000004
26272,2021.01,ZAMC,standard,2021,1,16,900,55266.899999999994
26273,2021.01,ZAMZ,off,2021,1,16,-215,-13134.91
26274,2021.01,ZAMZ,standard,2021,1,16,-588,-36190.37
26275,2021.01,ZIM,off,2021,1,16,-1024,-60459.12
26276,2021.01,ZIM,standard,2021,1,16,-1264,-77641.34
26277,2021.01,MOZ,off,2021,1,16,684,31895.43
26278,2021.01,RSA,off,2021,1,16,-124,-6203.120000000001
26279,2021.01,ZAMC,off,2021,1,16,684,31895.43
26280,2021.01,ZIM,off,2021,1,16,-1244,-57587.73999999999
26281,2021.01,BOT,off,2021,1,17,200,12378.400000000001
26282,2021.01,BOT,standard,2021,1,17,885,54335.64
26283,2021.01,LES,off,2021,1,17,-40,-2420.4500000000003
26284,2021.01,LES,standard,2021,1,17,-35,-2157.25
26285,2021.01,MOZ,off,2021,1,17,677,40344.44
26286,2021.01,MOZ,standard,2021,1,17,1133,69413.43
26287,2021.01,NAM,off,2021,1,17,-9,-556.89
26288,2021.01,NAM,standard,2021,1,17,-26,-1609.7199999999998
26289,2021.01,RSA,off,2021,1,17,-335,-20603.97
26290,2021.01,RSA,standard,2021,1,17,-820,-50618.06
26291,2021.01,ZAMC,off,2021,1,17,748,44496.299999999996
26292,2021.01,ZAMC,standard,2021,1,17,900,55060.58000000001
26293,2021.01,ZAMZ,off,2021,1,17,-225,-13733.060000000001
26294,2021.01,ZAMZ,standard,2021,1,17,-591,-36215.82
26295,2021.01,ZIM,off,2021,1,17,-1016,-59904.770000000004
26296,2021.01,ZIM,standard,2021,1,17,-1446,-88208.80000000002
26297,2021.01,MOZ,off,2021,1,17,726,33852.64
26298,2021.01,NAM,off,2021,1,17,42,1955.52
26299,2021.01,RSA,off,2021,1,17,-162,-7882.46
26300,2021.01,ZAMC,off,2021,1,17,684,31897.12
26301,2021.01,ZIM,off,2021,1,17,-1290,-59822.81999999999
26302,2021.01,BOT,evening,2021,1,18,50,4498.78
26303,2021.01,BOT,standard,2021,1,18,28,2519.44
26304,2021.01,LES,evening,2021,1,18,-10,-899.8
26305,2021.01,LES,standard,2021,1,18,-65,-5854.400000000001
26306,2021.01,MOZ,evening,2021,1,18,80,7198.18
26307,2021.01,MOZ,off,2021,1,18,29,1450.8700000000001
26308,2021.01,MOZ,standard,2021,1,18,749,67467.69
26309,2021.01,NAM,standard,2021,1,18,36,3245.7999999999997
