MonthId,Year,Month,Days,DateStart,WaterYear,WaterMonth,Flow_min,Flow_mean,Flow_median,Flow_max,Flow_range,Volume
2019.09,2019,9,30,2019-09-01,2018,12,42.0,53.53333333333333,54.5,64.0,22.0,0.1387584
2019.1,2019,10,31,2019-10-01,2019,1,39.0,41.70967741935484,42.0,44.0,5.0,0.11171520000000003
2019.11,2019,11,30,2019-11-01,2019,2,42.0,57.233333333333334,53.5,88.0,46.0,0.14834879999999995
2019.12,2019,12,31,2019-12-01,2019,3,92.0,169.58064516129033,178.0,233.0,141.0,0.4542048
2020.01,2020,1,31,2020-01-01,2019,4,236.0,521.3548387096774,441.0,1089.0,853.0,1.3963968
2020.02,2020,2,29,2020-02-01,2019,5,1163.0,3096.862068965517,2931.0,5006.0,3843.0,7.759497599999999
2020.03,2020,3,31,2020-03-01,2019,6,2838.0,3925.3548387096776,3952.0,5290.0,2452.0,10.513670399999997
2020.04,2020,4,30,2020-04-01,2019,7,1994.0,4253.533333333334,4433.5,5825.0,3831.0,11.025158399999999
2020.05,2020,5,31,2020-05-01,2019,8,688.0,1114.8387096774193,1022.0,1930.0,1242.0,2.9859839999999997
2020.06,2020,6,30,2020-06-01,2019,9,447.0,543.9,536.5,672.0,225.0,0.9398592
