MonthId,Year,Month,Days,DateStart,WaterYear,WaterMonth,Flow_min,Flow_mean,Flow_median,Flow_max,Flow_range
1924.1,1924,10,31,1924-10-01,1924,1,111,116.09677419354838,111.0,127,16
1924.11,1924,11,30,1924-11-01,1924,2,128,154.06666666666666,145.0,191,63
1924.12,1924,12,31,1924-12-01,1924,3,193,275.6774193548387,271.0,440,247
1925.01,1925,1,31,1925-01-01,1924,4,418,692.7741935483871,596.0,1183,765
1925.02,1925,2,28,1925-02-01,1924,5,1108,1193.75,1151.0,1437,329
1925.03,1925,3,31,1925-03-01,1924,6,1384,1926.4193548387098,1493.0,3452,2068
1925.04,1925,4,30,1925-04-01,1924,7,3004,3198.5666666666666,3169.0,3441,437
1925.05,1925,5,31,1925-05-01,1924,8,1589,2213.935483870968,2162.0,3021,1432
1925.06,1925,6,30,1925-06-01,1924,9,835,1178.3666666666666,1135.0,1551,716
1925.07,1925,7,31,1925-07-01,1924,10,350,520.6451612903226,486.0,819,469
1925.08,1925,8,31,1925-08-01,1924,11,229,276.64516129032256,274.0,341,112
1925.09,1925,9,30,1925-09-01,1924,12,189,202.36666666666667,200.0,229,40
1925.1,1925,10,31,1925-10-01,1925,1,159,171.32258064516128,169.0,189,30
1925.11,1925,11,30,1925-11-01,1925,2,163,199.73333333333332,190.0,287,124
1925.12,1925,12,31,1925-12-01,1925,3,267,332.96774193548384,329.0,422,155
1926.01,1926,1,31,1926-01-01,1925,4,427,495.1290322580645,489.0,583,156
1926.02,1926,2,28,1926-02-01,1925,5,572,733.0714285714286,704.5,971,399
1926.03,1926,3,31,1926-03-01,1925,6,1025,2626.3548387096776,2077.0,4501,3476
1926.04,1926,4,30,1926-04-01,1925,7,3496,3961.366666666667,3938.0,4415,919
1926.05,1926,5,31,1926-05-01,1925,8,1678,2508.1935483870966,2450.0,3467,1789
1926.06,1926,6,30,1926-06-01,1925,9,819,1195.5333333333333,1149.5,1646,827
1926.07,1926,7,31,1926-07-01,1925,10,414,549.7096774193549,517.0,779,365
1926.08,1926,8,31,1926-08-01,1925,11,271,334.5806451612903,332.0,403,132
1926.09,1926,9,30,1926-09-01,1925,12,201,234.76666666666668,230.0,271,70
1926.1,1926,10,31,1926-10-01,1926,1,195,198.70967741935485,200.0,201,6
1926.11,1926,11,30,1926-11-01,1926,2,199,217.66666666666666,202.0,284,85
1926.12,1926,12,31,1926-12-01,1926,3,299,426.64516129032256,420.0,609,310
1927.01,1927,1,31,1927-01-01,1926,4,563,644.6129032258065,578.0,892,329
1927.02,1927,2,28,1927-02-01,1926,5,947,1220.9642857142858,1189.0,1466,519
1927.03,1927,3,31,1927-03-01,1926,6,1493,1787.4516129032259,1660.0,2646,1153
1927.04,1927,4,30,1927-04-01,1926,7,2396,2844.3333333333335,2870.5,3313,917
1927.05,1927,5,31,1927-05-01,1926,8,1881,2287.3870967741937,2364.0,2396,515
1927.06,1927,6,30,1927-06-01,1926,9,752,1257.7,1183.5,1836,1084
1927.07,1927,7,31,1927-07-01,1926,10,389,511.03225806451616,480.0,734,345
1927.08,1927,8,31,1927-08-01,1926,11,261,311.64516129032256,306.0,381,120
1927.09,1927,9,30,1927-09-01,1926,12,193,217.86666666666667,213.5,259,66
1927.1,1927,10,31,1927-10-01,1927,1,180,187.67741935483872,186.0,195,15
1927.11,1927,11,30,1927-11-01,1927,2,199,245.66666666666666,250.0,276,77
1927.12,1927,12,31,1927-12-01,1927,3,270,361.5806451612903,387.0,467,197
1928.01,1928,1,31,1928-01-01,1927,4,472,605.9354838709677,602.0,712,240
1928.02,1928,2,29,1928-02-01,1927,5,720,829.1034482758621,804.0,1066,346
1928.03,1928,3,31,1928-03-01,1927,6,1086,1844.1612903225807,2020.0,2217,1131
1928.04,1928,4,30,1928-04-01,1927,7,2155,2199.0,2188.0,2261,106
1928.05,1928,5,31,1928-05-01,1927,8,1466,1970.5806451612902,2042.0,2261,795
1928.06,1928,6,30,1928-06-01,1927,9,583,988.7333333333333,1025.5,1437,854
1928.07,1928,7,31,1928-07-01,1927,10,335,425.741935483871,418.0,563,228
1928.08,1928,8,31,1928-08-01,1927,11,243,284.2258064516129,284.0,332,89
1928.09,1928,9,30,1928-09-01,1927,12,222,242.3,238.0,264,42
1928.1,1928,10,31,1928-10-01,1928,1,221,246.90322580645162,257.0,264,43
1928.11,1928,11,30,1928-11-01,1928,2,226,256.5,253.5,317,91
1928.12,1928,12,31,1928-12-01,1928,3,302,351.64516129032256,350.0,389,87
1929.01,1929,1,31,1929-01-01,1928,4,389,531.0,486.0,752,363
1929.02,1929,2,28,1929-02-01,1928,5,648,698.3928571428571,692.0,779,131
1929.03,1929,3,31,1929-03-01,1928,6,804,925.741935483871,905.0,1083,279
1929.04,1929,4,30,1929-04-01,1928,7,1089,1386.8666666666666,1407.0,1589,500
1929.05,1929,5,31,1929-05-01,1928,8,660,1128.8709677419354,1132.0,1511,851
1929.06,1929,6,30,1929-06-01,1928,9,381,453.03333333333336,427.0,637,256
1929.07,1929,7,31,1929-07-01,1928,10,291,329.741935483871,326.0,377,86
1929.08,1929,8,31,1929-08-01,1928,11,236,265.5483870967742,267.0,291,55
1929.09,1929,9,30,1929-09-01,1928,12,195,214.36666666666667,221.5,236,41
1929.1,1929,10,31,1929-10-01,1929,1,189,191.90322580645162,193.0,195,6
1929.11,1929,11,30,1929-11-01,1929,2,199,230.0,233.5,267,68
1929.12,1929,12,31,1929-12-01,1929,3,270,447.61290322580646,467.0,533,263
1930.01,1930,1,31,1930-01-01,1929,4,480,588.0322580645161,602.0,660,180
1930.02,1930,2,28,1930-02-01,1929,5,648,717.7857142857143,720.0,835,187
1930.03,1930,3,31,1930-03-01,1929,6,835,909.5806451612904,905.0,977,142
1930.04,1930,4,30,1930-04-01,1929,7,971,1083.9,1080.0,1187,216
1930.05,1930,5,31,1930-05-01,1929,8,1195,1805.9354838709678,1953.0,2188,993
1930.06,1930,6,30,1930-06-01,1929,9,971,1358.2,1333.5,1832,861
1930.07,1930,7,31,1930-07-01,1929,10,463,623.6129032258065,548.0,958,495
1930.08,1930,8,31,1930-08-01,1929,11,341,399.19354838709677,398.0,459,118
1930.09,1930,9,30,1930-09-01,1929,12,259,289.5,284.0,341,82
1930.1,1930,10,31,1930-10-01,1930,1,222,239.2258064516129,236.0,259,37
1930.11,1930,11,30,1930-11-01,1930,2,201,219.53333333333333,221.0,259,58
1930.12,1930,12,31,1930-12-01,1930,3,267,355.35483870967744,373.0,443,176
1931.01,1931,1,31,1931-01-01,1930,4,443,510.80645161290323,495.0,589,146
1931.02,1931,2,28,1931-02-01,1930,5,572,666.8571428571429,677.5,779,207
1931.03,1931,3,31,1931-03-01,1930,6,779,1091.032258064516,971.0,2095,1316
1931.04,1931,4,30,1931-04-01,1930,7,2266,2881.866666666667,2923.5,3313,1047
1931.05,1931,5,31,1931-05-01,1930,8,1922,2674.3225806451615,2697.0,3356,1434
1931.06,1931,6,30,1931-06-01,1930,9,925,1372.3,1370.0,1881,956
1931.07,1931,7,31,1931-07-01,1930,10,467,615.9354838709677,572.0,892,425
1931.08,1931,8,31,1931-08-01,1930,11,326,397.6774193548387,408.0,463,137
1931.09,1931,9,30,1931-09-01,1930,12,250,292.4,291.0,324,74
1931.1,1931,10,31,1931-10-01,1931,1,236,242.38709677419354,236.0,270,34
1931.11,1931,11,30,1931-11-01,1931,2,261,307.3333333333333,298.5,381,120
1931.12,1931,12,31,1931-12-01,1931,3,389,571.3225806451613,589.0,624,235
1932.01,1932,1,31,1932-01-01,1931,4,624,818.1935483870968,844.0,952,328
1932.02,1932,2,29,1932-02-01,1931,5,971,1082.9310344827586,1060.0,1311,340
1932.03,1932,3,31,1932-03-01,1931,6,1384,2941.2903225806454,3488.0,3803,2419
1932.04,1932,4,30,1932-04-01,1931,7,2261,2978.9,3101.5,3600,1339
1932.05,1932,5,31,1932-05-01,1931,8,1291,1713.258064516129,1726.0,2188,897
1932.06,1932,6,30,1932-06-01,1931,9,648,964.4333333333333,990.5,1232,584
1932.07,1932,7,31,1932-07-01,1931,10,427,512.0322580645161,505.0,648,221
1932.08,1932,8,31,1932-08-01,1931,11,324,370.19354838709677,370.0,422,98
1932.09,1932,9,30,1932-09-01,1931,12,257,284.0,282.5,324,67
1932.1,1932,10,31,1932-10-01,1932,1,195,218.93548387096774,222.0,257,62
1932.11,1932,11,30,1932-11-01,1932,2,195,220.36666666666667,201.0,284,89
1932.12,1932,12,31,1932-12-01,1932,3,270,343.4516129032258,329.0,459,189
1933.01,1933,1,31,1933-01-01,1932,4,463,614.8387096774194,616.0,720,257
1933.02,1933,2,28,1933-02-01,1932,5,703,797.7142857142857,764.5,947,244
1933.03,1933,3,31,1933-03-01,1932,6,947,1155.9032258064517,1126.0,1447,500
1933.04,1933,4,30,1933-04-01,1932,7,1232,1467.2,1475.5,1617,385
1933.05,1933,5,31,1933-05-01,1932,8,648,957.2258064516129,977.0,1195,547
1933.06,1933,6,30,1933-06-01,1932,9,389,465.8333333333333,443.0,637,248
1933.07,1933,7,31,1933-07-01,1932,10,291,331.19354838709677,326.0,387,96
1933.08,1933,8,31,1933-08-01,1932,11,221,247.32258064516128,236.0,291,70
1933.09,1933,9,30,1933-09-01,1932,12,189,198.7,195.0,221,32
1933.1,1933,10,31,1933-10-01,1933,1,159,173.90322580645162,171.0,189,30
1933.11,1933,11,30,1933-11-01,1933,2,175,212.93333333333334,209.5,267,92
1933.12,1933,12,31,1933-12-01,1933,3,274,400.51612903225805,403.0,527,253
1934.01,1934,1,31,1934-01-01,1933,4,538,648.9032258064516,648.0,748,210
1934.02,1934,2,28,1934-02-01,1933,5,761,916.4642857142857,835.0,1432,671
1934.03,1934,3,31,1934-03-01,1933,6,1528,3647.483870967742,3441.0,5589,4061
1934.04,1934,4,30,1934-04-01,1933,7,2964,3964.233333333333,3918.0,5168,2204
1934.05,1934,5,31,1934-05-01,1933,8,1802,2323.7741935483873,2294.0,2943,1141
1934.06,1934,6,30,1934-06-01,1933,9,761,1178.0666666666666,1106.0,1726,965
1934.07,1934,7,31,1934-07-01,1933,10,422,519.1935483870968,489.0,734,312
1934.08,1934,8,31,1934-08-01,1933,11,306,357.83870967741933,347.0,420,114
1934.09,1934,9,30,1934-09-01,1933,12,236,265.46666666666664,259.0,306,70
1934.1,1934,10,31,1934-10-01,1934,1,178,202.48387096774192,199.0,235,57
1934.11,1934,11,30,1934-11-01,1934,2,207,268.23333333333335,259.0,422,215
1934.12,1934,12,31,1934-12-01,1934,3,422,471.741935483871,463.0,551,129
1935.01,1935,1,31,1935-01-01,1934,4,563,672.1935483870968,654.0,835,272
1935.02,1935,2,28,1935-02-01,1934,5,844,1121.642857142857,1065.5,1660,816
1935.03,1935,3,31,1935-03-01,1934,6,1708,2650.2903225806454,2873.0,3279,1571
1935.04,1935,4,30,1935-04-01,1934,7,1953,2322.1,2285.5,2831,878
1935.05,1935,5,31,1935-05-01,1934,8,1400,1685.032258064516,1708.0,1953,553
1935.06,1935,6,30,1935-06-01,1934,9,619,934.1666666666666,944.0,1366,747
1935.07,1935,7,31,1935-07-01,1934,10,403,488.2258064516129,472.0,609,206
1935.08,1935,8,31,1935-08-01,1934,11,309,351.35483870967744,345.0,403,94
1935.09,1935,9,30,1935-09-01,1934,12,257,276.1666666666667,270.5,306,49
1935.1,1935,10,31,1935-10-01,1935,1,200,225.19354838709677,225.0,257,57
1935.11,1935,11,30,1935-11-01,1935,2,189,213.36666666666667,221.5,236,47
1935.12,1935,12,31,1935-12-01,1935,3,240,349.5806451612903,347.0,422,182
1936.01,1936,1,31,1936-01-01,1935,4,431,535.483870967742,538.0,682,251
1936.02,1936,2,29,1936-02-01,1935,5,685,809.2758620689655,779.0,1023,338
1936.03,1936,3,31,1936-03-01,1935,6,1025,1382.516129032258,1311.0,2067,1042
1936.04,1936,4,30,1936-04-01,1935,7,2102,2367.5,2364.0,2497,395
1936.05,1936,5,31,1936-05-01,1935,8,1437,2014.6774193548388,1983.0,2497,1060
1936.06,1936,6,30,1936-06-01,1935,9,548,855.5,777.5,1392,844
1936.07,1936,7,31,1936-07-01,1935,10,360,428.35483870967744,420.0,527,167
1936.08,1936,8,31,1936-08-01,1935,11,259,306.4193548387097,309.0,354,95
1936.09,1936,9,30,1936-09-01,1935,12,221,236.06666666666666,235.0,259,38
1936.1,1936,10,31,1936-10-01,1936,1,201,202.58064516129033,201.0,209,8
1936.11,1936,11,30,1936-11-01,1936,2,202,234.06666666666666,235.0,270,68
1936.12,1936,12,31,1936-12-01,1936,3,271,346.7096774193548,345.0,443,172
1937.01,1937,1,31,1937-01-01,1936,4,453,607.1612903225806,578.0,804,351
1937.02,1937,2,28,1937-02-01,1936,5,892,1839.892857142857,1598.5,3228,2336
1937.03,1937,3,31,1937-03-01,1936,6,2743,3127.3225806451615,3080.0,3600,857
1937.04,1937,4,30,1937-04-01,1936,7,2497,2959.633333333333,2877.5,3600,1103
1937.05,1937,5,31,1937-05-01,1936,8,2102,2363.0,2364.0,2497,395
1937.06,1937,6,30,1937-06-01,1936,9,947,1414.0,1370.0,2067,1120
1937.07,1937,7,31,1937-07-01,1936,10,480,630.2903225806451,596.0,941,461
1937.08,1937,8,31,1937-08-01,1936,11,338,408.3225806451613,408.0,472,134
1937.09,1937,9,30,1937-09-01,1936,12,270,297.1666666666667,291.0,332,62
1937.1,1937,10,31,1937-10-01,1937,1,225,243.70967741935485,236.0,267,42
1937.11,1937,11,30,1937-11-01,1937,2,225,267.9,267.0,324,99
1937.12,1937,12,31,1937-12-01,1937,3,329,428.2258064516129,427.0,517,188
1938.01,1938,1,31,1938-01-01,1937,4,527,627.1612903225806,619.0,740,213
1938.02,1938,2,28,1938-02-01,1937,5,748,876.7857142857143,870.0,1025,277
1938.03,1938,3,31,1938-03-01,1937,6,1043,1249.258064516129,1172.0,1860,817
1938.04,1938,4,30,1938-04-01,1937,7,2042,2753.2,2773.0,3228,1186
1938.05,1938,5,31,1938-05-01,1937,8,1208,1659.0645161290322,1678.0,2217,1009
1938.06,1938,6,30,1938-06-01,1937,9,548,844.9,818.0,1208,660
1938.07,1938,7,31,1938-07-01,1937,10,360,436.19354838709677,431.0,538,178
1938.08,1938,8,31,1938-08-01,1937,11,281,326.7741935483871,326.0,360,79
1938.09,1938,9,30,1938-09-01,1937,12,240,260.6666666666667,259.0,281,41
1938.1,1938,10,31,1938-10-01,1938,1,221,224.61290322580646,225.0,231,10
1938.11,1938,11,30,1938-11-01,1938,2,231,273.46666666666664,259.0,326,95
1938.12,1938,12,31,1938-12-01,1938,3,312,448.96774193548384,459.0,563,251
1939.01,1939,1,31,1939-01-01,1938,4,563,713.258064516129,692.0,885,322
1939.02,1939,2,28,1939-02-01,1938,5,885,1184.5357142857142,1080.0,1922,1037
1939.03,1939,3,31,1939-03-01,1938,6,1953,2628.4193548387098,2743.0,2873,920
1939.04,1939,4,30,1939-04-01,1938,7,1808,2211.4,2219.5,2543,735
1939.05,1939,5,31,1939-05-01,1938,8,947,1294.967741935484,1217.0,1768,821
1939.06,1939,6,30,1939-06-01,1938,9,463,633.4333333333333,616.5,947,484
1939.07,1939,7,31,1939-07-01,1938,10,347,396.3225806451613,389.0,440,93
1939.08,1939,8,31,1939-08-01,1938,11,281,313.83870967741933,312.0,338,57
1939.09,1939,9,30,1939-09-01,1938,12,236,253.5,246.5,281,45
1939.1,1939,10,31,1939-10-01,1939,1,215,232.74193548387098,229.0,261,46
1939.11,1939,11,30,1939-11-01,1939,2,264,312.93333333333334,291.0,420,156
1939.12,1939,12,31,1939-12-01,1939,3,422,546.0322580645161,542.0,703,281
1940.01,1940,1,31,1940-01-01,1939,4,706,829.741935483871,835.0,989,283
1940.02,1940,2,29,1940-02-01,1939,5,989,1111.5862068965516,1108.0,1341,352
1940.03,1940,3,31,1940-03-01,1939,6,1384,3101.1612903225805,3113.0,5115,3731
1940.04,1940,4,30,1940-04-01,1939,7,3496,4457.533333333334,4450.0,5260,1764
1940.05,1940,5,31,1940-05-01,1939,8,2028,2675.2903225806454,2671.0,3467,1439
1940.06,1940,6,30,1940-06-01,1939,9,989,1435.6333333333334,1384.0,1953,964
1940.07,1940,7,31,1940-07-01,1939,10,523,690.2903225806451,667.0,971,448
1940.08,1940,8,31,1940-08-01,1939,11,360,431.06451612903226,431.0,523,163
1940.09,1940,9,30,1940-09-01,1939,12,257,298.6666666666667,299.0,350,93
1940.1,1940,10,31,1940-10-01,1940,1,257,276.7096774193548,264.0,312,55
1940.11,1940,11,30,1940-11-01,1940,2,312,328.5,330.5,338,26
1940.12,1940,12,31,1940-12-01,1940,3,338,407.16129032258067,403.0,480,142
1941.01,1941,1,31,1941-01-01,1940,4,486,709.7096774193549,648.0,1028,542
1941.02,1941,2,28,1941-02-01,1940,5,989,1219.857142857143,1175.0,1610,621
1941.03,1941,3,31,1941-03-01,1940,6,1660,2294.6451612903224,2130.0,3356,1696
1941.04,1941,4,30,1941-04-01,1940,7,2276,2759.6,2746.0,3356,1080
1941.05,1941,5,31,1941-05-01,1940,8,1200,1678.1290322580646,1660.0,2232,1032
1941.06,1941,6,30,1941-06-01,1940,9,551,814.9666666666667,782.5,1183,632
1941.07,1941,7,31,1941-07-01,1940,10,377,449.5483870967742,435.0,548,171
1941.08,1941,8,31,1941-08-01,1940,11,274,319.5483870967742,312.0,373,99
1941.09,1941,9,30,1941-09-01,1940,12,225,259.7,264.0,274,49
1941.1,1941,10,31,1941-10-01,1941,1,201,204.70967741935485,202.0,222,21
1941.11,1941,11,30,1941-11-01,1941,2,222,238.96666666666667,233.0,267,45
1941.12,1941,12,31,1941-12-01,1941,3,267,337.741935483871,324.0,459,192
1942.01,1942,1,31,1942-01-01,1941,4,420,477.2258064516129,472.0,548,128
1942.02,1942,2,28,1942-02-01,1941,5,551,667.0357142857143,677.5,818,267
1942.03,1942,3,31,1942-03-01,1941,6,819,974.741935483871,977.0,1128,309
1942.04,1942,4,30,1942-04-01,1941,7,1132,1833.1666666666667,2035.5,2188,1056
1942.05,1942,5,31,1942-05-01,1941,8,1073,1558.258064516129,1551.0,2077,1004
1942.06,1942,6,30,1942-06-01,1941,9,440,646.7666666666667,575.0,1043,603
1942.07,1942,7,31,1942-07-01,1941,10,326,373.51612903225805,373.0,435,109
1942.08,1942,8,31,1942-08-01,1941,11,246,281.1290322580645,276.0,324,78
1942.09,1942,9,30,1942-09-01,1941,12,189,213.66666666666666,212.0,243,54
1942.1,1942,10,31,1942-10-01,1942,1,171,195.90322580645162,199.0,209,38
1942.11,1942,11,30,1942-11-01,1942,2,212,231.46666666666667,230.0,259,47
1942.12,1942,12,31,1942-12-01,1942,3,250,316.16129032258067,306.0,392,142
1943.01,1943,1,31,1943-01-01,1942,4,398,471.5483870967742,477.0,527,129
1943.02,1943,2,28,1943-02-01,1942,5,527,614.4642857142857,605.5,706,179
1943.03,1943,3,31,1943-03-01,1942,6,720,952.483870967742,925.0,1270,550
1943.04,1943,4,30,1943-04-01,1942,7,1328,1630.5666666666666,1660.0,1708,380
1943.05,1943,5,31,1943-05-01,1942,8,1384,1604.8064516129032,1646.0,1708,324
1943.06,1943,6,30,1943-06-01,1942,9,609,992.2666666666667,1037.0,1356,747
1943.07,1943,7,31,1943-07-01,1942,10,381,465.4193548387097,453.0,596,215
1943.08,1943,8,31,1943-08-01,1942,11,281,325.0967741935484,324.0,377,96
1943.09,1943,9,30,1943-09-01,1942,12,207,240.9,238.0,274,67
1943.1,1943,10,31,1943-10-01,1943,1,178,189.41935483870967,191.0,202,24
1943.11,1943,11,30,1943-11-01,1943,2,189,216.43333333333334,201.5,271,82
1943.12,1943,12,31,1943-12-01,1943,3,261,386.16129032258067,373.0,542,281
1944.01,1944,1,31,1944-01-01,1943,4,551,710.3225806451613,703.0,906,355
1944.02,1944,2,29,1944-02-01,1943,5,925,1335.896551724138,1270.0,1881,956
1944.03,1944,3,31,1944-03-01,1943,6,1953,2103.6774193548385,2095.0,2261,308
1944.04,1944,4,30,1944-04-01,1943,7,2294,2436.733333333333,2458.5,2543,249
1944.05,1944,5,31,1944-05-01,1943,8,1432,1949.0967741935483,1953.0,2423,991
1944.06,1944,6,30,1944-06-01,1943,9,542,889.7333333333333,831.5,1400,858
1944.07,1944,7,31,1944-07-01,1943,10,345,426.48387096774195,427.0,527,182
1944.08,1944,8,31,1944-08-01,1943,11,257,297.5483870967742,291.0,341,84
1944.09,1944,9,30,1944-09-01,1943,12,199,220.8,222.0,257,58
1944.1,1944,10,31,1944-10-01,1944,1,193,194.61290322580646,195.0,199,6
1944.11,1944,11,30,1944-11-01,1944,2,195,233.76666666666668,228.5,295,100
1944.12,1944,12,31,1944-12-01,1944,3,302,402.3225806451613,414.0,463,161
1945.01,1945,1,31,1945-01-01,1944,4,463,557.3548387096774,548.0,685,222
1945.02,1945,2,28,1945-02-01,1944,5,703,907.5,872.0,1195,492
1945.03,1945,3,31,1945-03-01,1944,6,971,2555.0967741935483,2646.0,3886,2915
1945.04,1945,4,30,1945-04-01,1944,7,2497,3187.6666666666665,3167.0,3867,1370
1945.05,1945,5,31,1945-05-01,1944,8,1447,1958.032258064516,1967.0,2467,1020
1945.06,1945,6,30,1945-06-01,1944,9,596,922.7,862.0,1400,804
1945.07,1945,7,31,1945-07-01,1944,10,398,469.3225806451613,459.0,567,169
1945.08,1945,8,31,1945-08-01,1944,11,284,334.96774193548384,335.0,392,108
1945.09,1945,9,30,1945-09-01,1944,12,225,247.93333333333334,244.5,284,59
1945.1,1945,10,31,1945-10-01,1945,1,195,205.61290322580646,202.0,222,27
1945.11,1945,11,30,1945-11-01,1945,2,201,238.33333333333334,230.0,302,101
1945.12,1945,12,31,1945-12-01,1945,3,306,393.4193548387097,398.0,489,183
1946.01,1946,1,31,1946-01-01,1945,4,505,730.2258064516129,720.0,971,466
1946.02,1946,2,28,1946-02-01,1945,5,971,971.0,971.0,971,0
1946.03,1946,3,31,1946-03-01,1945,6,971,1110.967741935484,1128.0,1195,224
1946.04,1946,4,30,1946-04-01,1945,7,1208,1378.0,1384.0,1551,343
1946.05,1946,5,31,1946-05-01,1945,8,1208,1438.9354838709678,1414.0,1589,381
1946.06,1946,6,30,1946-06-01,1945,9,523,820.7666666666667,782.5,1187,664
1946.07,1946,7,31,1946-07-01,1945,10,335,399.741935483871,398.0,495,160
1946.08,1946,8,31,1946-08-01,1945,11,250,289.38709677419354,287.0,332,82
1946.09,1946,9,30,1946-09-01,1945,12,200,218.56666666666666,218.0,250,50
1946.1,1946,10,31,1946-10-01,1946,1,193,195.25806451612902,195.0,199,6
1946.11,1946,11,30,1946-11-01,1946,2,193,208.86666666666667,194.0,264,71
1946.12,1946,12,31,1946-12-01,1946,3,270,374.19354838709677,377.0,472,202
1947.01,1947,1,31,1947-01-01,1946,4,477,584.8387096774194,564.0,706,229
1947.02,1947,2,28,1947-02-01,1946,5,703,822.8571428571429,770.0,1117,414
1947.03,1947,3,31,1947-03-01,1946,6,1128,2081.0,1832.0,3901,2773
1947.04,1947,4,30,1947-04-01,1946,7,3867,4281.9,4250.0,4629,762
1947.05,1947,5,31,1947-05-01,1946,8,2294,3125.2580645161293,3080.0,3846,1552
1947.06,1947,6,30,1947-06-01,1946,9,1126,1609.2333333333333,1589.0,2261,1135
1947.07,1947,7,31,1947-07-01,1946,10,542,762.741935483871,712.0,1096,554
1947.08,1947,8,31,1947-08-01,1946,11,381,448.83870967741933,446.0,527,146
1947.09,1947,9,30,1947-09-01,1946,12,295,327.43333333333334,325.0,377,82
1947.1,1947,10,31,1947-10-01,1947,1,264,274.4193548387097,270.0,291,27
1947.11,1947,11,30,1947-11-01,1947,2,261,280.73333333333335,272.5,324,63
1947.12,1947,12,31,1947-12-01,1947,3,295,399.9032258064516,403.0,538,243
1948.01,1948,1,31,1948-01-01,1947,4,495,687.0322580645161,720.0,835,340
1948.02,1948,2,29,1948-02-01,1947,5,847,1471.2413793103449,1128.0,3827,2980
1948.03,1948,3,31,1948-03-01,1947,6,4402,5741.741935483871,5768.0,6170,1768
1948.04,1948,4,30,1948-04-01,1947,7,4057,5018.0,5214.0,5574,1517
1948.05,1948,5,31,1948-05-01,1947,8,2346,3176.516129032258,3139.0,4027,1681
1948.06,1948,6,30,1948-06-01,1947,9,1200,1756.3666666666666,1730.0,2302,1102
1948.07,1948,7,31,1948-07-01,1947,10,578,852.8709677419355,844.0,1183,605
1948.08,1948,8,31,1948-08-01,1947,11,398,477.0,467.0,572,174
1948.09,1948,9,30,1948-09-01,1947,12,284,336.0,329.0,392,108
1948.1,1948,10,31,1948-10-01,1948,1,284,292.2903225806452,284.0,324,40
1948.11,1948,11,30,1948-11-01,1948,2,326,348.3,348.5,370,44
1948.12,1948,12,31,1948-12-01,1948,3,373,400.51612903225805,403.0,403,30
1949.01,1949,1,31,1949-01-01,1948,4,403,445.5483870967742,440.0,472,69
1949.02,1949,2,28,1949-02-01,1948,5,472,520.8214285714286,520.0,609,137
1949.03,1949,3,31,1949-03-01,1948,6,609,703.4516129032259,720.0,779,170
1949.04,1949,4,30,1949-04-01,1948,7,779,862.2333333333333,885.0,905,126
1949.05,1949,5,31,1949-05-01,1948,8,495,709.9354838709677,720.0,885,390
1949.06,1949,6,30,1949-06-01,1948,9,360,410.23333333333335,413.0,477,117
1949.07,1949,7,31,1949-07-01,1948,10,284,323.7741935483871,324.0,360,76
1949.08,1949,8,31,1949-08-01,1948,11,236,262.7096774193548,261.0,284,48
1949.09,1949,9,30,1949-09-01,1948,12,193,213.6,221.0,235,42
1949.1,1949,10,31,1949-10-01,1949,1,171,174.90322580645162,171.0,193,22
1949.11,1949,11,30,1949-11-01,1949,2,171,194.6,193.0,236,65
1949.12,1949,12,31,1949-12-01,1949,3,243,317.48387096774195,302.0,420,177
1950.01,1950,1,31,1950-01-01,1949,4,427,574.9677419354839,589.0,712,285
1950.02,1950,2,28,1950-02-01,1949,5,720,2308.1428571428573,1813.5,5187,4467
1950.03,1950,3,31,1950-03-01,1949,6,3886,4350.645161290323,4253.0,5187,1301
1950.04,1950,4,30,1950-04-01,1949,7,3467,3698.0666666666666,3710.0,3886,419
1950.05,1950,5,31,1950-05-01,1949,8,1808,2564.0967741935483,2497.0,3441,1633
1950.06,1950,6,30,1950-06-01,1949,9,752,1209.1333333333334,1162.5,1752,1000
1950.07,1950,7,31,1950-07-01,1949,10,435,551.3548387096774,527.0,740,305
1950.08,1950,8,31,1950-08-01,1949,11,306,368.38709677419354,360.0,431,125
1950.09,1950,9,30,1950-09-01,1949,12,221,259.96666666666664,265.5,302,81
1950.1,1950,10,31,1950-10-01,1950,1,193,204.93548387096774,202.0,221,28
1950.11,1950,11,30,1950-11-01,1950,2,201,227.36666666666667,221.0,284,83
1950.12,1950,12,31,1950-12-01,1950,3,291,373.38709677419354,381.0,472,181
1951.01,1951,1,31,1951-01-01,1950,4,472,588.516129032258,609.0,682,210
1951.02,1951,2,28,1951-02-01,1950,5,692,916.2857142857143,856.0,1455,763
1951.03,1951,3,31,1951-03-01,1950,6,1631,3566.1290322580644,3901.0,4402,2771
1951.04,1951,4,30,1951-04-01,1950,7,2840,3025.0333333333333,2943.0,3488,648
1951.05,1951,5,31,1951-05-01,1950,8,2169,2565.9032258064517,2617.0,2831,662
1951.06,1951,6,30,1951-06-01,1950,9,1128,1637.5333333333333,1628.0,2139,1011
1951.07,1951,7,31,1951-07-01,1950,10,556,782.0322580645161,748.0,1096,540
1951.08,1951,8,31,1951-08-01,1950,11,389,458.96774193548384,453.0,551,162
1951.09,1951,9,30,1951-09-01,1950,12,274,325.6666666666667,327.5,387,113
1951.1,1951,10,31,1951-10-01,1951,1,257,282.48387096774195,267.0,373,116
1951.11,1951,11,30,1951-11-01,1951,2,306,342.76666666666665,325.0,470,164
